netid,% of videos watched
li655,84.08
oc836,100
ga231,34.98
an687,100
ju17,11.26
ja924,100
zo1241,91.8
wo699,11.08
fo1029,100
an670,13.03
ca714,100
ro809,57.2
al216,23.68
ca251,44.61
sa340,3.19
la195,85.43
ge893,85.61
fa180,85.94
ra1673,0.05
fl752,85.13
ka379,9.01
ca1340,14.37
ri802,20.76
re953,100
na915,91.03
si838,0.22
el1064,80.55
ri569,39.2
la65,100
ch1677,17.34
gu151,46.68
fr1195,16.56
je826,44.54
jo250,46.13
pe1131,3.87
ca1454,88.87
al228,1.29
we573,30.06
ni1449,9.92
me602,57.29
ya1512,0.04
ru51,73.95
hi854,2.21
ir112,2.63
ma786,90.31
an387,6.7
ri958,47.44
ca471,45.46
ne529,82.6
ba1196,3.37
da1613,1.35
re92,6.33
fa735,8.09
gu317,83.84
br464,23.37
ed1696,5.11
sh759,83.9
am1543,3.64
bl686,32.32
ch55,79.9
ce1679,6.4
gr1256,74.47
da439,42.66
al1194,73.9
jo1639,2.89
na234,100
da1468,15.12
tr907,81.94
do705,27.99
ke1292,85.32
ni1257,63.63
gr895,6.48
wi315,7.89
pa720,47.56
ru1152,5.24
sh1453,66.7
te793,16.36
qu504,100
ow381,3.05
al393,76.91
mi1458,27.71
st1421,100
al333,4.25
sa1341,87.81
be108,92.61
ge566,16.07
la945,77.87
li979,50.15
ra725,19.45
al957,100
co949,69.58
ne995,70.02
pa1045,6.51
br1103,85.98
et1201,76.74
sh909,40.18
ca898,85.11
ju1562,4.42
do253,77.95
ve528,5.38
ja202,93.55
iv1215,54.75
cl681,1.07
gi266,8.07
et1054,13.15
ju1187,92.92
ji775,39.55
ma239,82.36
wi5,92.25
al1052,4.52
ma1092,92.81
ju1015,20.44
es434,4.86
sh302,29.8
ar904,66.35
vi1409,53.4
de819,83.55
ch1605,16.62
re1378,9.68
me90,76.67
do1308,28.47
te1190,31.8
tr884,95.64
no1489,39.16
br1514,0.57
er669,61.1
pe549,5.77
ri421,11.85
ma343,4.48
ph462,100
gl365,14.41
to1363,87.49
wa70,11.47
ma1078,4.56
za189,77.75
wi1371,0.63
ma556,94.24
st500,6.83
ti86,100
iv647,100
ga733,64.81
br353,56.68
ma798,1.36
ka1071,1.43
as779,71.38
qu245,100
em1500,100
do1146,56.14
el1124,93.57
ge355,26.16
sh230,39.25
ch568,74.34
la1595,2.53
ea1004,1.8
do829,86.45
br933,97.77
bi1674,0.02
ce121,8.74
je1598,2.56
mi1515,9.17
le747,23.23
ge501,20.5
co322,14.26
pe271,60.4
tr1081,90.48
cl760,93.74
cl392,100
wi1389,76.14
jo1438,46.26
ca438,41.22
xi675,47.3
ka784,6.81
ma325,56.44
ce1312,100
ma417,79.69
lo706,2.16
or1271,77.26
kr640,1.2
ta737,100
ko1647,0.22
ri1606,2.02
ma585,93.98
ti1137,100
ca1048,49.63
ni1517,7.97
os236,1.72
mi1509,24.86
zo431,100
me267,100
na397,75.26
ko1267,100
we1646,3.47
ed1281,36.23
ch1369,88.8
ca420,5.01
co33,19.64
de771,12.5
re9,100
ch552,7.25
ja1684,19.97
do1626,3.4
ro697,91.34
ma1178,89.56
gl1688,0.45
jo832,18.22
el1648,0.24
ma773,95.02
ja1132,93.78
em1230,71.23
ar410,71.94
ko1554,7.25
he398,96.66
re1217,47.37
ad1575,40.52
ce1049,3.56
sa463,95.7
la976,44.28
wi1101,9.88
al1079,71.3
ca1122,63.34
ca671,100
bo465,65.23
al1355,81.45
le1637,0.19
ja584,80.57
je1561,7.64
et187,93.25
je104,86.78
sa175,45.66
ma1186,15.79
hi1234,98.89
el1435,2.27
lo941,92.27
ja101,67.84
al868,52.54
wi1660,1.85
kr1472,55.19
an693,45.5
jo964,4.02
cu116,7.92
lu1354,11.59
el621,65.67
fo1405,66.54
me435,63.65
ro131,68.69
me445,93.37
mo1001,70.14
la1057,5.97
be632,88.24
gu310,100
sa782,84.93
ke1408,1.81
jo1576,28.21
wi707,47.52
iz1621,0.5
gu1247,84.85
le1284,72.35
iv1714,15.18
ch62,100
do89,100
eu1036,100
ar1530,6.7
bl1331,9.63
ja544,83.45
hu235,100
ce791,11.14
da1184,3.62
ti6,59.18
ab1588,0.16
ma1596,1.46
ru1737,12.39
ke1102,0.25
an1108,11.75
ka1397,100
ve682,5.76
ko1585,3.87
la123,100
or1182,27.87
mi41,95.63
fe1069,0.59
ly134,93.61
ad914,76.64
be1406,72.48
op498,89.26
ca352,2.69
pa1147,2.66
as122,0.4
ev456,17.46
an1482,8.28
mi1718,3.51
da46,56.91
od560,27.54
we1218,1.21
ni130,27.25
be396,3.4
yo1289,67.03
an1136,2.65
el604,69.57
gi963,83.92
ph1649,6.34
le319,100
mi1693,7.49
en475,83.95
se1009,87.53
ei38,100
pe203,56.39
be198,87.99
ca833,66.38
le851,100
le425,21.01
ar1185,80.32
tr1694,7
te1401,79.81
za303,100
es82,83.1
ad840,3.73
pa1129,24.7
li1663,7.5
wi99,100
de939,49.27
cl69,82.11
da1365,39.84
ab273,8.3
do1451,53.66
jo102,4.95
ma1116,14.82
co135,55.6
ly890,83.66
he745,41.97
ra1587,6.25
va1154,6.21
am152,37.44
jo140,6.44
ev692,4.41
do1723,0.69
ma1708,0.23
an1541,4.24
pe169,63.35
ga1056,0.86
er296,100
ro570,96.44
re724,44.9
sh1548,1.7
ja1025,62.58
di530,88.39
co622,50.73
la449,90.12
st311,32.53
sa1158,100
fr1222,2.08
ar43,12
er364,0.49
fr1155,77.63
gi1508,55.26
is1210,0.31
my1375,34
an1259,59.84
la1183,47.05
ka1733,4.73
zu762,100
ne161,7.36
jo1084,54.53
ab330,80.88
an280,4.31
da40,100
mo1076,83.86
go422,17.07
ag238,89.34
ce766,97.5
ma872,91.4
te1038,58.81
au279,69.87
an156,78.84
hu1270,50.57
do1599,8.88
lu726,100
ta1066,16
el1189,13.94
tr232,80.33
ti1022,78.95
mo1074,100
pe1597,2.58
sh620,96.17
je673,45.45
tr370,3.77
ma554,58.26
dy1520,0.26
na1298,83.95
pr796,52.49
li286,3.16
he1584,17.19
sh1303,66.51
na1519,8.52
ty1085,62.87
wa200,18.33
ha1202,98.23
ro1087,100
br1203,43.1
an1368,19.27
be227,18.17
ka1364,91.78
wi618,91.86
ja918,9.01
wa992,100
vi143,88.91
br3,5.13
ch61,81.2
je1523,5.44
lu23,82.6
su1344,88.77
ca1311,92.45
fr642,94.58
ho1466,35.31
ja1058,54.58
em1494,66.59
re740,78.37
ti748,96.43
ma1047,71.75
al87,64.13
ni85,100
li1153,33
ca1372,8.62
le375,7.31
co1475,72.13
vi1200,100
fe240,100
ar58,14.15
ma75,80.67
do68,2.59
mi1590,3.45
ch418,94.38
ka1570,0.14
ce691,71.51
de1521,3.43
le120,51.49
li1258,77.09
an1390,100
pa127,84.48
sh1627,6.53
id268,78.38
ni1418,27.07
jo1336,15.26
bo849,76.27
ma114,66
ro1563,1.47
rh730,81.66
wy54,86.97
de820,10.76
co1213,100
ir1393,100
ed550,12.04
sa1505,73.65
co1342,15.04
lo1650,19.5
lu186,87.28
fr989,92.82
ca1112,72.98
le28,94.53
jo911,71.4
fi1667,0.11
ma960,100
ra1429,67.99
mo1072,1.81
al805,51.51
ar1711,2.17
es149,2.49
wi1249,34.58
ma241,10.54
pa739,100
co1104,76.87
la1528,10.87
ju64,81.03
ed1055,20.86
ot848,68.86
le1171,87.51
ch996,67.62
to581,98.07
jo485,62.86
je734,100
an1419,1.53
da1655,2.42
lu1143,73.73
ow1043,6.27
ma60,89.54
ad1710,0.48
ma1285,83.95
be77,46.03
do1114,100
je1609,5.5
ad1191,100
sh1555,15.49
ju1316,100
wi542,3.61
ke380,95.33
la1635,8.61
je1177,9.52
co1624,1.82
ba1288,28.93
ai637,6.75
al649,82.44
ga906,55.3
su1046,68.05
el1481,63.1
we984,93.46
lu1035,89.67
br105,81.27
wi190,0.55
cl1030,54.75
eu258,3.42
mo278,48.59
re943,85.57
do944,88.57
os13,84.49
lu553,100
em321,16.31
th1423,26.29
ru395,100
fa1443,82.26
ma540,30.89
mi592,100
jo1506,29.4
ce1537,2.88
ri1361,100
jo167,85.06
dr413,58.53
ma935,57.45
ma1392,94.11
ci1339,26.98
el1448,77.36
fi1037,74.38
ly1357,5.9
di1428,22.32
ge26,100
ju284,76.29
ea653,68.17
ra1430,76.05
br478,59.68
ka1566,0.12
is1442,81.13
ha789,100
ma965,71.53
ma1415,71.99
ti823,54.93
ka862,9.02
ja869,2.14
bi643,22.83
de1465,36.64
co774,0.73
mo847,62.25
ar1427,85.75
je1724,28.9
me1531,1.62
de799,9.34
de1314,1.61
jo871,82.3
ma242,98.07
gr291,28.84
jo1193,100
de1317,35.92
an1394,47.79
da1160,81.81
gi468,8.69
te1343,4.66
li905,90.12
ji1464,93.17
be470,10.75
ga659,64.15
me1622,3.12
wa1307,81.08
ly1410,73.3
ed1017,88.26
bu307,15.06
ko1356,74.61
an354,68.31
cy672,14.43
sh1652,1.69
jo222,81.17
br1209,90.32
la166,100
is124,5.2
ju876,78.18
le856,15.44
ky505,4.19
al1612,1.99
so961,36.37
gr971,80.75
pa1348,100
el1254,60.27
al1120,0.17
el196,8.9
ca1352,2.45
ma1686,9.91
al515,89.18
zo1192,20.01
el378,84.19
po1134,75.14
sc1398,6.97
jo66,98.17
cl487,0.75
ez320,34.9
sp155,100
ra698,78.32
ar683,100
la1556,18.33
el247,92.36
ev1670,0.04
ra638,98.94
ke111,93.23
ma1144,77.17
lo394,57.78
te142,11.72
an488,72.56
ka667,17.37
li390,88.45
un204,78.25
ma1374,1.36
va10,75.49
ke209,81.31
ga536,58.54
em423,51.43
fr946,8.26
ta940,65.96
ma563,57.98
ma1275,100
br314,51.8
ed804,1.04
ro1034,55.92
ke937,81.79
ja1602,13.98
vi495,77.98
tr170,1.65
sp474,100
ly244,24.23
wh14,100
es1,82.46
gr513,83.34
jo145,89.49
li345,15.07
ri1106,85.47
ja1618,4.43
mi608,2.26
st1095,1.8
he852,91.57
lo1008,64.19
ha1441,48.35
fa865,3.17
ch261,95.83
la1720,16.77
de1659,30.8
al1204,100
ev176,94.29
ce1546,0.69
fa1396,46.25
wi1238,85.76
ha172,83.69
ni372,49.99
ma1140,24.63
an603,85.62
or328,100
ke1130,46.54
fe1159,67.14
he1439,11.39
ja1165,100
el539,12.33
li877,38.52
ju546,16.43
ur661,48.11
ve807,18.82
te824,93.36
fe1456,83.24
cl348,100
mi459,86.57
gl154,77.28
lo1420,96.76
jo136,11.33
te646,87.24
be437,38.09
le582,0.75
lu403,56.45
de407,32.39
pe651,2.14
