netid,% of videos watched
pe169,61.8
ty1085,53.09
br105,91.53
jo167,74.93
qu504,71.82
jo485,69.79
ke111,65.14
ir1393,100
do1308,27.73
li1006,14.79
ma75,100
mi1718,0.92
we573,83.54
wh14,100
ca251,13.23
do89,100
iv647,100
co1422,14.79
be77,54.25
fl752,86.83
ju284,87.63
ur661,33.33
sh109,1.59
ga906,76.84
ma1178,100
ju1187,61.82
ro1087,88.75
ru1211,12.79
te793,20.24
lu23,69.17
an1400,4.76
tr1279,7.68
ro131,100
an156,82.5
an928,5.89
he1332,2.79
na397,76.11
ma773,83.29
ed1696,0.56
le555,18.63
jo222,93.22
ly890,72.39
to581,64.36
sh1303,26.9
ti1137,100
so961,45.08
ju864,6.8
op498,65.88
mi459,96.41
ma1708,6.71
fa1443,65.9
ti823,6.59
al1194,84.33
la449,83.28
re724,51.42
ha191,22.75
do1451,100
ph462,100
ka1733,0.94
ge26,94
te795,27.37
sa175,48.3
do843,0.03
le851,50.32
ca690,20.13
sh759,100
ta491,10.15
ha293,7.14
tr232,86.38
ho1466,57.96
fr288,1.2
ly134,83.72
mo1076,60.73
ly244,18.8
ab1588,0.4
ri569,35.56
ma1047,94.51
la1183,41.24
jo1084,50.78
te579,1.48
en475,91.83
gu151,9.32
br1103,100
je1523,7.58
ce1312,100
je723,8.15
de1659,3.75
va10,100
ke954,3.64
sh1627,0.01
la123,100
wi618,78.35
es562,14.84
fr1462,10.72
am1543,0.02
ke52,5.52
re92,9.77
ra1673,2.06
ru443,16.05
he1414,11.65
mo278,43.52
ne529,100
fe240,100
te646,68.54
li877,47.17
br1203,37.04
an488,78.03
je826,31.5
ja1684,2.3
de83,6.2
de757,19.23
el621,53.15
iv1033,1.18
di1319,0.05
ha53,11.29
li1663,0
pr796,100
be198,95.53
el1481,77.64
ke380,90.47
ka183,10.99
bi643,78.69
vi899,10.62
be437,9.46
je673,47.71
ar904,100
ch1605,12.01
mi592,100
jo1336,44.88
re1378,18.37
ri1361,100
ma1686,2.63
ni1517,1
gl923,4
pe549,2.67
ro809,71.96
bo849,90.28
ja1618,16.43
re953,100
ma596,10.38
qu245,73.9
sa1341,95.01
fa1396,75.42
ma453,13.57
ti748,71.12
an693,23.36
zo1241,98.56
ro697,91.74
la1635,7.16
sa1505,78.26
jo1506,46.71
ko1554,3.69
ca578,12.59
ra1430,79.67
he852,100
le729,20.55
am220,4.43
wy54,86.18
si1351,17.9
am858,15.07
co415,2.82
wa992,100
la1595,30.17
da1613,0.33
fe1456,72.77
de1465,60.57
pe203,60.31
ma965,48.94
gu1247,76.69
ca898,86.51
ch418,85.05
fi1037,92.67
co1104,19.62
jo145,100
ja1058,100
zu762,96.43
zo431,100
ev1670,2.31
hi854,1.34
ch312,2.88
ja1602,0.98
ir112,0.99
de799,9.92
gu310,100
ko1356,70.19
gr971,93.92
fe1159,28.05
ka1397,100
ma1092,92.84
ni1418,37.84
ma540,33.97
ca1112,90.2
lo1650,1
jo911,89.63
de820,3.78
ma325,62.61
cr275,0.1
ma960,90.82
an1394,38.9
or1182,54.28
de1317,35.49
ju1562,0.08
el974,9.8
na234,100
em8,3
lu1273,5.58
da46,68.76
do705,22.16
zo1417,10.4
la1556,2.51
li1153,27.35
od666,37.28
ja1061,9.72
ja924,100
ne867,13.23
ar683,100
na1519,4.15
ke1179,2.33
ur1328,7.95
vi1200,100
ha172,56.81
ch738,5.17
cy672,1.43
al393,88.18
lo1008,82.85
ly1224,7.53
el247,86.51
my450,5.54
la976,50.32
ba1283,38.93
ra458,2.46
an1541,0.01
ri958,20.04
hu1270,57.01
ju1359,3.05
ma1374,3.88
le1637,0
ge566,44.92
to1363,100
cu116,40.6
ma239,79.71
do1723,0
ar1711,0.56
gi882,1.29
do829,81.84
kr1472,63.01
re943,74.96
ar1530,2.89
pa1348,100
ma563,44.06
fr635,24.42
ch1677,10.43
ca1311,73.11
ro1034,93.64
sh1555,5.34
ta1231,5.95
sh620,100
hu235,100
sa782,68.03
de939,58.8
ka1570,28.18
br1514,1.16
ce766,80.87
ch61,96.61
br933,86.53
cl1306,16.14
sh1264,10.13
ri93,16.08
na1298,90.92
he745,46.92
cl1030,24.38
ma1144,100
el378,88.26
lu553,56.18
sa1158,98.01
da40,83.69
fr1195,35.83
co949,88.53
es1,100
es447,15.27
ma872,100
ef1471,5.5
ja101,36.4
au279,79.95
ca714,100
me90,91.79
ko1647,1.31
ca833,21.42
ti86,100
mi1515,5.15
rh730,85.75
el548,7.97
gu317,76.83
jo66,73.2
dr413,67.92
ni85,93.17
al1402,14.17
er669,82.53
iz1621,3.7
le120,37.19
tr907,63.62
ve472,46.15
ma1206,3.07
em1230,96.46
fr1278,0.47
kr1127,18.29
da439,84.16
al1612,0.47
al216,14.01
di530,84.33
da129,7.8
sh1548,0.06
ia1014,9.23
ig1012,13.97
cl368,1.06
be126,8.9
ta940,88.72
jo1438,22.64
pa342,0.03
mi1068,5.4
ed717,4.54
be165,12.14
ar1232,4.46
em423,91.72
as779,100
gr513,81.56
fr989,91.44
ma1415,74.78
em1500,100
jo1576,4.05
ma1596,1.66
bo197,11.43
ma786,91.68
do253,77.42
le952,3.89
li1258,92.9
me267,84.38
tr884,100
ge501,17.85
we1646,0.04
es149,10.45
ab330,97.01
ni130,40.64
ho597,1.73
ma1275,100
ti1022,89.53
ea653,100
da1365,27.46
el30,5.91
ta737,87.07
de160,3.38
li1063,9.64
cl760,93.23
ro1149,3.9
me435,90.08
hi1234,88.09
fe841,8.52
st1421,90.75
fo1029,100
me834,2.93
an1390,79.59
oc836,92.99
pe271,77.54
ch261,100
bl686,70.96
br314,40.05
an354,54.67
em1494,63.34
ed1424,14.1
ke1130,5
er296,100
ed1017,74.44
wi636,10.34
ru1091,0.6
es547,10.81
le1171,76.11
ha789,100
fa180,93.77
et1201,91.3
bi1674,0.95
mi1458,40.19
ca1048,55.56
ar410,100
ja202,93.49
ce691,86.67
do1083,1.33
el1064,68.5
ka784,5.98
ju685,12.29
ha1202,100
si1329,22.96
mo847,42.29
do1114,85.06
sh1327,3.39
ga536,77.17
ma114,97.41
an687,80.61
em416,0.87
li979,54.95
do944,77.3
ju876,94.92
ly1410,91.94
da607,0.57
el1334,2.03
ar43,44.42
ce1537,0.35
el1254,81.05
le1284,88.83
do1599,18.53
la1167,0.88
la525,14.15
ke1292,100
do1146,75.66
al199,12.43
al1355,55.27
iv1714,9.97
ni1257,77.38
ar1427,94.46
cu297,13.28
co1475,54.56
fa865,13.86
al1501,7.86
ed206,0.53
ca1454,66.84
de407,47.97
ka1364,95.82
su1280,0.14
jo1416,1.98
br1209,97.67
gi1508,11.2
mi1693,18.55
al1204,100
la1528,22.51
ma1285,85.25
bi1227,11.64
ke209,33.03
be108,49.36
ad914,85.27
ju64,79.69
kr981,18.5
wi1389,92.27
ja918,63.25
pa127,100
mo1074,88.9
el1124,100
ev456,20.27
me1531,0.03
ju486,0.12
ji1464,88.54
sh959,13.13
ja584,80.22
ra1587,1.24
le319,95.48
je1724,0.11
fo1405,20.89
ka1479,4.59
wi99,80.82
si966,0.22
ti6,92.81
ra1429,53.05
el1448,100
la195,89.88
he398,97.92
ma935,90.8
or328,100
es82,84.55
ro570,86.71
je734,71.42
je1561,0.05
la609,2.13
du1413,5.13
