netid,% of videos watched
al649,83.92
wi1389,99.58
st42,17.88
ev1670,3.3
ji1464,87.37
ke209,42.2
al1194,96.26
ma773,82.37
ez1470,4.28
an1541,3.7
el378,86.2
ke380,77.15
ju383,3.35
wi1249,26.16
fe1444,1.79
de514,4.54
fr642,97.08
mi329,6.17
le1284,84.53
de1659,7.15
oc836,74.56
ja742,0.8
ez320,19.41
ta737,100
un204,100
ch1605,0.39
co622,47.54
my450,6.79
le1171,81.35
ca1454,100
ka1733,0.57
di1428,9.86
cl1306,12.32
br1203,28.91
al1612,0.23
ur661,16
ab330,75.02
jo1438,41.43
ma1415,95.68
ha1142,8.28
ju1187,82.95
li877,63.82
id268,92.8
re1378,81.85
gl1688,0.07
fo1405,31.04
wi1660,11.06
gi963,100
ra1430,100
ma1092,82.12
da46,94.49
wa294,34.38
jo222,80.55
wa274,12.51
ad1710,6.63
he398,100
de1521,0.85
la123,100
an687,100
lo1008,36.57
gu151,32.23
wi618,77.1
su1344,95.69
vi1200,100
la1595,2.7
or328,75.99
cl1425,8.92
ke1310,6.54
ma75,100
zo431,100
ab273,41.25
na1298,83.61
st311,29.27
la195,91.5
fe1159,32.73
er669,80.42
to1363,92.94
ma408,8.35
tr884,93.14
lo1650,0.55
al473,6.83
gr513,75.38
li905,87.72
ma1596,1.21
mi459,92.81
kr640,3.7
el621,25.76
ga733,75.85
di978,40.5
je1360,6.11
me1622,2.72
re740,84.31
ca1048,14.91
do253,91.35
la1183,68.84
sh302,36.84
bl1487,17.65
ke1292,100
wy54,76.74
ge893,84.08
sp777,16.02
gr291,58.16
ch61,92.67
mi1515,0.09
me602,53.88
li390,84.23
fl752,93.57
is1442,78.09
la166,100
ra1587,7.03
ri270,14.69
pa720,59.2
ru395,100
me445,71.69
vi143,100
os263,6.37
fe240,100
an670,2.08
ch55,100
ma857,0.15
ar1427,88.06
ez810,2.65
iv1714,0.07
ca1372,14.32
ga906,42.25
se1197,6.31
ve1299,9.62
ch418,96.39
wi707,41.68
ju876,83.25
ma786,59.69
ti823,71.67
ni1449,6.41
ja544,90.98
ch404,0.86
ro131,93.85
pa739,82.8
or1182,13.84
ty1085,88.66
la945,79.74
an603,91.68
ab1242,0.72
do1723,2.36
cy934,3.19
da110,6.26
pe1131,48.5
fa1396,52.13
mi1693,1.84
au279,78.16
le1637,0.4
ca1112,74.62
el1334,4.43
la1528,0.11
ra1503,0.68
di530,71.17
vi44,10.59
ma965,31.81
sa1341,74.38
ko1554,0.61
me90,48.54
jo136,5.06
ti748,81
co360,5.89
sh1163,2.56
ja1684,1.96
em1494,71.69
gu317,100
ra18,2.8
wa1307,100
wa201,20.61
le747,18.97
je1598,5.59
jo1506,63.72
co949,81.39
je734,100
tr1081,78.34
cr275,3.05
bi1382,2.66
na402,4.53
we573,51.53
li655,58.04
ga659,73.11
ma1067,1.13
el1481,100
re724,62.96
zu762,91.73
el247,94.83
ba497,7.68
ro1034,84.73
ag238,49.94
la1556,27.79
el1124,100
pe549,9.81
so961,33.19
sa463,71.77
ar1530,0.25
jo250,60.55
da1655,1.45
re943,76.48
ma60,100
an693,61.11
da129,4.95
je985,5.55
su1280,0.57
ga536,55.59
el1448,82.07
je104,47.27
th721,7.21
lo706,15.5
je662,21.74
ha172,77.71
ka1263,4.39
fr1195,59.87
ma1178,100
ya1512,0.3
me435,85.58
ri1361,100
ma1062,0.5
va350,8.44
mi1590,1.58
je668,10.57
gr971,100
bo849,75.75
ar1185,95.2
jo145,100
lo941,100
sh1453,76.08
de160,8.48
xi675,39.22
na234,100
ja1058,100
be1406,96.66
in916,6.19
fr1155,85.47
mo278,63.4
ni130,54.39
ro809,71.34
es1,74.4
co1475,43.24
jo485,69.51
li979,34.2
ca438,38.46
ha789,79.26
