netid,% of videos watched
al1204,100
ro158,12.12
er1268,3.05
be993,11.35
em1230,96.79
co1624,6.07
ei38,100
el1124,100
ga906,38.62
ka1570,1.37
ot848,20.3
ti1137,100
ge501,48.86
ca671,100
pi1032,0.72
id268,57.99
ma325,55.08
ke111,100
mi409,9.86
ja1602,1.56
ja188,6.37
hi1234,100
ad914,66.75
al87,100
jo313,6.38
ja132,12.8
wa992,100
al649,88.92
ka1020,20.68
ja1618,9.57
de1659,6.68
mi329,9.48
st311,77.55
br594,6.28
mi1458,41.13
wy54,83.09
wi159,4.97
pe203,31.11
ma786,87.29
bu19,1.89
re724,11.3
ab330,95.47
co360,6.79
al1079,90.55
mi1590,11.57
ci1339,0.51
ju64,62.14
jo1084,45.81
sh1548,3.39
ca833,52.91
de939,26.1
gu1247,78.94
te824,76.41
ho597,0.69
mo1076,73.76
su1344,76.14
jo1438,36.13
me602,14.53
je104,81.47
ti748,82.17
da1365,31.5
ne529,100
un204,100
ra1587,12.34
an1394,42.89
do705,27.88
me90,68.26
ka1566,6.18
an156,80.29
je1724,17.24
li1153,57.19
am1543,4.53
ni130,28.84
br1209,100
ju886,3.51
he398,100
mi214,2.2
va10,100
ph1649,7.99
ka817,0.96
ly1224,7.06
ro809,60.36
jo140,1.5
da1655,2.77
ni1418,34.84
ma60,100
ch55,100
da439,86.68
ca339,9.87
an1541,1.36
he265,5.76
ko1356,86.4
jo222,83.28
na402,6.16
gu151,45.76
al868,26.35
ar683,100
ma1285,79.15
ra461,2.84
lo394,100
me435,74.35
al393,81.47
qu504,100
tr232,75.2
jo167,82.08
de83,4.35
br353,100
si508,9
no1489,44.81
za189,93.82
em1494,98.13
ad1575,0.34
ga536,83.32
es447,24.11
ru443,24.11
ka1071,8.18
je826,41.95
ji775,19.58
fr288,1.13
ha172,65.2
ha1202,100
ca578,0.39
ch338,17.39
he1219,6.24
ke1292,77.6
ca251,32.62
ta940,61.48
de1521,0.19
pa1348,100
ma417,67.52
ir1393,100
ta1426,4.63
an626,6.69
mi459,93.96
ch1605,0.45
so212,1.69
pa1176,19.33
ch61,76.1
mi592,100
pe169,69.87
ti1022,78.77
xi675,44.54
su1239,4.09
ni1517,6.66
ev456,18.55
gu310,100
pa1016,3.18
ja1132,100
jo1639,4.33
le851,91.02
pa342,3.76
bu307,26.99
ke1490,3.06
gi266,6.7
fi1667,4.83
ea653,100
le319,100
li1663,7.52
ba1196,0
ju1359,8.56
da1613,1.3
ru1737,13.6
fa865,14.04
ha1142,0.32
cl348,100
ma1686,2.99
tr1694,6.28
re943,70.63
je734,98.25
ga733,76.25
ce691,89.94
je1598,2.2
te1401,100
ti744,6.6
as779,100
li877,52.21
ra1673,1.1
da607,3.23
tr772,0.86
ka477,0.39
pa1129,7.94
vi44,25.34
hu235,100
ja1058,73.52
do1146,76.55
ju1316,100
la1635,0.96
ba1288,33.66
ka1733,0
je673,30.31
cl69,66.59
ez320,62.92
do1308,60.73
ri1606,0.04
fi722,3.06
mi41,96.66
co1342,46.36
gr513,59.87
re1485,5.41
de819,100
ar1711,0.45
la449,81.56
kr1477,6.15
lu403,100
al1612,3.97
ni372,46.08
zo451,0.62
is1442,87.08
al805,67.52
vi783,3.59
me1235,6.41
ch418,75.39
el839,5.21
op801,8.63
ja50,39.26
fe1456,100
or328,100
el247,81.15
ly890,86.96
ti86,100
el1648,1.28
co33,41.85
wi707,45.29
ab994,2.89
ce1049,7.16
ma563,21.28
gl154,80.02
te646,75.14
gr162,18.75
ju107,1.65
ma935,74.38
et187,85.62
zu762,100
wi1389,82.49
ba91,14.97
ch1677,8.19
ki25,1.97
ph462,100
fr1278,9.16
gr971,63.89
al1355,47.54
ed1017,82.98
te1070,6.93
br105,57.68
el378,91.78
el616,8.1
je1609,0.01
lu1035,91.05
be1492,14.54
fa180,93.58
re9,100
ri1106,100
ma540,65.04
co135,100
zo1192,39
hu356,9.51
jo1193,100
au279,74.35
an603,91.17
ca1048,28.07
iz1621,7.07
we984,91.1
ro657,0.85
ch27,2.16
sh1652,0.72
ja544,90.64
di530,89.51
da118,3.35
ea970,2.85
iv1714,0.07
da46,77.93
ro131,100
fa735,5.64
co1213,100
ar1530,4.82
we1646,1.38
te1038,38.84
je412,2.17
he852,90.16
lo1420,88.38
la1183,29.39
pr796,82.15
sp155,100
ri1361,100
sa1341,94.52
da1160,100
ed1696,16.69
ri569,36.27
ca1311,94.5
fe240,100
gr291,50.74
be632,81.15
ju876,72.87
jo66,87.41
tr888,5.78
mo847,58.52
la1595,2.03
st755,6.93
ca898,80.11
ma239,94.47
gl1688,2.83
el1064,51.58
ja202,88.57
de771,13.39
ch996,76.13
vi1200,100
wh14,83.3
lu1143,100
lo1650,7.78
fa1443,95.58
wa70,0.91
fr642,95.32
le28,89.49
jo250,45.11
ki4,2.72
mo1074,100
be198,65.44
co1104,66.94
ar837,3.02
mi1718,4.9
vi143,100
mi1693,6.57
ma241,13.63
li905,100
zo1241,86.54
do829,96.72
lo535,14.03
el539,17.93
na1358,4.33
ra1430,100
br1203,48.02
ch261,86.78
br933,70.31
ro967,6.68
wi1238,92.01
ha789,100
ra698,79.18
ya1512,0.01
ri358,20.36
fa1396,17.27
sa1505,76.56
co870,26.17
ur1328,10.4
ja1165,70.61
ja218,1.57
jo1023,27.44
ga231,43.4
ja101,38.57
sh1555,0.09
co949,89.75
vi495,100
ca1112,91.9
br1514,7.87
ma242,100
du1413,3.34
ly1410,87.53
ur661,28.83
ka1364,71.3
le120,32.2
vi1409,37.03
do1599,2.8
es82,83.36
th335,1.85
st1421,100
ma1047,85.51
so863,0.09
ra638,75.95
ma556,100
ca714,100
je496,5.68
le1284,93.26
re1378,67.01
fl1097,13.55
jo1336,47.23
li979,28.82
ke52,0.06
ca1122,80.57
ko1585,3.84
or1271,88.78
sh1303,52.7
ka862,7.18
pe1597,2.84
qu245,100
iv1215,33.53
le747,1.46
lo941,100
em416,1.16
kr1472,59.28
si1329,12.46
ty1085,93.8
zo431,100
al216,15.72
fl752,85.27
lu186,72.65
ta737,100
wi1249,45.89
fo1405,63.44
rh730,89.7
op498,70.28
ba1243,0.17
ga659,88.35
ko1554,15.36
po1134,80.22
wi1660,6.46
ja584,94.36
be108,69.94
ro697,98.41
la1528,1.25
pa720,58.29
an693,72.85
la65,100
tr277,25.48
na234,100
fe841,2.69
da1184,6.17
fr989,79.89
jo405,5.33
ma872,100
ar1185,96.23
br478,74.31
va663,5.33
ma554,18.06
st500,33.44
ma1392,82.32
ma1144,100
an488,94.34
di1428,23.78
te1190,43.5
ke1130,59.45
ke1102,0.4
do1723,17.97
ra1161,12.46
li1258,60.12
re740,78.73
cl1030,67.66
lo658,2.68
ki139,0.02
or1182,23.52
ma1415,100
wi99,100
sh759,100
lu768,10.96
vi1366,3.48
ja1025,90.48
ma1178,86.15
la1556,3.63
to1363,100
ja1684,0.34
ic292,4.6
br314,44.03
ma960,76.02
ju284,65.31
ar410,100
ke1135,14.34
ca1236,14.07
la166,100
we573,40.07
gi1508,43.36
ro1087,71.37
ra1429,53.64
be77,23.08
jo871,80.57
pe271,78.39
sp474,100
mo628,6.51
ch568,67.61
sh1627,0.09
la945,82.55
ka1166,9.8
jo911,77.36
ch950,10.59
ru395,100
al1194,97.02
ch1369,80.15
ko1267,100
bi922,0.2
jo485,73.72
ce1546,8.3
ly134,75.08
hu1270,53.56
de1317,46.71
ko1647,15.02
sh620,75.23
lu756,0.09
la171,2.58
ad1710,11.1
do253,82.81
be437,50.76
pe866,1.02
le1637,8.65
ce766,63.72
lu1041,3.87
wi618,63.14
ho1466,29.18
ka1397,100
ge26,80.75
he248,6.89
sa175,46
me267,100
jo20,3.83
er669,92.62
lu23,90.85
ru1211,15.71
sh230,100
ru51,60.74
es149,6.58
os13,83.54
ji1464,95.65
ro1034,87.95
ed1080,22.64
el1254,83.28
iv647,86.33
le1171,90.8
lu726,86.12
da40,93.15
ri958,50.04
be1406,89.12
an687,100
te1139,1.83
do944,74.89
el604,100
fe1159,70.91
ez1470,14.55
me1098,1.53
ce1312,100
re1217,31.78
ce1679,4.16
ro570,86.77
oc836,100
li655,98.45
ja924,100
bo465,19.93
an354,31.08
de407,37.84
ma585,83.07
he1414,20.27
el1435,6.42
ab273,84.98
jo1576,0.01
ed1281,37.33
gr1256,100
cl1425,6.47
ar800,25.96
ha53,17.96
lu553,80.31
ho764,13.83
do1626,16.5
ev1670,4.03
gi963,100
ba497,5.82
lo1008,54.39
me1531,9.76
ca438,18.79
en475,77.65
ro1563,0.63
ma1708,0
ol454,8.46
co955,8.99
sa1158,91.57
be741,1.22
wa1307,74.46
al957,100
pa739,67.57
al1501,4.76
mi1509,1.72
bi643,60.05
na397,64.22
bo849,84.31
co1475,27.22
de1465,41.51
ge893,75.22
ar904,100
la123,100
em423,82.14
co622,29.99
vi1407,17.88
je1523,0.6
he1584,10.15
qu361,0.67
sh1453,60.83
ju1562,3.06
cl392,100
gu317,100
jo145,100
la1720,3.07
ma1275,100
sa463,94.92
te1198,2.87
et1201,87.34
na1519,1.02
ja918,50.11
cu116,24.08
ca471,45.63
ba633,1.09
li390,91.14
bl686,52.07
er296,100
zo1417,22.67
to581,86.96
an1390,100
ma551,1.4
do89,92.46
ma75,85.18
dy1520,1.27
ra715,1.16
el621,68.23
ev176,100
ca1352,4.75
la976,54.69
sh302,42.01
ce1537,0.18
ti823,42.89
je1561,4.34
ge1115,34.76
be1491,0.14
ma103,1.67
pa127,66.72
ke209,19.52
ch62,100
ma114,96.36
ri1286,6.56
eu254,9.3
ni85,100
es1,100
ky309,9.32
st42,16.09
ha1441,45.2
ju1187,96.48
na915,100
da677,16.46
fe532,0.23
na1298,50.65
fi1037,79.88
ge566,64.13
my1375,49.53
la195,83.28
bi1674,1.29
wi5,68.04
do1451,100
cl760,72.09
ma1206,0.29
ca1340,35.05
do1114,100
be1113,9.71
se1009,94.54
ke380,80.4
ad1191,100
eu1036,100
so961,68.07
dr413,59.44
ma773,70.57
in916,2.7
ma1596,4.77
yo1289,39.57
an1259,54.03
ag238,64.83
mo1001,83.09
ti6,95.64
be227,20.11
ra725,57.77
tr1081,95.57
li731,0.1
ab1588,4.17
sh109,8.73
me445,82.45
he745,42.68
ma1377,12.32
su1046,66.73
ni1257,95.67
al515,80.13
ow1043,45.83
ne995,65.75
ca1454,100
el1481,85.88
za303,87.21
re953,100
tr884,100
br1103,94.27
da880,4.48
sa782,95.4
el1448,100
ar1427,81.71
ol1488,0.69
ha1333,12.93
jo1469,0.46
fr1195,56.79
ke937,100
mo278,67.59
ma965,15.76
je985,3.47
fo1029,100
le676,14.21
mi1515,9.56
fr1155,89.38
em1500,100
tr907,64.8
jo1506,16.69
ma1092,55.45
me1622,9.33
ar58,18.27
