netid,% of videos watched
sa463,87.19
jo1084,27.82
ca1207,2.14
pr796,100
ja584,78.54
sc1225,4.01
zu762,100
ve373,14.54
co1213,100
bl686,32.5
vi1409,45.58
cl641,14.61
al1355,53.16
cl69,88.74
je104,76.7
ma1415,69.56
ro969,7.55
la195,72.14
fi1667,0.03
rh730,94.22
an1541,2.69
la1595,0.2
ka1566,1.4
ad902,9.11
na234,100
sp474,100
em321,0.32
je826,37.61
la1183,57.04
vi495,90.36
ot848,39.74
by1455,4.01
ev692,15.89
de1317,10.66
fe1159,40.52
ma872,100
ma1140,4.89
ma935,78.2
ja1602,1
sa510,22.93
ph462,100
lu403,100
se1197,23.12
he1584,5.24
st500,25.08
st828,0.46
mi41,80.48
ch1369,84.54
ca251,41.91
de1465,46.13
ca1297,4.33
wa992,100
wa1307,100
ko1554,2.29
se1009,79.57
er1121,3.97
ma1285,86.57
ce1312,100
ph1649,5.89
ra1587,0.57
ma242,87.5
so212,5.23
br469,5.97
ke362,3.09
ja168,8.85
lo394,87.38
jo20,4.67
ce691,72.52
ja202,74.87
ti823,23.18
ch1605,0.53
qu245,100
hu235,100
as779,100
wa927,0.32
kr1472,44.63
ga659,93.16
ro809,64.86
le28,87.13
ro697,68.06
ki4,8.26
ge355,4.35
gl154,87.05
la123,100
bo465,38.6
ir665,16.51
be1406,96.11
re1217,73.86
ma786,98.59
sh1453,93.58
ch27,4.63
re943,78.15
do944,62
el1481,100
dr413,51.47
sh759,100
sh481,5.81
la945,81.48
sh1303,53.24
gu151,25.67
gr971,100
ko1647,0.57
he745,54.17
ca671,83.37
be437,50.88
co1624,2.31
ev176,100
wi618,57.33
el247,85.99
ma325,34.32
lo282,40.15
ju1316,95.57
br478,89.93
pa1145,0.84
an1419,1.3
sa1158,98.17
al868,69.04
wi99,81.43
is1210,0.61
de999,0.17
bl1487,12.29
le1637,32.93
va912,21
sa782,81.59
an488,74.59
ad840,29.25
be198,65.47
ya1512,14.61
ch568,92.68
jo1438,33.37
tr674,0.16
un204,100
jo1193,100
fl752,67.24
le676,10.07
na397,85.38
wi1296,8.67
co949,73.94
sa644,6.03
er296,100
el196,23.32
jo167,67.96
al1612,2.65
da1184,15.14
fr1195,40.55
id268,87.78
gr291,51.45
ev1670,1.29
li979,50.02
ea653,64.09
sh1627,9.26
re9,100
wi1249,20.81
ab330,94.5
do1114,100
ol1040,16.52
pe271,91.53
ja521,0.94
do1146,81.95
je1598,10.74
di1428,50.02
ju876,77.79
la976,44.78
zo1192,62.04
es1,100
ro290,5.77
ha1110,4.82
ch80,10.11
ro1563,32.93
ke1135,13.2
lu726,85
cl392,56.72
ka385,9.02
za303,100
ch1677,0.52
co1104,11.95
ma1092,91
mo929,1.1
ad1575,9.13
ar904,100
sa175,57.73
bi1674,5.74
re740,88.92
en475,76.06
mo278,60.84
me1622,4.78
hi1234,88.36
bu1367,2.92
ma1047,65.82
ed299,12
fa735,0.42
gu310,100
wy54,81.91
ri1361,100
mi1718,12.67
ja1025,72.16
ne995,74.09
do1451,100
el378,51.75
iv647,100
lu1273,8.19
gr1256,84.64
ko1267,100
fe240,89.59
cl348,100
lo1008,24.78
po1134,93.12
he852,100
iv1714,0.17
ja1058,100
el1648,7.17
jo911,92.26
re1378,33.56
pe169,60.98
re1059,5.65
ke209,74.37
ca1311,64.87
je1523,2.02
de1521,0.55
je673,40.01
lo941,67.28
se986,4.98
ma114,62.96
ly134,75.24
co1475,13.02
ha1202,100
bi94,16.57
ta940,67.27
li1258,80.04
jo1384,5.66
ed1281,33.25
ir1393,77.44
es82,68.75
ba1288,73.69
ce1546,1.58
mo847,13.67
de407,57.88
so961,10.53
st311,79.05
ul664,7.48
ni1257,85.79
fr1155,88.49
al957,100
co135,100
de514,12.11
an693,35.78
ni130,49.36
ma540,30.59
na915,100
co622,28.47
cl1030,14.63
my1375,19.42
al649,77.12
we1646,0.12
ca578,5.95
ja924,90.19
do89,74.89
le583,25.24
fa1443,72.24
la1528,0.05
la525,0.65
er669,83.44
pe1597,6.51
jo485,89.64
qu504,100
do1308,51.73
jo571,4.22
ma554,36.57
