netid,% of videos watched
sa1158,100
el1448,100
ch27,5.72
di530,88.1
jo222,98.52
dr413,47.98
ga906,25.67
ju1164,15.04
ab1588,31.5
ad1575,1.72
el539,4.67
ce1312,100
ni85,100
za189,100
pr796,100
ma114,70.99
na915,100
an488,84.79
am1543,0.09
br314,65.12
do89,100
ma1026,11.28
ma786,82.35
ne529,88.49
te824,91.62
fr1155,80.33
is37,4.47
ev456,30.69
la1635,4.77
li979,49.31
ab1242,3.46
en475,88.58
el1481,95.23
je778,0.73
et1201,93.89
jo167,95.5
ju1187,84.22
jo1576,0.46
tr907,67.52
le1171,72.33
an928,13.84
be77,38.05
ro1563,2.72
la945,92.3
ro1087,100
jo871,95.47
ja1618,11.3
wa992,100
el378,94.03
ge893,97.98
os13,77.51
gu1247,83.89
re943,72.17
et1255,0.36
du1128,6.11
bl686,74.29
ro780,21.51
ph462,100
fr1222,13.48
jo20,3.84
tr1081,46.76
to269,2.16
me90,80.5
al1194,98.21
er769,17.72
ca1297,4.01
la1595,4.39
ra1673,10.02
ga536,96.58
pa739,100
ju284,90.88
mi1320,2.66
ko1647,2.32
ve1299,1.66
lo1650,2.49
xi675,35.3
me435,73.18
vi1409,11.46
or328,100
mo847,50.35
ju64,70.35
dy1520,33.47
wi618,63.42
ly134,91.91
ca438,45.43
ev1670,27.42
cl348,100
ch1266,3.8
hu235,100
sh1627,6.71
do705,32.29
la1528,4.45
ra698,73.69
ja1025,87.24
jo1506,22.61
al868,4.04
ca947,7.85
ei38,100
as779,95.63
ca1048,57.1
ke380,88.85
de939,25.46
ur661,52.05
ro570,93.12
ga659,94.85
vi1366,5.41
kr640,16.03
ha1202,100
be1406,66.74
ma239,79.49
ab273,56.92
gr971,100
ma242,100
an156,92.79
sa1505,90.15
ri1106,100
or1182,18.69
ge26,87.56
me445,68.93
cl1425,13.19
ri958,43.54
el1254,87.69
le28,47.27
mi1458,86.99
la1556,0.68
je1177,18.64
ka1733,0.49
de820,7.04
no1489,37.87
ca1311,83.3
mi41,75
je1523,4.28
le879,0.89
st311,42.11
va10,100
na234,88.32
ma540,37.38
mi592,100
ch61,91.42
la65,100
ho1466,70.44
ur1328,11.4
cl760,52.48
ja544,85.67
gu310,79.12
ke937,100
jo1438,34.28
wi1249,55.8
co33,44.6
ko1356,80.15
pa1403,12.54
le120,52.89
mi1693,4.12
an354,71.4
ne995,97.55
wi1389,80.77
ba91,11.28
be108,94.72
ra1430,72.12
gr291,34.64
ma1596,2.48
gi1508,35.84
he1584,0.33
mi12,0.63
le1637,0.75
ca898,97.68
el1648,5.01
ke1130,45.59
do1626,0.1
es1,100
ow1043,24.24
iv1215,19.93
sh1264,1.49
cl1386,24.71
ch62,92.22
iv1714,0.02
ed717,3.6
ar1530,14.25
ko1585,4.67
el654,7.05
fa735,6.94
ma1346,0.03
gl1688,0.28
fi1037,87.02
do1723,5.93
co1213,100
ch55,100
ja202,74.75
ce1679,0.88
se1168,4.26
la1183,67.81
he630,3.77
et187,88.6
be437,50.7
ni1517,0.09
de1659,14.37
ch568,70.95
ra1429,45.55
gi266,10.73
ke1490,20.63
rh730,86.78
da1613,1.19
do1451,100
is138,9.54
cl368,1.29
wa1307,100
qu504,100
ma1686,4.11
he745,13.78
bi1674,1.84
ab330,42.08
do1114,100
ka1166,2.18
ke111,87.16
wi5,91.79
zu762,93.45
qu174,18.07
li390,86.7
th224,1.6
ja101,70.6
lo394,100
lu23,83.66
ko1554,0.19
al805,48.03
ja1132,77.61
is1442,65.87
th335,14.21
ma1044,16.99
be48,4.62
ma556,100
al1355,34.06
le582,2.26
me1042,5.36
ja918,23.46
le851,100
an1216,25.06
ru51,71.37
ma1092,90.14
ma965,11.79
cr275,1.77
br1514,0.02
qu245,94.91
cl69,85.65
jo842,2.59
iz1621,0.8
cy672,7.75
mi409,33.55
fr989,88.08
fe1159,18.55
le1228,15.98
je1609,1.17
fe841,13.37
ot848,5.44
br1208,18.23
ja1165,100
