netid,% of videos watched
co33,64.15
ir696,6.87
zo1192,44.08
el1002,7.71
te1401,100
ce1537,11.5
de815,7.96
wi618,81.15
ga659,97.43
ea11,1.74
lu186,100
al1612,1.55
bo197,7.27
ka1733,4.89
el1334,23.04
je673,36.94
he1414,11.6
lu1273,11.96
al1079,80.06
ju64,72.2
mi1458,47.4
ca438,35.96
me90,85.96
al957,100
do944,78.31
ja544,44.73
ca1372,18.28
co1261,2.37
ty1085,67.55
jo167,80.68
ja918,49.09
mo1076,91.65
ho650,26.81
sp474,90.17
ch1605,0.83
fa1443,34.88
mo1001,97.66
tr512,5.6
el196,15.52
ty301,10.38
sa1158,100
gl1688,0.41
an1541,16.6
mi41,91.96
oc836,100
fo1029,92.34
co1104,48
ki991,19.31
ma935,96.67
lu1354,2.53
li1063,2.21
tr772,1.08
ka1364,84.75
bo849,94.18
ka379,13.64
kr1472,26.52
ma1140,13.44
ja749,0.92
mi1718,0.63
am1543,2.93
sa782,88.39
ce766,85.66
mo74,14.2
za189,66.38
ro1034,87.24
ri1361,71.47
pe572,12.34
jo485,92.27
ma1047,94.55
al1120,0.92
ti823,31.69
lo706,2.29
ch404,13.24
ma1285,73.74
te824,64.31
ju1562,6.76
al473,14.85
ra638,87.32
is1442,64.19
ar1530,5.75
bi922,0.77
tr907,72.31
gr1256,54.79
qu504,82.07
ti86,100
mi214,22.36
ma1178,100
tr1694,1.15
co322,7.62
ch88,4.85
ca1048,55
zo431,70.11
mi459,100
iv1714,17.82
te1038,21.81
jo911,93.38
wi190,6.44
ke111,95.41
br874,2.21
ri590,0.77
ch418,67.36
gl154,75.94
mo1072,2.69
my369,5.22
he398,75.26
jo1438,70.89
ke362,8.96
mi1515,6.15
ag238,79.58
ma932,8.34
de1391,4.27
jo1576,10.23
we1646,3.66
me1531,7.98
es82,80.44
al393,77.54
je1724,2.51
ha172,47.01
mo847,26.13
ce1679,12.84
co135,70.55
ni130,45.51
gr903,10.43
la1528,0.01
el378,83.72
sh230,100
br1514,2.7
ca471,21.5
cl1030,32.31
la123,74.98
ho1466,58.84
ez320,49.15
co1342,43.58
sh302,47.22
ka1566,5.58
we573,46.75
ja1684,7.57
la1595,4.73
zu762,79.55
ch1677,11.98
ru51,91.58
op498,85.63
jo1639,14.66
ya1512,2.43
pe866,4.37
al87,100
jo1023,5.2
lu1035,92.35
pa720,31.26
gr291,40.58
fe1159,40.95
te795,0.41
ma1275,100
ja1025,62.77
ko1554,19.54
os619,4.8
ro570,63.39
ma556,100
fr989,81.63
ge566,36.12
de939,44.26
ar683,100
wi1249,26.74
ma417,68.91
ar410,56.13
ra509,7.99
br1103,100
ju1316,100
do1308,39.82
ma1144,100
ni85,100
ma60,100
be227,41.86
cl348,100
ro131,83.22
li390,82.81
wi707,42.23
ja1618,8.68
lu23,84.54
ca833,23.48
de819,100
ar1711,9.84
re1217,90.22
ro290,3.79
ch61,86.54
fi1037,80.64
tr1081,83.53
ju876,73.71
to581,48.39
bi643,32.25
fa180,75.55
gi468,0.27
ju1187,80.28
ca898,62.82
da1655,8.99
fr460,13.19
to1363,100
em1494,96.77
me445,100
gu1247,91.55
na1519,0.13
iv1215,62.52
za303,100
ma1708,0.65
oc386,14.01
br353,100
br1209,100
ev376,7.62
ji249,14.87
ti748,92.55
wi1007,17.98
el1093,12.02
jo1506,38.64
la1635,13.21
te646,100
ca251,32.96
ph462,90.23
ma366,2.09
rh730,92.3
an1259,27.1
li1153,64.41
th224,2.74
by1455,7.9
wi5,71.17
ni1517,0.37
so961,50.79
me602,59.2
je1609,0.07
do1451,100
ad1191,92.23
la195,97.02
el371,7.38
ar837,17.01
ti1137,86.9
ra698,93.29
da1118,0.85
ma798,2.36
re92,16.51
fa1396,44.78
ko1267,100
li979,42.84
ke1130,68.92
ly890,93.72
be1406,72.3
ma596,1.02
wi1660,1.36
ju284,49.27
he745,68.68
he1584,4.42
am1326,1.4
ke1490,2.06
ja924,82.19
al868,48.84
ph1649,9.29
or1437,5.83
va1154,6.16
gi611,12.93
ro697,83.75
pa1045,7.37
je1598,6.31
lu553,100
do1723,0.06
st42,12.69
er1107,3.53
vi1409,55.45
ca892,6.21
pe651,3.39
br1203,43.48
ga906,44.14
ab330,87.54
su1046,84.56
at1173,1.67
sh1303,27.32
jo250,28.56
ma540,46.01
or1182,49.92
sh1548,0.32
fl752,97.25
hi1234,100
co1213,70.75
pr796,100
wi1389,43.94
ja1165,88.87
do1146,79.73
fo1405,53.4
ad1575,2.98
ad914,89.22
la945,77.59
je1523,3.3
el1448,100
em423,97.15
li1258,92.57
ar1185,80.14
ke1135,2.56
ri1106,67.24
ur1328,0.62
ru1737,2.64
ta940,96.18
wa1307,89.75
ma965,30.33
sp155,100
la492,31.64
el1648,0.59
ly479,3.31
gr513,89.03
be198,94.18
ad1710,0.23
be437,20.88
ma1686,0.73
re740,82.45
or1271,84.93
ja1602,0.44
hu1270,25.45
be1010,11
cl392,90.36
qu245,100
an448,27.91
an603,85.16
di978,4.44
re1378,33.95
tr884,100
te579,9.5
su1344,94.87
la65,100
ka1570,0.65
el621,71.02
ge893,76.52
ni1257,89.4
de1659,4.56
va10,100
ja584,71.17
es827,3.38
do253,82.09
iy1309,4.1
gr971,100
fe1456,100
ka951,16.32
de820,0.44
gi882,0.13
ar1427,69.61
ko1585,0.3
ch568,77.22
ch62,100
kr1162,12.79
we984,79.08
el1124,100
ba1288,25.98
tr232,93.84
je627,17.56
ja1132,100
al805,69.78
ir1393,100
fa1412,8.75
da1613,8.6
sa1341,80.53
lo282,1.9
we732,14.38
ri569,81.9
ch261,67.33
os13,90.13
ca1311,79.3
pe169,59.44
ed1696,26.25
pa1348,100
ki305,9.16
ma1392,73.61
em1230,92.39
zo1241,88.91
ma1596,2.73
ow1043,30.24
ga733,94.5
iz1621,0.24
pa1147,0.75
xi675,12.03
do705,31
da46,97.99
el604,100
cr1457,0.64
la1183,18.94
bl686,58.14
ke380,88.59
ja202,76.1
pe1597,16.11
di530,72.34
wa992,74.71
le1284,93.87
co949,93.54
er1121,1.26
st1421,86.52
ja1058,100
be108,72.53
ja101,48.54
ed1424,0.2
ly134,84.11
co622,52
ce691,72.75
co1624,19.72
un204,75.97
an182,13.42
de83,8.64
da439,91.25
de1521,4.33
ma554,40.92
le1228,7.45
lo941,80.26
ha1441,81.01
al216,55.56
ce1546,10.7
la449,98.89
ev1670,0
ni372,28.17
sa463,91.16
al1355,56.3
ga536,65.31
vi980,0.47
ri1606,1.14
ke209,52.42
ma773,79.66
je104,70.14
id268,85.57
ni1418,77.77
lu403,100
wi411,19.46
br933,92.21
te793,0.45
le851,94.43
da40,66.74
ri958,55.6
bi94,2.34
an1394,69.43
dr413,30.6
mi295,0.32
wi636,5.09
sa175,32.87
gu317,100
sh1453,91.58
jo66,80.18
la166,100
sh1627,0.22
be77,29.88
cl760,81.07
cl69,56.99
ra725,50.94
ra1429,71.51
mi592,100
an687,94.03
de1317,45.89
be632,92.76
fr1462,3.69
ha789,100
jo145,100
an354,73.82
br314,37.46
cu116,49.83
li655,73.18
la976,15.17
ei38,100
li1663,1.39
ko1356,87.5
st311,44.12
ji1464,85.87
od560,3.62
ma103,8.1
lu768,11.39
ma872,100
ro809,76.7
ma1092,86.27
su1239,2.05
ma239,98.74
ma564,7.46
je259,1.08
ra213,9.81
fr1117,9.39
ne995,78.33
jo1336,59.72
ur661,45.25
me267,100
mi1590,0.94
al515,78.25
sh1652,1.29
hu235,100
pe203,23.71
ge26,100
di982,7.89
ta737,89.69
do89,78.49
ne529,87.39
mo278,38.83
ta629,16.33
tr370,2.43
ru1152,12.39
do829,95.35
ru395,100
re953,100
et1201,90.9
na234,68.52
re724,69.51
wi99,100
lo1008,27.51
gi963,100
ko1647,0.06
al1194,87.35
cr275,2.11
ra1673,7.23
bi1227,1.99
ti1022,90.53
ma936,2.91
jo140,7.94
ro1433,3.77
do1599,27.91
er669,71.97
ch55,75.52
lo535,6.6
en475,93.55
ma585,74.66
me1622,6.2
ot848,24.16
ca714,100
ed1017,65.67
vi1200,74.69
lu726,87
ju631,1.13
sh1555,2.31
sh620,100
zo1417,8.13
pa127,53.95
ho1151,4.77
re9,69.35
er490,8.93
sa1505,87.33
bo465,50.13
ro1563,0.78
wa927,8.93
sh109,10.23
ca1122,87.95
jo222,77.4
na915,100
ja931,5.78
am220,2.34
an693,36.4
an1390,100
ul664,0.03
ye1323,1.9
de1376,8.32
ma926,17.21
el247,95.72
el1345,2.16
ar904,55.62
ke1292,100
an670,12.97
gu310,96.64
st351,6.17
gi1508,15.78
ch996,96.62
he384,13.22
fi1667,11.16
de1465,52.37
el1254,85.47
ke937,100
ti6,95.49
li877,42.76
ea653,100
ma960,100
br478,79.91
mi1693,2.2
ra1430,100
ma563,29.73
an1123,5.08
an708,14.21
br105,86.38
au279,95.99
co1475,49.68
ra1587,0.24
ab273,55.88
an488,94.8
ma1415,100
sh759,84.57
ga231,40.96
wy54,81.22
do1114,100
pa739,90.33
ab1588,10.26
le120,39.63
lo1650,0.05
je734,100
er296,93.22
me435,83.57
ja869,2.89
au511,23.09
my1375,42.32
wi542,12.96
ri802,19.13
fr1195,48.24
no1489,49.72
jo1193,72.43
mi1320,1.64
wi1238,69.15
wh14,89.6
es1,70.3
ar35,8.65
ch1369,100
di1428,55.37
yo1289,45.76
ji775,61.34
na402,2.46
an156,83.06
le28,87.58
do843,8.3
le1171,74.95
jo871,89.53
la1556,2.13
ed1281,21.08
al649,91.23
pa1019,9.88
ke678,15.14
ma786,92.62
ge501,44.38
vi495,100
je826,18.49
do1626,17.39
lo1420,92.99
lu1143,80.32
le1637,12.05
de407,13.22
ce1312,100
da1365,63.7
el1481,82.62
al217,0.75
he852,100
fe240,100
