netid,% of videos watched
he483,9.99
ca1311,96.76
so961,27.35
au279,91.9
we1646,8.81
ma1285,94.52
lu186,100
st489,14.42
ru51,91.35
wi99,72.69
os13,90.25
de718,8.22
es82,73.5
ru1330,2.76
al1027,1.2
ta491,9.72
ha191,26.46
ca1112,89.13
ch261,100
la1595,2.06
ja931,18.09
ma1178,88.23
an814,18.39
ga659,91.38
ca898,74.1
ch55,100
gl1688,19.67
ko1585,1.26
fr642,85.45
lo658,8.86
ma1686,0
ce1537,4.21
te1401,100
ba1288,62.69
me324,5.21
pa1019,4.55
ma563,46.26
ma554,15.22
ne336,39.37
na915,100
be165,4.49
mo1074,100
le1171,87.19
da118,5.26
fl430,5.05
sh1652,3.43
ad914,82.17
de407,32.46
sh1453,91.12
so863,3.8
no1489,40.37
ar800,1.62
an687,100
ri1286,12.83
an1108,5.91
an626,1.8
re9,76.64
ve528,0.19
ca251,42.96
wi190,20.73
ru1152,3.09
co949,94.61
ja1618,1.46
sh1303,45.77
ja584,87.11
th349,1.4
ir388,2.4
do705,57.55
ch1369,100
rh730,86.53
se1009,79.58
le1284,70.05
re850,18.01
ja544,69.01
tr1467,11.03
wi1238,75.2
la1556,1.32
wi21,5.6
zo1241,89.07
ma239,74.33
br105,85.51
et187,81.79
za189,100
do1308,23.03
he1219,6.45
te1190,14.89
me1531,3.11
ol454,8
ca1048,26.39
do829,84.2
el776,7.69
lu23,73.47
bi1674,0.96
fr989,63.66
ra18,3.97
su1046,88.03
la123,100
ja1058,100
wi1389,89.49
pe169,62.44
ka1566,0.78
su1248,4.85
ru1737,3.02
qu605,8.85
eu1036,100
ge26,100
fa1396,54.87
ph462,67.65
ni1517,6.03
fi1667,0.29
jo250,30.04
cu116,62.69
fo853,0.17
ic292,8.55
fe240,86.99
an1394,55.25
mo278,83.48
em1494,50.56
pr781,0.73
be437,43.41
ab273,80.59
li905,100
ko1647,5.63
me90,87.7
na1298,72.25
ni1418,58.63
ke1135,12.3
bl686,76.56
ga906,29.19
ya1512,0.59
ga231,36.62
el1648,14.62
ko1356,75.57
mo1001,94.67
ab330,74.45
em8,4.27
wa201,5.43
lu726,92.46
re724,57.43
br353,100
me435,62.45
ja202,82.73
ja1165,100
ri569,56.73
ma242,77.18
zu762,100
br314,59.03
al1501,4.29
ge501,61.94
ja132,3.18
al1204,100
ke52,1.72
jo964,10.62
da1365,32.75
li877,57.38
em1230,78.96
ti748,77.82
za303,100
br1103,100
vi891,1.03
ly1224,4.83
cl760,79.24
ka1570,9.95
ra698,86.47
st311,45.67
fa1443,64.33
ju1187,89.88
ni130,65.26
do1451,100
jo1395,8.28
da40,83.45
ro697,99.26
ja1602,2.61
da46,72.9
er296,100
ca1454,100
wy54,71.42
ow1043,56.95
fr1028,29.02
ni1257,91.29
bi643,70.57
co1475,43.16
em416,11.05
bo465,53.55
tr1081,87.65
ju1164,1.22
gu1247,81.15
ca1122,81.07
ky505,4.55
ha1441,37.54
tr884,100
zo431,81.31
ni372,47.67
au790,6.92
ro399,3.88
my1375,38.58
tr232,94.42
le28,92.75
br478,82.38
wa1073,11.34
de1465,31.29
je734,100
je1598,12.43
de939,61.27
zo1192,55.62
pe271,66.35
el1064,60.29
da1655,20.78
ji775,27.54
co1342,42.72
ma960,100
jo1084,29.17
jo889,8.43
la449,77.86
an1259,34.18
ma1708,9.52
we984,92.5
na1519,1.39
ma325,66.9
lu1143,92.28
di1428,42.14
ro809,68.22
la945,69.78
id268,96.65
ru395,100
mi592,65.33
et1201,85.63
cl348,100
tr1694,0.09
ra1065,14.9
di530,87.87
ri1606,0.06
ch1677,3.06
ja1025,55.03
iz1621,10.22
va1154,0.33
cl1030,87.1
pa720,42.25
em321,5.56
fr1117,0.49
ha172,84.61
vi143,100
br821,0.99
sa463,97.02
de160,5.06
fi1037,95.88
ch338,33.19
ca892,5.91
bu181,6.77
je104,30.66
je1561,1.06
ab994,10.34
ma480,7.57
ab1282,0.6
je673,26.92
lo941,100
mo847,57.06
ro131,100
ju284,88.45
ju1562,22.86
ja1480,14.08
ar1427,90.7
al1246,1.3
ad1710,4.33
iv1215,33.19
is1442,80.73
ti6,93.19
pa1348,93.87
sa175,33.67
ro1003,9.68
tr907,87.14
ne875,11.02
gu151,37.77
ed717,19.34
wh14,100
ko1267,86.71
ed804,14.5
he1584,3.58
ce691,85.55
el414,2.92
wi618,84.95
ma1415,81.37
le1637,4.42
ir1393,100
re953,100
re1378,36.15
da129,2.81
oc836,100
do1146,74.3
al515,84.68
cl69,73.01
je627,2.02
do1599,2.2
pe1597,14.82
ma1144,100
la1183,57.97
ma556,100
jo1362,14.14
an603,83.23
ke1130,42.17
si1329,7.14
je1724,0.5
lo484,19.96
be108,44.75
op498,63.21
sh759,80.81
ju876,90.59
pa79,20.84
ma540,76.34
wa927,1.7
ma1392,90.43
ve682,1.48
ja101,52.98
ti1022,93.64
pa739,100
lo1650,9.26
jo427,8.27
al473,1.25
do89,100
ai637,6.46
wa992,100
po913,7.26
mi459,100
ea970,5.21
to765,10.47
al751,2.14
be632,69.89
jo871,93.7
pa29,8.74
al15,12.34
jo145,79.46
ur661,24.68
pa127,100
de588,5.19
er669,78.87
an1390,100
me1098,3.11
qu245,96.32
al1194,87.05
ke812,2.18
jo1336,28.92
su1344,76.45
mi1590,1.16
ce1679,1.43
na397,83.48
fe1444,2.63
wa1269,1.6
he589,1.89
de819,100
ch1404,8.63
jo832,1.5
le425,6.95
fa180,89.4
mi1718,0.15
ka1364,67.27
an354,50.12
ma114,93.93
gl154,73.94
el247,82.4
tr1277,1.55
ar904,100
de306,14.12
lu403,67.07
ei38,100
de1659,6.57
ho1466,33.87
jo1193,91.86
sa1341,65.71
ji1464,98.03
he745,81.82
do843,5.81
gr291,37.69
yo1289,23.59
is1504,2.8
br3,4.92
ko1554,1.9
ca714,100
an387,7.66
el621,31.03
la195,66.28
fe1159,49.93
la166,81.64
va10,75.43
da1468,22.32
ar1185,86.19
lo1420,93.37
sh557,8.3
ma965,10.41
je1609,0.64
ce900,14.16
ma1596,0.33
ma1226,7.06
wi707,10.2
po1134,84.24
jo1506,54.31
hu1270,37.41
lu1035,86.13
vi899,4.46
al868,39.77
je1360,2.94
ma241,7.17
ed1017,74.57
ed1281,5.11
wi1296,14.94
br2,6.12
da439,88.3
en475,84.14
ir665,5.1
br469,7.9
cl237,5.51
br464,1.33
co135,85.21
ea653,93.19
am1543,0.07
al87,100
he398,78.09
el1124,100
ch418,87.06
ch568,79.57
el30,11.17
ca1372,23.66
te646,100
al649,83.46
de930,3
te1038,23.69
ly1410,80.6
el1448,82.16
an1541,0.24
br874,7.02
lo706,6.11
le879,38.3
ra725,60.53
re943,98.26
ez320,57.92
qu504,100
ar1530,4.59
ma75,100
ra1429,48.15
we573,35.31
be198,89.38
na234,92.74
sh1627,2.1
ar410,86.1
ma872,100
co622,31.11
jo1639,13.68
ka1733,2.84
me834,0.08
iv1714,0.55
ce1312,100
sa782,76.42
mi41,73.23
dr413,33.3
la65,100
ha53,17.32
an670,2.67
an693,58.74
ce766,86.96
pe203,37.38
lo1050,2.39
em423,87.26
ju1316,100
ha789,100
ja749,1.03
wa1307,89.08
la976,41.36
ka1397,100
kr1472,55.57
de1521,22.93
br499,12.11
ma60,100
gr513,80.28
ja168,7.08
ph1649,11.04
li1258,77.43
br1209,100
ma773,96.32
li979,43.54
fo1405,38.34
el378,86.55
le120,61.72
lu756,8.02
ad1191,57.02
ja1132,100
bu19,5.12
re740,88.68
mo1076,90.37
mi1458,69.83
de71,6.67
sh230,100
jo136,1.45
vi1200,100
ju1221,17.99
ka1020,3.9
ma935,93.93
te579,13.22
ar683,100
lu553,100
ha712,2.26
re1217,42.79
or1271,71.72
wi1249,63.88
al957,76.96
le851,100
al1355,49.3
ca833,51.62
jo1576,1.04
pa580,1.89
ch531,6.43
tr885,1.64
no233,4.94
ca73,13.64
da1613,3.7
ro1563,2.74
ra1673,0.13
ar1711,1.76
st1421,100
da1160,81.16
sp474,91.27
me1622,0.63
jo1438,47.72
do1114,100
fl752,82.7
jo485,86.61
co1104,64.16
ma1383,3.77
ne529,100
ma786,79.24
ad1575,3.24
do253,89.28
lu1447,30.58
ne995,82.88
gi963,100
jo897,3.85
me267,83.79
al216,29.06
jo167,97.28
an426,0.28
sh620,100
br1514,0.59
tr277,13.34
ke380,71.17
ir112,12.02
wi1660,9.7
el604,74.63
ri958,32.85
ni85,100
ri1106,100
el704,7.4
de24,5.55
be1406,90.72
ma585,100
bo849,80.49
do1626,0.72
ra509,26.8
ga536,93.27
li390,95.83
ja924,82.74
he746,2.66
me846,19.21
ag238,86.9
al1402,11.8
ce1546,2.59
ti86,100
bi94,8.26
fr1195,41.96
ra1430,71.74
be227,9.63
el1481,100
de815,6.07
ca438,58.17
co1213,81.64
vi495,100
li1663,5.86
em363,3.85
gi1508,41.83
ro1034,85.58
sh302,76.38
mi1693,0.46
sh1555,0.04
co33,7.64
an488,83.2
he630,2.13
le319,75.66
jo222,76.05
to1363,74.63
an156,88.14
al393,74.31
ro1087,100
em1500,64.9
de514,6.04
ma1275,100
al1612,0.78
ge566,41.09
pr796,88.81
ch62,100
jo66,76.56
ma1047,81.54
ja1684,5.53
sa1505,76.95
ka1479,47.4
un204,100
ma417,76.49
mi1515,6.27
sh1548,37.42
gr506,11.09
la1528,0.09
an1136,13.7
li655,59.65
me445,100
de400,1.09
la1720,3.96
fo1029,86.07
la1090,4.98
de999,6.17
wi636,5.31
li1153,48.22
do1723,3.91
ty1085,92.26
ge893,74.29
lo394,68.97
gr971,100
ju64,93.1
ga733,91.08
wi1371,27.44
ra1587,17.29
ju1015,7.94
be77,20.64
ge648,2.16
so367,4.49
de1317,44.4
ma1092,95.19
jo911,75.67
te824,84.31
br933,64.88
fr1155,81.95
ta1426,0.38
el1254,95.56
ro570,78.82
gu310,88.68
ke1292,100
wi5,91.84
ta940,81.99
hi1234,100
lo1008,31.55
je826,76.18
el1338,0.98
ke111,100
or1182,42.56
ve1498,10.44
ch996,69.02
as779,100
ch61,77.98
ev1670,26.31
es1,100
pa342,7.09
la1635,9.7
sa1158,100
do944,73.45
ch1605,0.5
ha1202,100
ke937,100
ke209,24.86
gu317,100
ca471,40.38
al1079,88.18
al805,26.82
ne797,5.05
op424,3.65
ea11,8.35
ly890,89.57
to581,80.04
os619,33.39
fe1456,82.82
ab1588,13.7
ja918,27.15
ti1137,100
ta737,68.78
ow612,8.56
xi675,41.97
an1510,0.49
iv647,100
he852,95.99
ka862,12.28
ti823,10.68
ar58,0.33
hu235,74.22
vi1409,13.36
tr512,0.57
gr1256,100
ot848,48.11
ca671,58.77
cl392,100
je1523,3.92
ev176,100
ri1361,57.23
or328,78.01
dy1520,0.66
si838,0.91
ra638,60.66
ba1243,12.6
co1624,0.25
br1203,49.38
ly134,67.45
ce1049,13.8
sp155,68.77
ed1696,0.5
or1437,12.78
ca1385,5.84
ev456,45.57
me602,66.82
dw1214,1.35
se986,5.53
