netid,% of videos watched
ke1292,100
el1448,100
as1170,1.96
ma960,100
na915,100
ev1670,10.28
in593,11.02
co622,52.75
jo1639,0.12
br478,93.29
ho1347,11.38
me1223,14.52
ja1025,95.84
su1344,100
te1401,100
ve446,6.68
hu235,100
sa510,4.48
he1584,29.34
ke600,7.21
ch62,100
ta1066,1.12
ke380,62.93
et1255,1.23
gu1247,62.01
ti823,40.3
ta737,100
ca1311,58.92
lu186,100
er541,4.26
ad914,75.75
ju1562,4.85
be77,63.67
cl69,75.14
ke937,100
cl392,88.52
ni1517,4.97
jo1576,9.26
la123,94.1
lu403,100
em1230,88.92
sp474,87.7
ya1512,1.54
my702,1.72
be198,96.93
gr971,100
sh302,39.34
rh72,16.6
te824,76.27
jo485,82.23
el974,22.56
br353,100
ce1537,0.79
ke845,5.76
de160,7.3
be1010,17.35
je1598,0.47
el30,7.94
ar1530,6.75
la1556,0.11
he630,0.23
je1523,17.69
ru51,90.65
do829,78.33
ri958,50.14
el1481,100
de1521,1.52
ma1708,14.35
ko1356,89.56
ma417,73.33
ch418,74.59
fa1443,89.58
si838,1.32
fe1159,11.72
ro131,87.3
al957,100
le28,76.07
ka1566,2.89
ni130,7.84
ru1152,1.28
ve264,1.41
an488,82.33
qu245,100
wa1307,100
le1284,94.46
cl487,1.3
jo911,53.3
lo1650,2.12
je673,36.93
gi1508,55.58
gl1688,0.72
ga536,81.51
fe841,2.55
ka1733,7.95
ra461,6.28
le425,7.91
sh1555,1.6
wi618,94.77
al1612,0.01
ca32,6
ra698,71.5
an156,96.36
pr796,100
ti1022,76.99
ja1165,74.98
re1059,8.71
fr1195,58.15
bi643,18.27
re1378,61.03
sp777,2.11
wi707,21.19
ma556,100
tr907,96.36
vi1409,26.56
la1528,0.25
po1134,88.72
mo1001,91.14
cu116,27.85
br499,1.26
be437,60.58
ro809,93.52
jo1395,2.19
sa1505,90.44
ca1122,54.55
rh730,93.81
ma1377,6.73
fr989,80.66
sh1264,7.1
ge893,94.31
na234,100
ro1087,100
mi1693,3.16
de1391,16.36
et187,69.25
na1519,0.17
gu310,100
ea194,13.76
tr1694,29.24
ju876,89.29
ru1211,7.27
wi1238,89.08
fe240,85.02
ja924,100
da1365,17.31
ha789,100
wi1389,85
ka1364,68.8
ca1236,2.6
cl1030,35.38
my450,9.39
ad1710,3.46
be470,5.96
ge26,100
li1335,5.71
te646,100
li655,93.24
ag238,90.85
an687,100
le1637,6.5
je826,24.94
cl348,100
gl923,0.36
ko1267,100
me1531,11.9
je104,96.33
la1183,20.34
de939,22.1
er296,100
an928,2.06
ve528,8.61
sh1652,14.73
al1402,0.07
lo1008,25.65
as779,76.32
do1599,2.48
ma773,68.6
ja584,56.76
ed1424,2.23
ko1585,0
gl154,68.12
ti86,100
sh759,98.14
pe1597,3.37
mi1718,0.22
ro1034,71.51
da1655,0.33
ma242,100
br933,79.12
fe1456,100
ar683,79.21
fo1405,63.72
ve67,19.93
jo66,87.16
el1648,22.96
ma1295,12.27
mo847,54.64
we984,71.66
ro158,8.94
la1318,0.36
pa962,3.43
ly134,91.3
ch1369,54.34
al515,70.18
ra1673,2.36
ca251,37.27
sa175,41.26
jo1084,36
ro697,96.37
da677,6.66
lu1035,76.39
tr1081,90.02
an354,42.97
is1442,73.02
al87,90.19
oc836,100
gu151,47.27
an1259,28.84
me435,79.33
li905,80.57
br1514,4.12
em1494,77.55
re1485,0.01
di530,75.9
al649,87.17
wa992,85.57
do1146,79.22
we732,12.14
ka1570,5.94
zo1192,67.82
ch996,96.96
op498,61.39
me445,100
iv647,100
da1160,100
ga733,97.8
sp155,100
he1274,2.46
ca714,73.19
cl760,68.83
an603,78.41
pa720,28.56
ll517,1.36
de1465,38.54
mi1590,23.17
ma60,100
ez320,31.42
re9,84.18
