netid,% of videos watched
me435,95.75
ja1025,89.54
al199,9.39
pe271,84.46
ca714,100
ce1546,14.48
de1659,7.48
be198,91.21
co1094,9.59
ed1017,77.32
ma540,15.51
sh1096,1.42
le1171,92.12
fr989,93.45
ko1585,52.84
es1272,9.21
tr148,5.28
mi459,100
ri1106,100
ch996,84.52
he248,0.37
ka1263,9.82
do1114,100
ja101,51.82
ma585,100
cl392,83.44
el974,27.06
br933,85.44
do1308,42
ch261,100
ce766,92.46
ma1178,100
pe866,11.97
ti823,30.83
ja749,16.91
ma1392,65.74
zo451,8.5
an156,74.07
lo1008,40.18
sh1555,15.8
lu553,93.61
jo167,66.72
je259,0.21
ke1130,61.68
le1637,20.31
al1194,97.86
st755,11.51
cl487,0.15
ir1393,62.65
lo484,9.88
vi1200,100
al1079,58.18
na234,100
re724,41.95
co1624,5.12
sa1463,7.89
es558,11.42
kr1472,22.65
br1203,38.16
co1104,67.2
st489,9.23
ce900,36.55
ge566,63.5
la1635,1.12
dr413,55.66
al868,33.45
jo1576,0.05
fl1097,9.4
an182,8.3
es1,100
ce1537,23.55
we573,16.37
mi1718,0.65
le1284,87.47
hu1270,61.91
ch338,3.33
ko1554,1.91
ce691,72.75
ko1267,100
ju284,77.3
to1363,100
ro1087,100
ke600,7.6
he1584,9.96
lo394,100
do253,84.38
go422,5.05
pa739,77.42
ne875,0.69
jo1438,56.47
ca438,56.13
ab1588,3.55
ka1733,0.24
sp155,70.2
ca251,72
po1134,76.4
st1421,100
br874,12.58
ed206,9.05
an1259,39.23
ra461,1.98
co1475,63.05
un204,100
yo1289,74.22
al649,98.62
tr232,74.36
bl686,22.68
el30,11.97
ch1404,3.91
ja924,100
br1103,72.89
st311,60.84
ce1679,1.2
ni1418,63.18
be632,86.54
fi1667,9.42
be1406,88.12
ma1415,100
ga906,29.89
iv1215,30.98
ca1454,100
vi495,100
an693,81.26
lo941,85.11
ru1211,0.81
ju1562,12.7
li979,13.32
fr1462,4.56
ma242,83.69
ra698,73.8
we984,75.56
mi295,3.3
wi1389,90.33
la1169,21.94
wi99,88.52
je1360,7.46
je734,100
ch1677,0.98
je1523,18.22
gu310,100
ab273,33.5
re1378,67.72
cu116,70.77
gu151,79.93
qu504,100
pa720,51.48
so863,3.83
el1064,36.69
ro1034,87.76
ne300,8.63
ed1281,49.86
ab330,78.67
te1198,10.63
kr981,7.34
ri958,42.72
de983,17.21
ch950,28.64
tr1081,92.43
ro1563,9.78
la195,92.79
so961,19.36
ja1058,100
ja202,80.33
ke380,90.2
al957,88.32
ri1361,100
br478,59.64
be700,9.93
sh1548,0
ge501,33.4
ma1686,0.83
an1390,100
ev176,100
ty1085,95.17
di982,24.58
ce121,0.06
as779,92.05
tr884,100
na915,73.05
sh230,100
an1394,66.39
ro809,95.51
re1217,29.16
do89,100
lu726,66.81
la171,19.38
li1335,3.2
be825,1.65
ar39,2.28
em1500,100
lo816,19.71
ke937,100
sa782,76.3
gi1508,53.5
du1413,5.98
li655,67.23
ha1441,16.69
ja753,0.51
mi1590,7.07
ka1020,6.23
pa127,88.16
la449,87.25
ca471,76.98
bo359,4
de820,4.97
ju17,14.36
li905,100
br574,19.74
ne161,28.65
ch61,94.29
ak1460,2
ad1191,100
se1009,87.52
an603,80.52
ch738,10.67
el1124,95.78
ma556,92.82
fr1155,69.22
mo1074,100
ar683,100
he601,5.23
da46,66.46
al515,63.62
ch1266,3.38
et1201,70.39
le375,5.92
