netid,% of videos watched
ve472,2.91
la65,93.44
di1428,10.22
bi1674,0.8
ad1575,1.72
la195,95.78
al868,50.15
tr148,5.42
ra1503,0.53
lo988,20.51
ko1585,6.71
ce766,81.86
vi495,100
tr772,10.45
gr506,1.22
el523,14.7
wi618,70.65
la945,87.38
sh620,88.68
be741,4.09
ri1606,1.38
sh230,100
re1217,57.14
re740,87.65
fr1028,1.02
or1437,17.32
ni7,7.12
ar1530,4.72
wi1296,1.84
pe169,82.09
de1465,64.68
ge1115,27.55
jo1336,33.39
ko1647,1.45
ko1356,81.81
jo1395,1.33
su1046,82.95
co1104,42.27
cl1304,15.18
ev176,100
wi1660,15.72
ju1187,77.06
li655,96.72
ch261,100
ra1673,3.58
sh302,61.86
es562,3.71
tr277,2.15
ha172,95.3
ag238,74.16
ll517,10.92
au279,88.25
ti823,39.34
am152,0.94
jo113,11.39
pe572,5.46
al1612,10.26
jo145,100
ma563,9.1
el604,100
is193,14.16
le856,26.47
no1313,9.92
lu1035,77.77
an736,5.36
fe532,25.35
jo98,5.3
do253,93.24
lu186,100
ga536,90.83
ma114,95.72
li877,42.58
ez320,65.2
ch418,77.51
ru1152,18.05
ce1537,22.13
lo1650,6.97
ve1498,2.37
ma1285,77.72
sp474,100
je1523,15.12
me1235,1.59
gr291,27.66
sh1096,7.06
lo941,100
lu1143,100
cl1030,44.62
ro131,88.33
ne703,5.53
ja1077,15.77
ti86,100
la123,100
jo222,93.4
ni1517,5.05
ch1369,100
al216,45.15
so1051,7.33
fa1443,80.63
al228,4.8
gl154,97.79
ed1017,58.57
er364,1.43
ri1361,100
li1663,2.8
lu23,79.3
de1521,5.41
su1344,100
ge893,76.94
ne529,100
wa200,1.33
cr275,0.76
or1271,75.48
tr1694,0.1
co33,33.53
lo1420,73.79
do1146,60.38
cl69,51.54
ke1310,5.41
os13,73.14
je1039,35.89
al494,10.34
ma872,100
le319,86.99
co135,100
ha998,3.7
ri421,0.4
ma965,40.68
or1182,38.97
ju876,49.64
jo1023,6.12
pe271,69.38
an182,14.5
ja924,91.17
be1406,70.75
la449,95.93
ea653,100
ev456,65.36
da1160,100
eu1036,100
la1167,1.38
sh759,92.24
mi1718,2.92
al87,100
na915,92.29
al283,19.07
sh1555,4.95
ra1429,42.77
vi1200,100
ma241,0.97
do1626,3.77
ma242,100
ma773,74.8
me1622,4.85
wi1389,62.31
ro1175,5.16
ca1122,82.17
ga906,23.74
em423,65.73
le1284,52.9
co622,50.48
ar683,100
er669,70.07
bl686,43.63
de1317,54.3
ca251,56.76
an603,90.85
gu317,94.76
am1543,12.94
fi1667,3.26
al1079,93.95
ra1430,56.34
al1194,72.49
ot848,15.63
al333,3.02
ca1112,98.08
do829,95.78
ge566,18.51
lo394,100
do1337,22.28
co1624,0.98
lo816,4.04
ja544,90.66
be632,82.72
ga659,83.58
an1541,1.82
ed1696,25.84
em1500,100
sa1505,76.92
do1599,2.57
ji1464,44.27
jo66,89.28
fa1412,1.66
ma1596,16.85
go150,5.13
so961,45.31
sa1158,100
wi1238,92.33
ma1067,18.49
ri958,60.39
ni130,69.49
pa720,22.13
jo405,0.82
ur661,70.95
es827,8.56
ad914,93.08
ly890,77.1
el247,91.13
al805,39.51
ti748,91.09
ha1441,79.87
an488,68.17
iv1033,2.48
re1378,27
re953,100
qu245,100
jo1576,5.07
ja1025,91.82
lo1008,17.08
de939,25.24
cl368,10.78
he745,19.96
an156,90.5
tr1081,95.23
ce1679,5.84
br223,24.53
do944,88.12
is1442,86.02
id268,91.83
va350,28.26
na1298,77.04
ra638,79.53
ru51,69.03
ro1034,85.5
ya1512,0.23
op498,81.6
ju1316,82.07
do68,2.14
je1609,0.69
li1258,98.61
fr1117,8.12
re943,83.75
ti1137,93.05
gr513,97.91
le425,11.53
qu504,59.19
fr946,6.02
kr1472,43.32
as779,100
ro697,89.26
ju1359,4.15
ly1410,72.4
an1390,100
un204,100
je826,28.67
we1646,7.87
do1308,29.36
op801,11.3
ab1588,3
ke111,100
ca898,73.95
ph598,8.59
gl1688,10.99
ir1393,100
ju284,96.29
ma857,8.57
mi1458,52.83
na1519,2.81
lo205,1.09
oc836,100
ra18,10.92
li905,83.28
el1481,100
je1561,1.72
sa175,12.85
ma325,53.4
me602,23.71
ni326,13.99
ma585,100
co1342,54.45
de83,15.49
ma1478,5.94
te1038,24.14
ja1684,7.69
jo1639,42.57
pa1348,100
ma103,10.79
la166,86.6
co1213,100
le28,68.37
rh730,84.88
ph462,63.45
fr1155,78.28
de160,1.08
su377,3.35
de787,25.08
ca714,100
mo278,60.74
no1489,38.93
ca833,33.09
ke1130,12.94
ma1708,4.05
la1635,1.46
ja202,67.63
ja1165,100
vi143,100
da1613,11.8
el1064,43.79
ja101,58.12
me1531,2.26
po913,12.68
de407,27.73
br1203,61.27
ru1737,4.01
fr989,83.27
ha789,100
li1497,12.34
ne161,8.61
an354,5.47
gr971,100
em416,7.17
an679,9.21
er296,92.91
ro1563,1.59
ar1185,76.53
gu1247,85.16
ja1602,0.14
ka1397,100
wi707,64.05
ka1364,71.43
me445,100
yo1289,50.48
br314,57.61
al957,100
ma540,37.83
za189,100
sh1652,1.12
ce691,89.3
mo855,1.71
zo1192,21.82
dy1520,0.01
li979,67.32
ma1047,74.15
ru395,100
li390,98.04
ab273,10.61
do1723,11.57
ni1257,89.73
cl760,79.7
ro290,0.56
ch80,4.63
fr642,75.88
la1720,8.03
jo1193,100
ma1144,100
te824,72.5
ho1466,53.5
an1108,15.46
ma164,9.19
fo1029,71.16
ch55,100
ke380,87.52
gi1508,50.58
li1153,51.88
re724,72.58
ge501,21.8
je1724,1.57
ad1191,100
hu1270,9.17
cl348,100
ju1562,7.1
ru137,2.63
ve67,8.45
zo431,100
os619,1.4
el1254,91.72
el1648,0.1
ni85,91.48
da1655,1.75
ca352,27.4
fo1405,71.4
mo847,55.38
el1448,100
ma786,83.98
lu403,100
ei38,100
gi468,3.85
ko1267,100
ni372,56.81
pa739,100
fa180,96.96
ja584,86.99
ar1427,95.6
gu310,72.93
ed1281,26.77
me267,100
tr884,91.9
ju685,3.41
is1210,11.64
an1510,0
je1598,0.24
ju631,29.49
je104,73.31
zo1241,91.34
ka1566,9.6
ra1587,3.25
ti1022,95.36
ar533,13.25
mi41,96.46
he78,14.61
ta1426,0.04
ta737,100
di591,1.38
co1475,67.6
ma788,16.04
my1375,47.24
de1659,1.19
ja918,40.15
ma960,100
el1124,100
la1528,1.02
ha1110,0.34
ar904,100
wa1269,9.26
je673,40.11
da439,77.17
zu762,100
br1209,100
da46,90.35
ul664,2.47
an1259,48.87
do1114,100
ar1252,14.48
la976,38.86
ch62,100
he256,15.73
ba1288,61.31
be77,71.09
le1171,89.2
to1363,90.73
be1010,2.21
we984,86.49
ma1178,100
ye1323,10.75
se1009,85.12
ta629,5.44
xi675,30.89
je734,100
an1394,79.45
ro809,73.26
po1134,72.26
gi882,10.54
ma75,92.82
wa992,100
ow1043,19.03
za303,100
mo1076,58.3
la1595,17.13
mi1509,3.95
wi636,3.32
ca1454,100
jo1084,60.88
ni1418,52.33
ma60,100
fr1195,41.81
ev1670,0.29
je925,20
be437,51.2
ma554,63.74
br478,91.05
co774,2.09
bo465,29
ne995,80.43
lu553,100
ca471,31.06
ad1710,1.06
he852,100
ka385,0.03
ma1205,3.71
se986,12.29
ma1116,18.32
sa1341,76.6
ha1202,100
vi1407,2.74
pe1597,0.01
al515,95.27
he1584,0.76
pr796,100
pa127,100
sa754,11.33
ch1677,1.31
fl752,87.44
co949,92.38
cl392,100
sa463,79.36
te1401,100
bo849,60.46
da432,3.29
be1113,0.83
re9,100
ca438,53.88
el616,7.08
ve528,48.18
in593,5.31
br1514,0.04
al1355,34.23
wi1249,34.03
ly134,89.78
ar1232,2.61
ro158,4.95
ja1132,100
ri1106,100
wi5,79.03
ji775,46.35
ma239,91.97
vi1409,65.85
jo250,33.17
fe1159,39.3
iz1621,2.24
ke937,81.2
tr232,98.71
st1421,100
ly244,8.9
ch996,76.66
he746,2.32
hu235,100
ch1605,5.9
in916,0.4
ar208,22.17
ta476,0.56
sp155,100
ve807,13.57
fa865,3.81
va10,100
me324,0.48
fe1456,100
fe240,100
sh557,2.65
ly1224,2.29
ce1312,100
ca1011,3.02
ha1333,0.43
et1201,74.72
ma1346,12.28
sh1627,3.71
iv647,100
ho650,16.07
dr413,62.06
an687,100
tr907,88.03
hi1234,100
ab330,85.45
ke1292,100
ca671,100
ma1686,4.56
mi459,100
em1494,91.75
ru443,22.37
ta1484,9.17
es82,80.45
gu151,61.42
ph1649,1.09
sh1303,44.18
al393,91.53
ve682,3.56
do705,35.94
ju64,79.09
pe203,19.7
ja1058,94.59
do89,89.32
be108,94.06
he398,100
or328,100
te646,100
fi1037,93.87
ma935,85.67
ma1092,83.46
ed1424,3.02
al217,2.02
et187,85.48
ra725,24.25
sh1548,0.49
je1177,12.43
ro570,89.18
br353,100
iv1215,31.47
br105,76.73
st311,20.21
jo485,89.15
mo1074,100
ar1711,48.01
ja1618,2.47
mi1693,6.88
mi1320,2.19
vi783,5.22
jo911,80.71
wi99,100
gr1256,56.3
mi329,5.38
fa1396,55.21
wh14,100
ha1142,32.63
te1190,46.01
br1103,100
ma556,100
ki305,6.81
pa428,9.47
sa1380,4.92
la1556,4.45
ju107,0.48
na397,93.85
ga733,68.91
fr56,3.84
mi1515,3.4
ki991,2.7
cu116,8.97
ga231,26.87
wa1307,100
ma343,24.52
jo1506,22.07
ge26,56.98
ca163,0.63
we573,24.42
jo871,74.76
sh1453,77.51
te1005,3.04
ka1733,4.01
sa782,79.9
lu726,100
iv1714,2.51
ar410,100
di530,75.33
be198,97.92
lu323,4.54
em1230,94.47
ta940,90.43
do1451,80.96
ha53,4.57
ca1311,73.06
wy54,66.25
jo1438,63.19
ti6,94.08
mi1450,2.44
ca1048,66.41
mi1590,0.12
od719,1.7
ro1150,3.07
wa274,0.58
mi592,100
al649,74.35
jo1290,8.6
al1204,100
br933,65.35
ka1570,19.44
ke52,11.44
ko1554,0.71
ty1085,62.12
jo167,88.16
wo699,0.56
ch1266,1.77
bi643,75.53
ch61,63.85
le120,27.21
de819,100
ma1415,100
ma417,77.44
gi963,100
me435,90.18
do1083,1.04
le1637,9.99
ow1461,11.82
be48,9.85
ke209,48.6
le851,100
me90,84.81
ma1392,81.28
mo1001,76.28
de1276,4.75
la1183,53.86
sh481,5.52
la492,0.94
ca339,8.72
le583,3.48
da40,100
ch568,76.05
na234,92.69
cr1156,8.65
el654,9.3
ro1087,100
ra509,19.76
ma1275,100
ce1546,9.94
el378,88.59
to581,89.56
ki139,1.7
ra698,60.81
ri569,67.99
el548,7.94
an693,30.35
el621,33.86
re298,9.68
da1365,35.03
je627,17.41
es1,100
do843,16.29
ka862,10.45
en475,86.73
