netid,% of videos watched
lo1420,58.81
br105,47.75
ke1130,53.98
gl154,66.52
li1153,8.03
ad1710,0.29
cl392,81.43
be437,63.02
co360,2.29
ti823,27.09
je1523,9.08
ta737,67.62
ed1696,10.35
wa274,1.19
ni372,34.9
wi99,85.3
fl752,83.09
fo1405,63.12
do944,75.89
ke111,100
li877,29.96
ma239,78.62
ro1034,78.7
ho567,0.51
de514,11.91
kr640,1.18
ha1202,91.37
ge26,100
ba497,1.76
ar1427,71.51
ma563,53.33
ka1570,10.83
co135,86.84
to1363,100
gl1688,3.47
je1609,22.59
to581,84.03
me834,5.48
an280,0.34
ch568,60.43
so961,17.81
bi1674,5.47
em1230,81.02
wh14,100
op498,75.13
ch61,54.75
li1258,81.56
na397,94.99
em1500,53.3
ma1708,10.05
ja689,12.91
gi963,62.38
my1375,44.11
sh230,100
ir1393,100
lo1650,0.58
ro697,57.25
ow1043,30.03
sa1158,77.17
iz1621,4.18
ce691,81.22
me435,93.51
na234,100
br1172,4.14
al957,73.66
te824,73.33
an1390,100
ch418,55.36
wa1495,6.56
ro570,91.87
gu1247,70.52
la1720,7.53
ha1441,30.84
wi618,69.89
al805,24.44
co1213,77.82
jo113,4
sh1652,1.64
je496,0.74
ha172,93.75
no1489,49.22
je1039,11.82
ma1178,84.5
ma556,100
st1421,83.32
el247,57.65
br353,75.27
ko1356,89.34
ph462,100
ed1281,46.57
ar1711,3.72
me267,100
an693,39.35
ca1311,86.65
fe1456,100
kr1472,73.66
le851,100
ch55,100
ra1503,0.81
ja918,44.95
ei38,100
br478,72.37
do1114,100
am152,0.58
la1556,0.02
we984,74.48
ma960,91.06
ch80,4.5
sp474,91.22
da439,62.57
mi592,65.08
pa342,7.33
ju1187,93.22
el1481,100
ru51,91.94
li979,19.24
ju876,93.99
es82,71.48
me445,100
da46,86.54
te1070,12.76
ka1071,1.41
gr1256,100
em272,3.14
fa1396,39.55
es1,89.45
ma872,87.51
ru395,55.64
lu726,79.18
je734,92.85
lu553,100
jo145,100
te646,100
th803,13.65
do1451,100
sh1264,3.53
fa180,86.78
de999,1.88
al216,50.52
lu23,95.01
el621,21.89
sa1341,90.79
ro1003,15.2
cl641,15.44
eu1036,100
ja584,77.31
me1622,0.04
br1452,10.27
gr291,22.5
la166,95.57
ka727,15.79
jo1084,62.33
di530,93.15
jo559,5.7
zo1241,85.26
iv647,87.72
ne336,20.65
ef639,0.11
ja1602,17.16
jo1639,34.07
ho764,4.14
jo102,14.43
he745,31.41
ma585,96.54
br594,5.9
he1584,15.25
ta940,71.13
ce1546,2.26
sa463,91.12
la976,39.57
va1154,2.16
we573,25.05
ro1149,1.24
al87,100
sp155,93.09
ja467,9.06
jo911,76.98
ma325,54.6
de942,0.78
be108,87.52
en475,68.63
ma1144,79.17
ko1585,3.89
et1255,2.31
ma1596,26.34
el974,25.09
ka1364,83.8
co622,34.27
me90,95.39
fi1667,30.83
ce1537,21.08
an1216,10.1
pa1348,72.62
re953,100
ya1512,20.42
al393,86.34
st311,20.43
ev456,76.5
ja101,60.56
ad1575,10.44
el1254,69.74
li655,94.88
bu307,5.1
cl1386,20.11
be785,2.07
vi1366,0.49
do253,78.25
ju284,88.55
fr642,79.22
ra725,32.9
ri958,29
ma1044,5.17
jo485,82.63
ge501,38.85
ja1025,96.55
do1146,86.13
ha1315,14.38
wa927,0.26
le1637,1.17
jo1576,3.17
ro780,23.77
jo1506,62.36
vi1200,85.03
ja1618,13.31
sa340,10.87
al1355,57.91
dy1520,0.08
ma798,11.63
ma60,94.7
br1203,36.63
di210,3.15
er669,94.63
la1595,5.12
st351,5.9
zo758,6.99
