netid,% of videos watched
ro276,10.75
ro1034,83.39
la1318,6.37
lo394,100
al1246,10.04
ar904,100
la945,77.03
ma1374,10.33
jo167,84.03
de1317,51.03
sh1053,26.64
oc836,92.05
ma786,84.04
ma103,10.57
fr460,6.71
jo559,5.04
ch1677,1.63
be126,16.03
li345,3.59
ha712,8.11
we1646,13.3
fl752,88.16
ru51,79.35
le1637,4.57
re953,93.66
ar873,15.28
na234,89.66
me267,100
ch55,100
ne867,1.15
pr796,100
ni130,78.63
ma935,71.16
el1481,100
do944,79.49
cl681,5.47
te824,72.35
ma960,65.63
ma872,100
ka1566,1.35
ko1554,1.5
li905,100
et187,89.29
je1598,0.06
pe572,5.11
la195,85.81
sa1158,66.43
de815,17.56
jo145,100
ri1606,14.15
el247,70.28
vi143,100
hu1270,37.53
de939,68.58
zo451,5.17
le120,33.46
st1421,100
wi99,100
or1271,78.25
ar410,83.32
vi1409,44.06
ad1575,0.57
lo941,91.96
ca892,0.14
tr907,75.29
ab1282,4.84
me435,91.81
go150,8.31
la65,100
al868,42.22
za189,77.48
di530,68.66
ca898,94.56
fr989,84.75
pa1403,4.26
ka385,16.26
ar287,2.79
ma1708,2.84
sp155,100
gu317,100
ja584,78.06
ni1418,62.1
hu235,100
ga536,71.15
va10,100
mo929,23.54
na915,89.57
mi459,95.51
ru1737,6.48
ke1130,42.82
ro614,1.43
ji775,25.05
ch996,82.01
co1475,73.75
ca1311,92.64
ad1710,1.62
ma239,64.67
sh1652,30.62
fr1195,32.09
ch61,67.25
sh1548,0.97
ti1446,19.82
pe169,37.54
ti1137,100
ja132,0.82
ro457,4.78
je1561,0.94
ja202,93.22
fe841,7.4
ju486,17.12
ch62,100
ma242,100
sa1341,88.9
am1543,0.92
ha1441,70.86
ra1587,1.4
ke1292,100
my1375,28.21
ja918,30.1
es82,68.08
le28,97.44
je1609,0.83
ly890,88.03
ci1339,5.32
ca671,100
ow612,8.81
ke937,100
tr1081,72.51
he852,100
an1394,67.54
br105,86.54
iv1714,6.68
ma936,27.9
do1723,0.02
st311,42.59
we565,4.73
ha53,3.89
ne161,4.65
ch1369,100
el616,7.52
pa1145,2.23
ph462,100
ha1202,100
mo1074,100
ar683,86.98
br353,100
ei38,100
le1171,59.51
ni1517,0.01
do1626,0.94
ev456,21.03
ad861,21.83
te1198,10.4
jo964,2.86
ba1243,6.43
me90,85.34
wi1660,0.01
wi327,4.56
al957,92.99
el990,9.15
ge893,92.67
wi707,71.64
ca1112,79.62
be437,50.32
ch568,84.87
ea194,8.55
la449,91.06
iv647,100
qu504,88.06
sh302,75.24
ma1275,100
or1182,53.38
de1465,15.02
am220,2.35
gr1256,100
vi1200,100
am858,16.91
qu245,100
le851,74.65
na1298,87.54
sa340,12.93
op498,84.42
ma556,100
jo136,4.29
ma537,9.69
ro1563,1.43
li390,96.95
be1491,0.72
se1009,65.19
th803,4.5
co1422,12.93
fo1029,100
fo1405,59.62
da1655,1.38
ju1187,89.54
li655,60.25
to1363,100
lu403,89.36
lu726,100
gu1247,74.59
ab330,89.72
he1584,0.76
cl1030,34.79
an603,94.51
ro1087,100
el1448,100
al805,71.32
ar1185,81.59
ko1356,71.41
pa739,100
be198,57.99
fr1462,4.24
za303,100
ga733,82.37
et1201,78.06
he398,100
zu762,100
al1204,100
sp474,100
er296,100
lu186,100
pe835,5.37
ch27,8.58
ba1288,54.51
el524,4.53
ev176,84.48
cr1156,10.62
ju1562,3.57
yo1289,81.93
al393,97.34
fe1444,17.02
ro290,9
lo1141,10.22
lu1035,91.89
fa1443,94.52
jo1084,14.69
ne995,90.58
ma1285,90.32
ra1673,14.26
al1079,81.82
ge501,15.98
ch538,8.55
di982,8.85
ve472,6.21
ta940,90.28
is1442,63.87
wa1307,100
mo1001,86.3
pe271,85
ma1144,100
ch738,0.38
re1378,77.49
el1124,100
ot848,62.84
ha172,88.46
sa289,19.35
la1183,45.22
me1042,3.74
fr1155,88.82
gl1688,7.4
ri1361,100
do1599,0.4
mi1590,0.05
ja1058,100
ga231,25.37
je826,39.33
da860,4.59
jo1506,89.91
ka1733,0
ko1585,1.29
ta737,100
da1613,3.76
ka1166,8.79
je1360,6.5
ed299,7.6
er669,79.75
je1724,3.95
me846,10.32
an1390,100
ez320,22.73
bo465,64.44
li979,60.09
da1160,100
mi41,89.69
we984,66.62
ma325,27.71
ro969,33.52
de514,2.59
ke52,3.77
fi1667,0.93
ni85,100
el523,4.37
ad1191,100
ho597,8.01
li1153,21.26
mi1693,0.3
al515,89.92
da439,83.23
pa1348,89.21
el645,0.77
he745,38.4
te1038,38.6
