netid,% of videos watched
jo1100,2.9
ve807,3.79
gl47,0.48
se1168,27.91
me435,89.64
sh1453,94.86
li979,31.52
ju876,60.11
wa70,8.57
di530,69.8
da1655,0.41
is1504,1.05
de1521,0.01
de787,5.28
cl115,4.47
au511,0.22
ar410,89.83
de1465,33.23
ev1670,17.64
sh1555,2.98
or1437,10.43
et187,83.86
ja50,2.41
ev692,17.31
wa992,89.99
cl237,11.37
ar873,18.1
ra1587,0.68
ha789,100
is37,6.76
an1541,1.27
zu762,100
ch1677,0.9
he852,100
ma408,14.5
ka1364,90.07
an693,52.7
al1120,10.07
my1375,21.4
mi1458,56.85
je987,0
ke362,11.25
be22,5.51
ke937,100
ph1649,0.13
de939,62
fr527,0.37
ca73,1.73
no1133,16.16
qu1302,0.89
be108,83.08
th721,7.87
fe1456,96.76
an1368,16.33
co1213,82.36
ar683,100
jo1193,100
ma1092,94.28
be77,58.12
ph598,1.34
jo1496,3.58
li1486,20.22
qu245,100
ma1144,93.03
fl430,7.29
ke1130,39.16
an488,68.63
wi618,77.46
ga536,92.29
bi599,7.27
me90,78.1
do1114,100
ke209,29.57
ar800,4.1
de1659,0.04
sh620,100
ni1418,84.44
lo394,100
ko1267,91.63
do253,81.04
fa1412,4.2
do89,73.22
ca671,100
ge501,53.15
sa463,95.13
ja1058,100
wh14,100
ch950,9.9
do829,84.51
ga659,79.43
el539,0.32
ma540,41.13
sp474,100
we984,73.41
ga133,14.48
ma773,91.11
la1595,0.21
lu186,100
ta737,100
al515,39.04
em363,3.6
re850,20.12
gr971,100
lu403,100
br353,100
fa1396,61.22
wi5,80.55
pa739,100
we1646,0.37
no1489,28.86
ra638,61.98
co1475,26.01
ja918,61.12
dr413,45.55
le851,100
an1394,28.04
do1626,0.11
sa175,18.12
ma1125,15.94
te795,2.97
le1180,17.05
hu1270,66.94
ce1537,32.72
st351,19.43
fi1667,11.72
cr357,4.45
ma1178,100
cl681,1.96
ma239,86.26
co360,1.73
to581,92.46
mo74,33.77
li1663,13.3
ju1099,16.68
ja521,6.33
ru455,0.12
zo431,100
eu1036,100
ea653,100
de1317,40.97
bl686,32.71
ma872,100
ro1563,15.4
el247,88.87
ha172,95.58
te1190,19.63
na1298,74.29
ju284,83.74
re943,94.22
lu157,7.92
gu310,100
ce1546,2.06
jo145,100
do944,81.82
jo66,89.57
es82,89.99
ru51,79.44
pe203,79.32
ed1696,4.89
ri1361,47.22
ma1596,0.46
ma1686,1.93
le676,4.16
ju1562,10.35
va10,100
ja202,63.72
em1230,68.82
da40,100
be470,5.12
fr1155,92.17
co1502,0.32
ma563,57.05
be1445,12.77
ga906,23.83
el226,8.32
na234,100
al15,1.89
na1519,17.15
de799,21.55
ar1185,78.85
ab273,80.64
ab330,78.28
sh230,100
lo941,100
ca578,1.63
br1209,100
vi143,100
is138,4.03
li877,23.6
ot848,62.73
br1452,5.37
em423,74.87
st311,8.21
sh1652,1.49
ag238,75.96
mo1387,21.35
pa127,100
en475,91.89
or1271,78.36
un204,86.36
mi459,100
qu174,0.91
em1494,75.96
he589,8.65
