netid,% of videos watched
tr884,100
ce1537,2.47
ni1418,60.19
be198,83.19
jo1639,3.6
ba1288,63.93
em1260,4.14
sa1505,86.23
ru1091,7.98
we984,59.68
la173,6.67
lu403,76.6
ju1187,84.84
ed1281,49.3
tr907,98.14
ce766,72.13
vi1200,86.34
vi1409,37.17
mi1325,1.18
an603,90.97
ca671,100
ow1461,0.64
an387,12.83
le28,67.5
cr357,11.77
ch996,95.72
ar1185,64.45
al393,66.86
ce1049,8.49
li390,75.13
la1595,5.96
ma526,2.41
he1414,5.98
em1230,88.45
vi980,19.72
ke1292,100
ar1427,87.65
jo897,1.73
ma374,1.01
ca833,38.93
ma634,24.21
lo941,100
ca898,92.81
ni130,18.62
ma596,4.86
va10,100
ju383,4.59
fr989,97.72
ir1393,100
gr513,81.51
am1543,4.93
ta1484,10.62
yo1289,71.62
ju685,30.3
zo1192,26.12
ga231,46.88
an1541,3.02
jo1336,24.13
ri958,41.95
la449,77.27
ma1092,86.25
fa1396,13.4
jo871,69.73
an687,100
li1258,82.62
ma556,100
br1209,100
ja713,8.07
st1421,100
fi1667,0.06
lu323,5.39
al1079,91.22
ca471,38.23
al957,100
ma1047,80.2
ar683,100
ti6,91.7
ce691,88.9
jo66,58.67
jo1084,16.67
ty1085,84.32
be878,5.13
et1201,70.93
wi1660,0.04
st755,0.93
ma786,72.05
be437,32.76
re9,85.18
dy1520,0.29
wi707,47.98
ca1157,0.35
ro1034,89.17
al1111,2.69
ro570,79.8
re724,24.29
ma1178,100
bl686,37.09
de1521,0
di530,92.07
ch1369,84.61
fr1155,57.07
bu625,1.63
sh1327,6.27
wy54,95.83
mi41,90.86
jo1506,41.31
he852,100
li1153,18.96
bo849,82.61
ki25,2.64
te1190,43.86
lo1650,0
es82,78.73
as779,74.91
zo1241,75.14
ja1602,4.37
wi636,7.69
ma1275,87.93
ja1684,1.99
jo1576,9.97
ju284,80.31
la1183,49.71
te793,7.85
sa1158,100
wi411,2.65
lo1141,1.54
je1523,9.24
ga536,70.92
zu762,100
br1203,75.69
de1317,80.74
ka1733,6.52
be632,93.28
te1070,0.4
fe240,100
je1724,23.78
el974,1.47
el1448,100
co33,41.15
ca1112,95.12
de771,0.61
ph462,100
sa175,80.42
co622,46.86
me602,27.43
za189,100
ro809,94.79
ko1267,100
br105,95.18
ad902,0
ev1670,2.3
la976,61.93
fe1456,100
te646,100
fa180,37.1
mi214,45.15
ka1397,100
mo1387,2.82
al805,25.23
ad1191,100
th803,25.23
an1419,12.21
ch1677,6.87
er669,85.61
be700,22.49
do253,80.67
ke209,36.81
mi1693,14.74
gr971,100
mo855,28.42
jo145,64.13
ti86,96.81
ni372,52.31
jo222,74.73
ed1696,0.04
mo74,11.87
ri1361,100
ma1686,0.71
ch55,100
ko1554,5.67
st311,59.94
wi1249,20.71
ca1122,86.82
wa992,89.48
do688,10.98
me435,69.16
lu726,100
ja202,89.55
sh230,100
al1402,9.1
al1194,92.44
da1365,33.45
th335,7.62
ar1530,25.82
el1124,100
en475,73.5
ha1441,26.75
ni1517,0.16
ab330,71.82
xi675,28.61
ab1588,0
or1271,86.01
sh1548,1.03
gi963,100
ra509,14.75
me331,23.3
jo1438,67.56
ch1605,5.92
my1375,18.29
gu151,52.38
ea653,100
or1182,31.98
he630,7.44
te142,6.89
li655,65.78
el1064,58.47
so961,34.26
ha1202,95.04
ni85,88.01
ka862,14.5
ji775,39.76
te1401,100
jo167,71.76
ra638,76.36
je1561,2.67
ca1048,65.76
tr885,13.24
ma75,100
tr1694,3.68
ar837,3.59
lo394,100
ta737,100
pe203,52.47
ke937,100
co1342,45.72
le1284,70.83
ti744,18.67
hu57,15.84
ra698,74.31
mi608,10.86
ed299,6.53
je1598,0.88
or328,100
tr894,1.69
mi329,1.46
mi1718,1.45
ru1737,1.69
is1244,6.54
le851,100
te1038,37.13
ja689,3.57
op498,71.34
mo278,30.29
ja50,6.85
fa1443,63.19
gl1688,7.77
do1308,38.8
ma60,100
li877,33.84
jo842,3.21
al216,16.66
je734,100
ro1087,84.73
la123,100
al1431,3.82
co1213,100
do1114,100
ri1606,3.94
da1655,9.07
me445,100
do705,64.88
je1609,7.58
fl1097,15.01
ma932,6.88
ay1300,7.52
lo1008,9.38
la166,100
de819,100
le583,9.55
li1663,3.71
ba91,4.78
ke678,13.52
ma773,67.2
sh1303,34.11
ag238,95.29
ja1025,81.96
dr413,31.74
re943,93.38
te824,68.75
gi266,19.73
hu235,100
rh730,57.39
ja544,95.35
ho1466,70.49
sa463,89.9
to1363,100
ra725,48.35
cu116,40.21
co1261,6.08
ly1410,74.77
ma239,95.69
ro131,100
al515,85.38
ma1596,6.17
ma114,96.59
al1120,12.21
al868,80.87
ma540,53.55
ed1017,96.66
da439,69.69
re740,71.73
be1406,85.77
ch261,68.08
ce1546,12.82
id268,94.48
al649,95.18
ar1711,27.12
po1134,91.95
ca1454,93.52
br223,30.18
as122,5.01
ma1082,8.38
un204,100
le729,2.3
re953,100
do1146,74.72
ma935,71.18
no1489,35.33
to581,47.55
ch62,100
oc836,100
ri569,65.12
cl1030,29.89
la1720,0.98
he384,2.72
mo1074,100
na915,100
mi12,23.93
do829,85.26
ch538,2.86
ur661,18.86
er844,8.16
kr1472,49.77
je673,12.06
fe1159,57.1
an1394,39.05
ro697,84.34
na234,100
su1046,65.64
ru395,100
st500,9.28
wi5,85.26
hu1270,45.67
lu23,87.71
le120,38.68
pr796,100
ri1106,100
is1237,2.59
ma1140,2.2
st1095,1.03
me1622,11.46
li979,62.66
we732,11.99
el621,33.66
au511,7.27
al87,100
ma1507,2.04
em1494,90.07
ta940,92.25
ve308,20.87
re850,2.92
le1637,1.24
ad914,68.25
wi99,100
fl752,78.84
sh1627,1.28
pa127,100
al1355,14.48
ar410,100
ne1293,0.06
ya1512,1.53
eu1036,100
ph1649,0.08
ly134,82.06
co1624,5.17
mi1515,2.27
be108,95.16
da1160,100
ot848,56.8
ac466,7.98
ma325,34.29
gl365,0.69
ma146,2.85
mi459,100
ei38,100
ra973,6.68
zo431,100
ra1429,32.72
gr895,2.83
an488,77.36
ch418,86.31
al1612,5.36
ja1618,2.43
ma1067,9.92
ca438,30.66
ma1265,28.86
gu317,100
ke1130,66.58
sh1453,89.29
an1259,24.98
bi599,2.49
ma1415,100
ia1014,0.49
su1344,100
ja918,46.18
se1009,87.04
za303,100
sh302,79.16
br314,18.85
et1054,3.39
mi1590,0.45
iz1621,5.81
pa720,14.47
da1613,1.54
ha172,91.82
ju64,66.98
ce1679,0.79
ra1430,76.5
pa716,4.85
ly890,88.89
vi143,100
le952,11.01
ju1316,100
do89,100
ma1144,79.24
ca1236,18.8
lu1035,90.43
tr1081,71.71
ka477,10.57
fo1405,69.17
lu192,4.31
ji1464,90.85
la84,5.95
fr642,92.82
za1220,14.66
co1475,54.12
el1481,100
sh620,85.88
ca420,10.74
ja584,88.95
ga659,91.51
iv647,100
fr1195,74.58
we573,62.86
ra1587,10.23
iv1215,48.2
ka441,4.37
fi1037,73.45
ge893,67.95
wi1238,83.94
he745,32.55
lu1143,87.98
ca251,58.33
mo1076,73.78
cl348,100
te795,13.5
ne529,100
ge501,72.94
ju1562,1.48
re1378,16.09
we565,4.67
ja101,29.24
ch61,92.64
an1123,13.19
ev176,93.05
ma1392,66.42
al333,2.42
em321,0.06
ha789,100
he1584,0.46
ju1221,17.97
el1648,0.01
he256,41.72
ha998,8.13
le319,100
gu310,100
in916,10.34
ra1673,0.03
ka1364,69.29
ra1161,13.15
do1599,6.99
ma965,29.89
de939,40.23
ka1566,5
jo113,0.99
ho1347,0.21
er296,90.5
pe169,50.66
pa428,0.42
ca714,100
jo1023,11.54
hi1234,100
an156,49.15
br3,3.54
wa1307,100
wi1389,79.65
ma872,100
fr1222,2.36
ga906,13.91
pr781,7.66
bo465,23.38
do944,86.86
wh14,100
ko1585,1.76
bi94,4.01
jo1193,100
ge26,100
pa1348,100
me1531,7.9
bu19,2.27
br478,94.28
jo405,4.21
ne995,83.4
ge566,50.36
re1217,39.19
do1451,100
ad1710,0.6
gu1247,84.28
ma1285,79.86
na680,10.61
es1,100
ke380,62.55
ma554,73.03
os13,80.08
ja1165,100
ar1252,1.84
ca1311,63.45
mo847,19.38
iv1714,0.57
mo1001,73.86
ta1231,1.76
ev456,55.38
el615,16
ma537,15.91
fe532,7.21
sp474,77.34
mi592,100
el247,72.59
is1442,58.81
le406,1.27
ne703,23.19
na1519,12.67
de1465,30.7
lu1240,17.12
la195,91.57
be77,43.28
em1500,100
mi1458,39.85
pe1597,0.15
ja1086,12.64
ke111,100
ad1575,9.67
al1204,100
bi643,27.19
co135,100
la65,100
ro1563,11.73
ko1647,14.26
ti748,95.67
ez320,11.64
an1233,7.2
an354,39.1
cl392,100
ir1459,3.34
ga733,86.26
je104,97.58
ch950,1.86
br1103,100
wi618,72.48
jo250,77.35
ma960,100
ce1312,100
jo485,54.53
el378,80.61
br1514,3.85
br933,85.33
da40,100
lo1420,85.46
gl154,86.88
je826,36.26
di1428,52.97
lu186,100
la945,74.28
co1104,36.7
es1272,2.73
we1646,0.92
ma975,4.03
do1723,2.37
ma343,1.39
ce791,5.96
ni1257,80.16
an1390,64.21
pa739,100
ma1708,0.13
ka1570,6.62
ja924,100
em423,52.2
