netid,% of videos watched
ro153,3.19
ra1429,67.11
he852,100
ga906,17.86
er296,82.14
te142,13
wy54,60.93
la1635,16.11
el378,42.06
su1344,100
op498,70.17
ag238,85.29
mi1590,1.2
we984,73.78
ma1285,80.5
ju886,8.18
fl752,80.57
la1183,41.72
zu762,100
da46,87.04
ma1507,12.13
lo282,15.28
fe332,0.4
do253,86.73
te579,3.69
pe572,6.43
re724,15.28
ja544,86.54
ce1679,0.09
ma932,9.31
gr903,12.77
el621,52.02
go150,7.39
be126,3.68
en475,56.41
ar1185,80.81
la449,81.98
ti1137,100
tr907,71.54
ma537,9.67
ja1684,1.2
kr640,1.47
ja713,12.97
lo1008,70.49
pa127,100
me1223,11.34
li390,83.51
me267,100
no233,11.8
ch531,12.62
wi1389,94.01
zo1241,78.44
ma1205,20.36
ow1043,71.94
jo145,100
ti86,100
ma325,10.93
pe203,61.45
jo842,3.78
wa1307,100
ra698,73.97
ji1464,89.58
an603,76
jo1193,100
ch61,93.6
re943,82.04
bl95,1.78
sh1627,0.86
ke1292,100
cu297,11.94
da432,1.72
ab1434,3.15
ar1530,1.71
ra1065,2.81
ti748,99.06
ju1359,7.59
ge648,13.13
co949,95.73
ev456,59.22
le375,10.39
iv1215,59.04
hu1270,25.04
ch1369,86.4
ch1605,0.81
ya1512,9.15
iv647,71.33
su377,7.5
li979,24.76
lu403,88.94
gi266,16.14
no1489,40.17
an354,80.63
sh759,87.01
li905,75.64
ca1122,80.88
ca1311,70.1
ka1364,83.13
br933,75.84
le1171,91.78
an687,100
vi495,53.67
fi1667,3.28
ja1058,100
ru395,100
la1528,0.53
ma585,100
sa1158,100
ar43,4.53
fe532,25.64
gr971,100
al649,77.2
sh1555,0.24
me435,91.5
ha789,81.78
an1394,39.63
mi1515,0.13
ka1733,0
dy1520,0.64
ru1152,1.7
kr1472,38.24
ur661,43.05
te824,89.95
ki139,0.05
di1428,29.01
bo465,51.29
ca833,29.97
di1319,1.63
ni85,100
ar1427,88.75
ka385,7.64
jo485,82.72
ma563,46.98
da439,78.73
et1201,89.82
wi618,58.04
gu1247,97.15
ma786,88.82
ma239,76.34
ay1300,6.97
el539,12.95
ra1430,100
fr642,85.32
de819,100
fo1405,72.2
ni372,37.34
qu504,100
ja132,0.36
ge501,22.08
al868,41.59
is1244,34.89
co622,47.8
je925,9.34
ka211,0.54
do1308,38.79
ph462,100
br1203,55.46
tr232,87.63
ab330,71.51
sh1453,93.33
jo1576,15.79
mi295,8.53
be1491,19.61
ad1575,1.24
we1646,1.85
co1624,8.06
ko1356,83.07
ro570,87.9
me445,100
je734,100
an1541,4.5
ca1297,4.44
la166,93.01
li433,11.21
wi1249,58.92
ma1092,82.5
ab1242,0.64
ed1017,80.98
or1271,93.55
