netid,% of videos watched
be1483,13.69
th803,8.45
la1635,5.88
tr1081,89.02
sh1453,71.64
ra698,94.46
lu1035,71.07
em806,0.03
or328,88.18
ya1512,30.72
ti86,100
qu504,100
ju1187,84.67
gl365,2.07
ga733,98.34
em1500,100
mi592,100
la945,90.66
re953,100
ra1587,1.48
gu317,70.39
ge355,2.48
li286,13.98
sa289,18.16
cl69,92.3
ta1066,5.09
br478,60.66
ma1708,6.09
he265,28.08
re740,64.52
iz1621,5.78
ja689,9.32
fi1037,88.81
br353,100
fo1405,64.46
ad1191,100
po1134,73.82
ja931,0.87
je1724,3.04
lo1141,4.38
an693,43.98
sh1652,0.03
ce766,74.28
th721,7.58
lu23,95.11
em1494,87.35
sh230,100
ma786,78.42
co622,21.26
ca420,1.03
ma1377,3.51
re1217,57.74
ge501,23.43
do89,100
jo145,95.06
co33,40.95
re1378,54.03
he745,64.64
do1626,5.65
ia1014,1.57
ju1562,0.32
el1481,100
iv647,100
lo535,4.48
ch568,70.21
al216,62.56
be59,0.89
ke1292,100
ea653,100
ca1454,100
ri93,1.02
sp155,100
su1046,56.53
es82,89.01
an1105,4.14
sh1303,27.1
ma960,100
ko1356,82.46
ma926,11.53
sa1505,84.97
ev376,30.62
ce900,1.49
mi1325,9.13
ag238,86.85
fi1667,2.18
do1451,100
la1595,6.38
ch1677,0.38
al957,100
er769,2.97
el1648,0.01
jo250,25.85
be48,3.61
wh14,100
ma1116,3.29
de1317,26.06
te482,14.62
ge566,40.88
jo222,79.65
da677,4.06
ka862,25.58
li655,75.41
ko1585,0.09
au279,92.98
cl348,100
na915,100
ro1034,80.59
he1332,14.6
la1556,1.05
mo1074,100
do944,85.11
da439,93.45
ju284,57.05
le747,13.85
mi1693,1.58
ta737,100
li877,42
an488,85.26
ro570,80.53
sh759,100
co1475,16.54
lo658,4.93
fe240,87.18
tr1467,6.01
ir696,16.8
ba1288,43.98
te1190,30.22
hu1270,18.05
pa342,1.67
ru51,88.85
li1258,87.75
jo964,5.07
em1230,94.71
pa1019,0.24
tr884,100
gi963,100
ca1311,87.66
cl392,100
ma1686,0.35
sp474,100
me267,100
je1598,10.9
es830,0.39
ga346,12.87
ed1281,67.44
le851,100
br874,7.6
ot848,62.22
br105,87.82
ma563,52.88
ji775,43.28
he398,100
sh1627,17.81
pe203,76.76
he248,3.35
al805,72.48
co1342,25.22
pe271,84.29
je627,19.91
li905,100
ro1563,3.19
ju383,6.02
ma1415,100
