netid,% of videos watched
do1146,79.72
da110,16.03
em423,79.59
an693,54.59
ch568,57.93
ca1048,23.61
do1114,100
or328,85.27
ma540,10.34
ri958,73.41
ta1231,5.94
ga536,91.2
ca833,22.42
fr1222,11.4
cl1030,33.55
de819,91.42
ga659,86.46
ma1205,27.02
fa1396,20.77
sh302,51.8
al1194,96.78
sp155,100
de1317,41.65
ra458,11.13
la1556,4.06
do944,85.33
ma1044,23.62
ge893,90.73
le28,78.31
bo545,13.28
sh1096,17.93
gr1262,9.85
do253,78.68
na436,9.19
da968,6.21
je1598,4.55
sa463,79.48
pa1129,1.79
mi1590,2.56
re943,88.89
jo1084,29.82
wh14,100
ch80,2.03
de1465,33.22
is808,23.01
gu317,100
an1541,0.93
ja749,7.18
re953,91.1
je826,50.37
ar1185,93.5
br105,93.05
sh759,100
ja1165,88.53
an488,84.98
ty1085,88.64
un204,100
es447,30.86
em1494,93.11
ph462,100
vi495,65.9
ta737,76.6
wi1660,3.84
lo941,100
an1394,26.86
ch61,96.42
da439,84.66
by1379,21.46
co1094,13.87
ju64,81.08
iv1215,49.17
et187,77.98
ro1034,85.91
ru1737,0.99
za1321,1.69
te1139,17.4
ga231,43.9
ma1067,0.2
sh1548,4.51
ch1605,8.72
na234,100
la1349,1.62
ed1696,0.82
su1046,79.97
ni344,20.15
fo1405,46.64
cu116,21.94
el1064,27.63
ka379,0.37
me445,78.85
ra1673,1.29
ev176,100
pa1403,26.73
el1448,100
ja202,88.83
da1655,5.99
el974,6.91
je1609,0
ga906,49.66
he852,100
fr1278,6.64
br2,8.18
va10,89.23
vi1409,55.54
pe169,17.24
ce1537,0.24
lu192,7.39
am858,6.13
es827,35.63
da341,3.18
le1637,0.01
ad1710,0.18
zo1241,76.95
ma325,59.77
ja918,36.47
ju1316,100
da118,0.34
ra1430,100
br478,81.3
ja101,41.64
na915,100
ke1138,1.11
ma1226,3.54
ja1025,75.62
de799,14.47
co1213,100
am152,0.84
he398,100
ch996,70.74
gi1508,23.96
