netid,% of videos watched
bl507,12.58
ma1686,3.96
es1,100
ch1605,8.8
tr1081,94.34
pe271,88.02
al805,28.74
ro1034,91.06
mi1718,0.13
ni1517,19.3
cu297,6.42
li45,0.76
er490,3
ca606,7.14
la1057,4.78
ad1710,11.68
ab273,45.82
lu23,80.85
no97,11.65
wi1660,0
em8,27.05
tr907,74.23
co33,65.82
fr989,90.64
le851,100
pe572,5.81
ch62,100
re953,77.82
fe240,100
mo278,13.05
ti86,95.33
ca471,38.4
jo427,0.02
ju64,84.11
ca1188,10.44
pa652,6.54
no233,0.98
lu553,92.48
ro1149,6.02
fa180,93.63
mi41,79.38
fr642,65.34
be741,9.34
hi1234,100
em1230,94.94
jo250,46.05
fr1195,55.96
el1481,100
en475,86.58
ne995,76.01
an488,86.91
ma786,78.69
ea653,100
ra725,45.53
wi542,29.61
jo1438,19.04
be77,18.14
de1659,1.89
el1064,57.79
ke209,82.06
ju383,10.13
pa1348,67.86
al1612,6.14
mi592,84.95
jo897,4.41
em363,12.73
ma417,73.49
ro809,70.21
ge893,80.96
ja689,13.62
ju1316,89.89
ni1418,84.59
sa782,88.34
je734,92.5
id268,83.67
cr275,5.22
ma1374,7.27
el414,12.7
ti6,69.03
er1121,22.46
ho1466,64.05
mo847,26.3
ro1087,100
ma408,15.77
we573,65.36
co1104,19.24
di530,55.49
em1494,81.51
ke1130,50.72
es149,6.71
al957,83.2
ha53,11.7
cl392,100
ab1282,7.41
ha191,3.99
wi1249,64.82
ta1231,0.86
co1624,6.78
le319,100
do705,10.49
ko1585,0.72
an687,100
do1451,84.57
mi1693,3.54
bu625,4.08
ch418,68.6
ca898,90.4
pe169,29.51
an1123,19.89
ch1369,59.85
br1514,1.63
wa201,14.58
ca833,39.61
ma773,85.21
tr884,100
ka1733,0.2
je1561,0.18
za189,82.49
cy934,30.17
ar1711,3.3
cl760,93.9
ro1563,0.82
ja521,1.46
ha172,86.03
br1203,11.92
ju284,71.24
ko1554,0.2
lu1354,1.21
zo1241,90.04
zo1417,5.79
ab330,89.35
vi980,0.1
da1655,0.13
we1646,25.07
je668,6.95
al1052,7.48
ce1537,16.73
he1584,0.01
an182,2.62
ge26,78.28
ra715,21.97
me1622,24.92
ga906,36.27
pa428,9.5
er669,87.27
je1598,0.37
ho650,0.07
vi1200,100
ja202,91.88
sh1555,5.41
ra698,89.84
ce1546,17.39
