netid,% of videos watched
ju1187,87.46
ab994,4.01
ma1275,100
ja584,88.59
si1351,10.98
ri1106,100
ne995,72.7
va1126,11.68
gl1688,0.67
da1184,0.52
la1183,59.79
es82,79.93
be198,78.43
je1724,9.35
mi1515,0.05
ra715,2.64
pa1348,100
co135,100
za189,100
ti1137,100
ke362,16.28
ja1086,6.13
ry1305,2.57
jo222,65.24
er1031,3.85
so1051,19.88
ca251,42.14
ca1122,76.51
la1635,0.77
na1298,79.88
le28,59.93
wi542,6.06
ev1670,0.54
wi190,0.1
ru443,3.12
ma1119,3.08
da439,83.13
be632,74.27
ge501,28.46
wa1307,100
al1079,94.15
kr401,2.58
la449,78.09
ar410,100
li1335,31.85
iv1033,11.39
ch1677,1.7
fr642,86.67
ca1352,2.45
el1481,100
me1622,10.55
co1213,100
ro780,8.14
ha172,77.94
ch996,82.76
mo847,31.38
br478,86.83
er490,12.91
we565,22.6
el226,1.93
je1609,18.17
br1203,19.07
ho1466,40.58
te824,95
al617,7.45
ma239,87.89
me435,89.25
te1038,36.76
fo1029,90.78
or1182,42.7
ra1587,9.39
se1168,15.57
ti86,100
ty1085,80.7
ar1711,0
ow1043,36.87
br1452,4.7
pa720,35.05
wi1249,12.16
mi1458,40.13
lo106,3.12
ju977,14.96
gi963,100
br353,100
ly890,59.55
pe835,12.22
na397,89.75
li1258,76.11
ga536,91.76
et1201,85.22
ad1191,57.09
jo1506,40.9
ca898,76.43
ro131,100
es1272,11.37
tr772,1.95
he248,4.78
el1064,39.97
lu1035,79.08
zo1192,21.32
co1624,0.65
bu19,1.12
fa1396,50.65
ri958,21.25
el1435,11.58
va10,100
ma1392,82.65
er296,100
is138,12.67
lu1041,3.2
ji775,13.88
sa1158,100
ly134,57.16
mo1074,100
li286,23.97
sh1303,8.16
ja869,1.85
ji1464,68.03
ca1048,62.63
li877,61
al1194,92.06
fr1278,11.5
al957,100
ge566,22.49
lo658,0.08
te1190,51.02
op498,74.73
li655,74.81
re9,100
em423,82.29
ju1359,8.63
ch55,78.77
do1451,61.73
ma554,37.74
ca1188,0.12
ro1087,100
de939,47.03
ma75,100
da46,81.51
je104,78.23
lo205,1.27
ce691,77.36
ga733,85.97
ca1311,72.84
ce1546,28.74
fr989,80.81
co949,73.84
ka1397,100
da1160,76.01
ga906,78.39
je1598,0.48
de757,8.51
je673,56.84
br105,96.23
mi459,100
lo1008,9.6
ma872,100
el839,6.95
pa342,6.7
tr1081,90.81
ul664,10.45
jo145,100
fl752,77.72
an1541,0
sp155,100
em1494,71.21
me445,100
ca1112,79.83
ra1291,25.42
la1528,1.26
ly479,8.57
mi1693,9.87
la1595,8.99
al393,89.31
ri270,15.6
lu403,100
ja753,8.67
fo853,3.19
am1543,13.79
me846,14.19
jo1336,82.7
ba633,1.61
li1153,46.03
ka1566,3.1
ka1364,92.93
no1489,34.5
lu1143,98.23
ro1433,0.03
pa1147,7.18
sa463,90.82
al805,22.06
le1284,89.98
ja502,16.18
fo1405,38.41
ko1554,0.27
ja544,75.61
mi41,98.58
yo1289,38.07
fe332,16.4
es1,100
pe203,53.15
ru51,84.33
sh1555,2.79
ma1092,84.36
ow612,14.34
ka784,2.12
re724,28
zo431,100
he398,100
za303,100
ru1211,6.02
iv1714,1.28
ro809,90.34
ca1236,9.23
me90,57.81
sa1505,78
mo1001,82.2
la123,100
ga231,60.88
da129,1.69
do1083,10.24
jo1438,49.78
je734,71.31
ru1737,2.55
ed550,13.02
ru395,100
et187,78.07
pi1032,3.58
an1259,53.59
iv647,100
we1646,22.43
ma926,5.55
ir665,1.1
lo394,100
na1519,8.77
el621,31.83
do1337,2.01
da432,0.32
ma585,100
je587,1.22
ma1062,12.53
ch1605,10.27
oc836,100
ma444,8.23
ja1025,77.42
gu151,75.85
do253,67.87
to1363,100
ja1165,100
ma408,3.93
fi722,24.24
le1637,6.51
ph1649,0.82
jo250,57.47
do262,20.76
is193,15.96
co955,3.52
se1009,89.86
ay1300,19.31
an1350,15.57
lo1650,3.53
vi495,100
ju876,76
ta940,58.04
sa175,47.48
ma563,39.28
an603,65.25
fl1097,15.69
ez320,20.74
li731,1.62
lu726,67.44
te1401,100
fr1155,67.82
ra1673,1.13
fe1456,100
al1501,7.31
ma417,84.32
lu23,81.1
sa1463,1.35
ur661,16.63
ei38,76.18
al216,37.01
be437,42.4
sh1652,2.1
ma1078,0.25
ma1047,68.82
ak1460,4
in593,7.22
al87,82.63
di591,2.63
ot848,68.55
an488,93.35
da252,0.11
wi1660,18.71
ir147,20.25
re740,78.16
zo1241,66.39
ya1512,1.7
ga659,59.24
lu768,1.59
tr884,100
ge26,100
el990,2.11
ch568,81.29
me419,1.43
an693,60.1
jo1576,0.12
el378,84.08
dy1520,9.52
ju1562,12.71
ch62,74.77
gr291,62
ad914,94.48
ca833,74.73
ge1115,16.2
ja924,100
ma242,85.08
do1626,3.76
br1209,75.58
ch261,100
al515,62.27
de1521,3.1
or328,100
ja202,83.28
ma960,100
ma1144,100
ar1427,75.9
do1308,16.76
jo167,63.1
ro570,97.2
sp474,100
ce1537,6.24
tr1694,11.66
ph462,100
cl392,100
al868,79.14
ja1058,100
mi592,100
ra698,78.36
je1523,41.04
di1428,55.64
ta737,100
do829,81.29
su1344,100
ro1563,2.84
em1230,91.51
ca339,20.96
cl1030,48.63
ba1288,44.17
ra1429,36.92
ma114,93.17
ka1733,27.98
ju64,88.18
do1599,4.3
se1197,3.01
he745,64.61
se881,19.59
ke209,33.35
co1342,33.5
tr894,5.28
ar1530,0.76
be77,45.79
ph598,2.1
ha1202,100
br314,57.48
ko1267,83.71
ch503,13.48
ma786,63.69
as779,100
sh1053,12.82
ja1618,0.6
ma1178,100
ag238,79.28
fe240,87.44
pr796,100
li390,66.64
al751,19.2
el1254,78.08
de819,100
ed1281,27.49
ke1490,1.59
ro1499,3.53
le851,100
ka1570,15.43
sh759,100
ch80,8.86
ro1034,65.9
no97,4.9
ni85,100
fr288,13.39
ri1606,0.02
he78,27.6
je627,12.03
po1134,72.17
su1046,78.02
ja1684,0.89
me324,1.4
wa274,4.59
ce1312,100
il792,14.85
un204,100
ne529,84.31
el776,11.17
ti823,55.69
cu116,76.16
ra316,0.89
em1500,100
el1124,88.75
el247,86.36
an1368,2.02
jo911,70.43
we984,78.04
gi1508,54.6
sh1453,74.76
la1057,35.4
co1261,0.31
le319,78.87
sa289,4.52
da341,9.46
ka1020,7.39
ma965,72.33
ad1710,0.1
ca471,68.31
be48,7.37
bi643,29.69
hu1270,38.42
ma1507,2.3
mi1718,0.59
ba91,7.67
sh620,96.85
ve1229,7.72
fe1444,15.58
mo1076,75.45
vi1409,37.22
me602,56.94
te1070,0.06
jo871,92.08
co622,31.05
ri569,44.04
mo278,21.38
ja1602,3.89
co33,42.84
ab330,88.93
de407,33.08
or1271,81.17
an1419,9.2
st1095,5.57
li1063,0.71
la609,4.68
tr743,9.29
rh72,6.87
an1390,100
le120,36.03
ni372,34.5
en475,87.61
fi1667,0.14
hi1234,100
fr1195,29
je826,11.77
ke380,91.45
jo1639,0.01
ma325,26.09
ka1479,35.71
ca714,100
ar39,9.4
an687,100
ma935,81.89
fa180,83.17
wi5,85.23
al1355,70.41
co415,0.05
ma537,7.82
ti6,92.75
ab273,44.98
re1378,51.98
el1648,0
pe169,54.11
qu361,22.74
ca438,47.28
la1090,14.97
gu317,100
re1217,41.75
ni130,40.97
gi611,10.56
he384,26.43
fa1287,24.79
co1475,23.42
ma1596,7
ha1441,73.15
th349,8.43
al1431,19
ed1696,13.54
na915,93.32
ev456,43.05
do89,100
ko1585,0.01
la166,100
bo465,8.55
ca671,95.17
la976,26.71
ar904,100
ma773,73.64
go422,3.42
gl154,87.89
os13,58.01
re298,14.74
di530,81.3
da1613,6.81
te646,100
ea653,83.4
be741,1.29
th224,8.01
ti748,84.45
te1198,10.72
cl348,100
an156,87.04
la1556,0.3
ke937,95.68
ni1418,45.43
fe1159,29.02
na234,77.88
da40,91.67
we573,18.81
fi1037,76.75
wi1238,75.71
wi1371,1.29
he1584,6.35
fr56,3.77
sa782,88.82
do1723,2.36
jo832,3.12
ri1361,100
ma540,39.1
ev176,100
em272,0.07
la1720,13.68
di281,0.85
do1146,72.92
we1218,1.22
