netid,% of videos watched
et1201,69.65
ru137,18.34
kr640,1.95
al1079,70.43
ka1397,100
wh883,10.37
jo832,19.98
de1276,5.04
br1203,11.65
ke209,40.17
sc1225,6.66
ma935,93.35
ca1207,18.07
vi1409,35.93
ce1546,3.04
el378,88.26
al87,100
al217,8.69
dr413,20.32
cl760,90
do829,79.79
or328,100
br105,83
ev1670,0.08
li905,100
jo1193,100
ja188,0.98
ow1043,22.03
en475,80.57
te1401,100
ju1164,7.33
fa1443,71.64
ti1022,73.18
is1442,86.63
ar1427,84.71
ce1679,2.01
ch1266,0.15
ad1191,100
er296,100
ru1737,9.48
vi495,100
la1720,2.44
od666,11.81
sa1341,56.72
el1448,100
el767,4.67
le582,14.12
lu23,84.87
al957,100
he601,5.71
wi1660,3.56
fr1195,36.33
jo1576,4.93
ri1106,100
do1451,100
mo1074,100
mi12,3.32
pr796,100
cy672,4.62
br1209,100
ev176,100
lu553,100
le794,0.91
pe549,5.26
sa754,3.7
ar904,80.53
ja1025,66.43
ba1196,15.77
da439,83.63
de948,25.05
we984,80.56
jo871,75.49
tr277,0.42
ro1563,21.34
ch568,94.29
iv1714,4.95
ch61,63.39
re298,6.14
fl493,5.59
al283,5.14
da1655,1.9
al1194,98.22
ja544,91.29
wh14,100
ma417,90.35
li1258,64.94
vi899,0.8
ro570,75.54
os13,84.87
je1561,23.78
li979,25.92
fr642,88.66
ja918,51.74
cl1030,48.06
ka862,7.48
we573,21.84
ma408,3
de819,100
co1624,0.04
je1724,1.19
jo167,89.66
ba1243,33.77
me602,24.96
ow1461,26.92
ne1293,3.94
fe240,100
vi1366,2.21
du1199,0.42
an1394,30.24
co1104,86.59
sp155,100
mi41,73.22
mi409,0.08
je1598,0.3
iz1621,7.83
iv1215,53.57
al751,6.61
ll517,6.91
ma480,11.04
tr884,100
va10,100
do253,72.94
au656,9.99
vi143,93.19
hi1234,100
do705,11.64
an448,31.5
da1160,100
vi1200,100
pe203,42.92
ma960,93.16
fo1405,43.67
he483,13.34
ca833,44.88
la1349,11.24
zo431,70.96
lo706,39.04
ur661,67.31
be77,42.54
ja1602,13.9
do944,99.2
ch55,96.47
je826,41.37
la1595,0
id268,99.88
an603,84.07
we1646,3.56
te646,100
co33,67.67
le1180,11.48
re9,91.73
pa652,3.79
la65,100
ge355,28.36
be741,1.26
te824,89.54
gr291,71.39
sh620,100
ir388,8.92
do1723,2.66
la1167,6.93
ja202,79.95
re1059,4.05
na234,100
as779,70.53
an354,24.95
ka1570,0
sh1453,75.46
do1114,100
ch538,0.67
pa127,100
le851,100
gl365,6.31
te142,6.16
me846,10.15
ma975,5.14
sh1324,22.41
jo1336,42.42
am152,21.7
cl348,100
wa274,6.27
em806,10.35
an708,1.35
di1428,19.46
ne875,0.19
ra725,46.64
es562,15.48
el1124,92.48
wi707,32.52
zo1241,69.82
fr1155,86.65
fi1037,71.7
jo897,14.61
re953,100
fi1667,7.03
jo1384,0.32
da40,92.9
le1171,67.61
wi1249,44.11
sh1555,0.57
bi643,35.48
go422,2.66
ra1429,59.55
wa1495,1.88
ch1605,1.11
la195,74.85
fa180,84.36
sh481,13.33
al216,40.97
mi592,71.03
mi329,19.22
sp777,1.21
ha1202,100
ra638,96.35
je259,41.6
de83,6.74
sh1548,9.17
do89,100
jo1438,14.72
je673,47.7
fe332,8.04
sa1158,100
ke111,100
br1381,0.26
ni130,61.4
ag238,95.31
ti744,9.24
ed804,29.24
ly890,96.02
al1204,100
re943,79.49
ju1316,100
ha789,100
co622,29.98
ru395,100
na1298,90.56
ni372,4.15
el1648,3.24
es1,100
tr907,86.23
ba1288,70.64
em1230,87.78
ch261,100
jo485,72.64
kr1472,21.93
ha172,88.98
el615,8.87
la1183,42.33
ma773,84.57
le255,11.19
ro809,93.59
co135,100
ke1292,86.68
ma1285,98.24
jo1639,3.15
es1272,6.28
ve472,3.02
an1259,59.47
lo941,100
dy1520,0.23
li1063,21.09
zo1192,47.81
lo1008,28.44
la449,83.31
ri958,35.13
ji775,61.71
ca1311,91.08
qu504,100
ja1061,11.14
le319,100
be1406,70.15
ro1034,71.26
bi1382,6.33
ri421,10.98
ca671,100
me324,1.01
be825,6.9
ma596,5.83
ti823,6.15
iv1033,12.09
an1123,8.23
ki991,16.8
pe1597,5.63
ma1596,13.43
gu1247,81.44
jo145,100
le583,6.4
ma540,61.75
ad1710,3.92
ty1085,84.37
li1663,14.39
ar39,10.84
ga733,87.33
rh730,86.47
jo842,3.93
ar1530,0.05
al617,0.03
iv647,54.13
em1500,100
ja1684,12.91
ed1281,12.49
do1146,48.24
mo1387,16.22
ti6,83.96
ko1647,0.01
ke937,100
lu1035,68.65
ju1221,19.67
ti748,94.86
li390,85.89
ta940,86.83
co955,16.47
de1521,7.99
la173,0.6
ma563,50.23
ni85,100
ca1122,74.74
su1046,70.99
ju1562,14.46
le28,87.37
br1103,97.21
ne529,100
ja1618,4.48
ma242,100
lu1041,16.52
na1519,12.65
di530,97.58
li655,84.96
ev456,42.55
ja584,96.21
pa1145,1.04
lu726,83.43
al868,31.08
ma1415,100
te1190,42.13
ma75,100
ma1092,83.1
es82,91.67
ma518,2.89
jo889,3.92
al393,85.47
wi190,3.74
je104,59.44
mo1001,76.4
el247,48.66
ji1464,91.77
ma554,9.77
ar1185,85.85
el1189,9.53
na915,100
sh1303,38.25
ga906,40.95
by1455,3.59
ja1132,81.66
gi963,91.87
ni1257,55.75
ra698,85.32
ot848,53.42
ca438,19.83
pa1019,7.37
ca947,2.72
li877,46.27
ri1286,15.71
ar1232,0.08
al1612,0.31
bi391,3.94
la1635,28.52
ti86,100
fo1029,90.89
le1060,11.85
me1622,10.02
ro1003,0.91
ri1361,100
ni1517,4.32
do1599,6.39
mi1718,1.64
ve1299,20.22
be632,87.91
ce900,8.67
jo1084,57.43
ru51,69.04
sa782,45.76
ke845,2.62
ir1393,100
jo66,77.22
bo465,70.27
jo427,5.93
mi1590,3.06
or1271,85.16
pa1348,100
la1528,2.85
st489,7.46
br1514,0.15
co1422,2.22
xi675,50.8
be108,76.26
co1342,32.53
mo1076,86.6
ch996,73.68
be437,47.73
no1489,48.91
ab1588,8.23
ve1229,1.77
ka951,1.76
eu1036,100
ta1426,1.74
oc836,100
ig1012,0.74
ca471,46
ca1112,89.3
ho1466,42.44
ez320,9.54
he1584,19.2
ve177,1.15
ke380,55.16
ch418,65.53
ke1130,32.17
fa1396,22.17
cl69,64.77
be198,97.24
za189,100
ul664,9.13
la1556,7.69
ch1369,100
fl752,87.32
em363,0.75
ca251,53.26
ri93,2.59
wi5,97.69
pa739,100
wa1307,100
so961,31.4
li1153,56.06
bo849,85.38
sh1652,1.25
jo222,79.12
ga536,74.18
za303,100
je1523,0.81
do1626,4.8
lu403,100
la123,94.08
ne119,14.67
na397,94.29
tr1694,3.26
te1038,35.27
st311,61.35
re1217,57.51
ar683,76.95
ma1265,13.48
so367,0.01
ph1649,16.1
an1541,0.16
me445,100
ca1048,26.34
ma1275,100
de407,47.34
an156,70.79
se1009,67.88
el548,2.21
mi459,100
em423,91.63
el1064,28.15
gi1508,27.23
ma239,89.73
ro697,80.02
ch1677,0.35
ri1606,0.86
my1375,28.19
ce1312,100
la1057,6.59
ko1356,86.66
fr452,12.64
ra973,30.98
ri569,44.59
re740,97.43
am1543,0.04
ch88,6.27
bl1487,4.82
au701,5.81
co1475,57.64
ti1137,100
ra1000,7
tr1081,73.79
ma1392,86.9
ja924,100
el1254,53.91
ma1708,7.67
mi1693,0.75
is193,2.81
ro131,100
ma1047,67.34
pe169,37.38
gr971,85
ju284,56.93
el604,100
co949,87.31
hu1270,43.48
ce691,98.62
hu235,87.91
qu361,4.55
ve997,1.33
to581,73.44
le1637,2.29
au279,90.84
mi1450,3.91
ma325,52.85
jo250,23.78
wy54,93.53
ra1587,4.48
al1027,11.84
ge893,84.24
ni1418,36.5
du1128,21.77
ka441,4.61
an687,100
ko1554,8.07
ar1711,2.95
wa992,90.61
ya1512,7.13
la945,75.58
ma551,6.65
de939,52.21
ra1673,8.17
lu1143,100
ma585,100
gu151,20.52
od719,10.91
gu310,76.94
ma1686,7.21
da46,85.19
de1659,23.75
gr1256,48.83
me435,79.45
ma318,11.39
ve308,3.86
sa463,94.49
un204,100
gl1688,28.4
fe1159,74.31
ph462,100
mo929,12.12
el1481,100
he852,88.63
co1213,88.61
ga346,2.5
re724,31.5
se986,2.03
ne995,80.07
ab273,32.23
pa1016,7.45
be785,4.77
fe841,9.71
ma60,68.68
ly1410,75.59
ka1733,53.52
et187,81.97
et1255,17.3
ge566,47.94
ca898,60.83
lo1420,76.6
ly134,70.2
pa720,37.08
ar410,100
mi1458,46.82
me267,67.17
me90,71.25
ch62,91.78
de1465,70.17
el645,2.05
br314,76.3
pe271,74.77
gr513,84.18
wi99,100
ad914,66.47
ro1087,100
cl392,100
al805,55.13
sp474,100
ca1454,100
pr1109,24.18
yo1289,42.79
sh230,100
sh302,35.39
ma872,100
br469,5.98
br933,81.99
ab330,82.18
jo405,13.29
jo113,8.54
wa684,4.87
ei38,70.93
ki442,3.48
da1365,41.04
al649,85.01
he630,11.91
ra1430,100
he745,26.02
ro276,6.45
lo1650,3.74
ta1066,18.05
de1317,49.8
ko1585,10.67
he398,100
ka1364,81.91
er669,83.51
la166,100
je1609,0.78
an693,60.04
an1390,71.54
ar533,3.09
ea653,100
ju1187,62.39
po1134,71.58
wi618,87.29
ma444,3.84
je734,100
ta737,100
ga231,54.64
re1378,39
le856,4.89
lo394,91.39
ce1537,5.06
ma556,100
ma1044,8.7
mi1515,5.51
ma786,80.44
ci1339,16.84
ma965,40.58
ka1566,0.02
st1421,100
ja1058,100
qu245,100
al515,80.15
jo1506,24.81
ce766,93.77
sh1627,8.17
ma1144,100
pe1131,0.58
ko1267,100
ca714,76.1
le1284,78.98
ha1441,47.26
wi1389,79.65
da1613,13.42
kr1127,1.28
lu186,50.98
ja1165,100
bl686,28.66
me1531,0.26
ga659,85.73
tr232,77.75
gu317,100
mo847,44.32
jo911,90.11
ge26,95.8
la976,12.88
bi94,3.99
br478,92.83
ed1017,96.34
ro158,6.11
or1182,41.21
sa1505,87.38
is37,0.44
su1344,100
gl47,1.22
ed1696,0.01
gl154,95.88
to1363,100
le120,51.98
jo896,8.34
da1174,4.55
zu762,100
cu116,26.23
fr989,87.59
ju876,92.52
op498,88.24
br353,100
wi1238,92.79
ju64,89.88
ad1575,0.22
sh759,87.74
jo1023,4.52
sa175,49.74
ma1178,84.86
ge501,64.31
an1233,2.89
ja101,40.93
cl115,1.16
ca578,4.97
he746,8.31
ca1297,6.57
pa342,29.18
ma114,89.61
em1494,84.11
el621,36.72
bi1674,7.9
an488,90.96
mo278,60.1
ra1212,9.29
do1308,42.13
fa1473,3.99
fe1456,100
al1355,21.67
ka211,12.68
