netid,% of videos watched
ed206,4.68
gr162,13.75
ma960,91.1
al216,30.25
sh1303,63.65
ga906,22.94
ma1092,87.46
do1723,48.11
gu310,91.83
je1177,5.34
do1599,0
ir388,2.81
lu1035,73.94
pe1597,1.76
tr1694,1.63
em1230,94.19
he852,73.6
hi1234,82.36
wi1238,73.07
mi1693,7.99
te142,2.5
mo278,36.45
de1317,22.69
te646,100
do1308,30.2
we984,87.58
fe1444,22.9
ad1710,0.08
ky505,10.28
la976,32.9
ri1361,100
ve997,5.46
fr1155,87.12
ra715,20.49
em1494,69.08
je1561,14.41
ve1229,1.76
ei38,100
je1523,15.78
ne1293,12.36
er669,92.2
ly890,73.02
ma1596,4.74
am1543,0.57
ja1602,2.42
xi675,26.39
vi495,90.92
al473,7.02
ja924,83.32
ru1152,1.5
jo167,72.53
ce1546,1.4
ot848,32.5
ma1285,68.14
ma965,6.79
fa865,9.78
do1626,2.84
el1124,87.84
dr413,43.05
bi643,24.12
fi1037,93.82
la525,6.8
ma1206,17.89
an156,78.95
ly1224,0.52
la945,70.09
jo871,93.9
ta940,94.18
va10,100
fo1405,14.65
ma75,89.08
fe1456,100
be770,3.16
vi1200,100
zo1241,92.71
tr894,16.67
lo658,18.46
ra1673,5.58
mi1515,0.37
mi1718,0.3
ga733,86.86
ha172,66.14
do829,65.95
ah179,0.68
do705,65.55
jo1193,90.18
do1114,77.52
fr946,4.08
ra213,4.79
be632,88.77
ne161,2.21
te1343,19.09
re1217,32.83
br223,4.2
lu186,100
fr989,72.25
my450,7.79
br1203,31.17
ki991,17.23
te824,68.44
ja502,14.86
ko1356,78.36
co33,40.57
ko1647,3.49
le1148,11.6
ja202,91.66
an1482,3.09
fo1029,100
mi1458,61.09
cl1030,25.28
be77,22.38
be470,3.7
ka385,1.75
jo1384,1.03
ot577,6.35
el1448,72.27
br314,56.33
fa180,96.89
ez320,52.93
dy1520,0
fi1667,3.44
ir147,15.59
an354,16.27
ke52,3.09
ar683,100
fl1097,1.77
sa782,80.17
mo929,1.44
ev456,68.83
ju486,0.79
wa1307,66.41
lu553,100
ra638,86.4
lo941,74.39
ph462,79.94
ar410,100
br1514,1.62
no1489,65.68
ma1178,100
ma1275,71.26
de718,3.89
la1528,0.22
sa1380,12.51
ev176,87.47
ce1312,81.85
ya1512,1.89
ch1605,8.85
ja584,82.81
ka1570,7.95
mi592,100
an603,92.6
la166,75.04
sp474,91.29
gr971,100
ne867,2.33
ga231,39.68
ar39,10.98
le319,100
bo465,64.23
re724,38.93
pa739,91.25
ka1364,94.28
he1584,0.05
kr1162,14.48
ma936,8.9
ru1737,2.27
na397,90.93
jo250,22.09
ca1236,3.58
sa1341,86.41
ja1684,1.95
na1519,8.33
ig1012,0.74
sh302,5.36
ja101,23.54
st311,68.21
ka1294,7.06
da1655,0.55
tr884,99.49
al393,92.21
li1153,48.24
ra316,1.32
co1624,8.79
na436,3.38
ad1575,0.03
co1104,27.85
do262,0
sa175,22.59
mi459,100
or328,100
fr1028,9.16
de771,2.15
ly134,74.42
ce766,89.85
jo1438,46.01
ti6,92.7
do972,7.96
an693,52.12
cu116,39.16
ja544,93.2
is1442,95.84
la1169,5.14
ma788,1.68
fa1443,57.28
mo1074,100
ro1034,87.37
wi636,1.86
vi143,87.01
ma786,93.99
ho764,2.28
al805,25.3
we573,37.11
fa920,7.24
de1659,23.56
ju284,64.92
ca1048,25.62
ju864,1.59
fe240,100
le120,36.87
so961,60.97
ne797,3.37
je673,48.36
pi1032,5.31
fo853,7.91
ma417,92.28
li1486,6.14
ro809,93.63
zo1192,52.76
ra725,44.69
he745,8.65
el604,100
ke937,66.57
bi1674,0.06
cr1156,2.5
ar1711,11.95
ma540,68.7
li1006,30.19
fr642,84.21
mo847,36.09
al751,14.79
ca1311,89.15
ma556,100
ve177,22.33
ra1430,100
sa1158,86.29
ch1369,100
la195,77.05
eu1036,100
pa720,34.03
do944,76.65
ma1708,10.96
em423,95.11
li1063,0.21
ju1187,88.89
an1233,16.84
la1318,14.49
se1009,87.85
hu1270,47.59
ni7,5.3
th1423,12.43
el621,68.84
pr781,5.91
ka1397,82.44
de1521,0.71
tr232,76.89
gi963,100
ra1429,35.32
da40,87.6
ag238,92.5
sh230,80.36
ri569,72.18
ja918,59.16
ke380,69.36
pa1348,100
ch61,70.49
be126,11.62
el615,11.71
ma1686,3.88
ju1316,100
qu245,100
tr743,4.71
fe1069,4.07
bo849,84.34
ly1357,0.16
el1254,87.54
ke728,8.27
lo1008,52.69
ch88,8.99
wy54,80.82
gi468,6.82
an1394,53.17
fe841,9.39
ma60,66.91
wh14,79.13
jo1639,0.56
po1134,82.03
au790,4.17
ni85,56.34
gr1256,100
sp155,100
el1481,91.91
me1622,2.57
al515,90.53
li1497,0.99
sh1548,19.24
an1541,2.98
lu1354,5.5
ji775,54.29
ch552,13.79
br1209,84.22
do1451,100
ro399,0.17
kr1472,64.83
ea653,76.4
