netid,% of videos watched
el604,100
iv1033,18.79
ru1737,0.76
wi1101,0.86
ke1130,20.44
kr640,9.71
ma318,2.62
lu23,83.51
ha998,4.05
gr291,47.19
mi1718,0.19
jo897,0.87
ce766,72.07
ar683,100
ke111,100
sa1158,100
ni372,69.21
ma786,92.74
ch261,100
fa180,68.22
la1183,18.83
do1451,70.4
ur661,43.16
sa782,56.11
ha1441,48.38
ca1112,61.28
ma554,26.77
ri1106,100
gu310,100
ve1229,4.98
ro809,87.81
be108,66.57
op498,93.13
me1531,2.17
la1556,0.42
lo658,2.35
lu1143,100
vi1409,56.05
me445,100
re1378,48.91
ed1696,7.86
je826,8.17
co1213,100
ly1357,13.45
ti823,43.38
va10,100
id268,96.3
ma563,58.57
li390,90.59
ca1372,7.39
co33,35.29
ka1566,0.48
al649,93.85
ca1122,62.72
co135,100
ja544,86.27
ge501,54.95
he745,63.88
ow1043,59.55
ma325,37.82
do1114,100
zo1241,64.94
bl1331,7.69
ce691,88.14
al957,100
lo1420,85.49
ga536,80.83
ga659,81.31
gi963,100
be878,30.22
he398,100
bi1674,4.06
ka1397,100
jo1336,60.45
ke1292,100
ca1048,25.67
el247,85.85
pe651,5.15
va63,14.47
al393,91.31
ma872,100
el1093,7.8
ya1512,1.93
de1659,23.42
ma1686,12.52
ja924,100
lu186,100
re850,1.75
ce1312,100
ma1044,14.08
jo313,2.7
de1317,50.39
my1375,41.26
mi41,80.6
re1217,38.43
ra698,80.35
ma1392,88.75
fl752,87.43
ne867,6.09
ma1275,100
ed1017,85.5
sh557,2.87
iv1714,0.01
ga733,89.94
ma103,20.19
we984,92.72
je1609,13.6
me267,100
za189,100
lu768,1.93
sh1327,0.42
hu1270,49.84
to581,91.51
el767,15.68
ra509,2.47
br1203,33.78
ga346,17.41
ti1022,95.2
je1724,1.99
la1635,7.18
al87,100
li655,69.01
sh304,6.55
ty1085,78.42
ba1288,60.61
ca1188,2.02
he1332,4.82
un204,100
yo1289,26.47
la166,100
ch1677,5.48
ad861,1.41
ma408,4.43
ma773,78.14
dr413,82.97
ka441,1.71
jo145,81.24
ju1164,5.11
ma1708,0.33
jo1639,7.9
ta737,100
ja918,51.14
de815,15.39
ju1562,1.95
qu174,9.78
ne995,94.23
be1010,9.44
ar1185,85.62
vi1200,100
ig1012,26.65
st351,28.04
re740,61.91
di591,1.13
ge893,81.01
an1541,0.05
pr781,0.35
mo1074,100
da40,100
la65,100
ge26,85.36
ja1025,93.74
de306,2.84
iz1621,9.6
so961,49.41
ca144,11
vi143,100
ev176,90.54
we243,13.01
ca471,47.8
re724,49.35
mi1509,8.69
an603,73.55
fr1222,15.03
be632,94.43
tr1694,0.35
ma1285,80.32
ra1587,11.74
ju546,2.99
me1042,10.29
do1146,72.3
ch61,84.54
ad914,73.68
br1103,79.4
mo847,26.38
ce1546,4.57
ch418,72.77
jo250,43.31
sh1555,9.01
fo1405,35.88
ma1092,61.9
op801,2.78
le1228,1.94
ar800,0.42
ce1537,0.96
sh1548,6.82
gu1247,88
tr1467,15.13
he630,1.5
ke380,93.69
wi636,14.29
hu1018,5.62
za303,100
co1475,50.79
ma585,100
br933,69.1
ev456,18.8
li1258,90.75
kr1472,69.5
le1060,8.74
et1201,84.73
be198,71.96
pa720,45.32
no221,5.91
gu317,59.49
ke209,69.72
ca1454,85.04
ro1034,83.74
ka1071,15.33
gr971,100
al868,22.52
co322,10.01
ca947,4.61
ar410,100
al1027,3.64
wi315,24.06
la1720,5.11
ju876,92.02
ad1710,1.59
ma1144,100
es82,91.55
as779,100
al1355,32.2
ha789,100
gl154,83.53
fo1029,100
br314,23.04
le229,5.75
cl1030,23.02
rh730,83.69
ro1003,3.78
ju64,78.25
pr796,100
fe1456,100
da118,2.38
ho650,5.68
dy1520,0
fr1195,62.35
fa534,1.83
ka1364,79.84
be1492,11.38
me1622,0.57
el1064,22.58
ol1040,10.38
ly890,87.03
hu57,1.76
ot848,33.53
pe169,34.56
na915,100
ha520,15.18
je673,52.81
ic292,9.33
vi495,93.83
fa1396,47.38
ar208,5.02
sa463,95.58
de1465,48.78
wi1389,66.69
je1561,5.77
je925,17.21
na1519,0.2
le1284,74.86
gr513,90.27
ca251,56.87
ro1087,100
lu403,86.95
jo1362,2.2
el645,0.14
el1648,3.04
je734,83.06
la195,89.27
je1523,0.35
ni85,95.2
re953,80.82
be165,1.05
wi1238,80.4
fr1462,0.65
fi1667,3.81
cl348,100
ma965,23.73
gi1508,19.93
ez320,32.4
jo1084,52.37
al1612,13.77
li1335,6.75
ca1311,74.15
sa1505,92.98
ja584,95.72
ma241,1.82
em1500,71.43
bi643,52.31
ja1077,2.66
al515,93.49
to269,6.14
sp155,90.33
al216,56.93
bo849,89.48
ra1673,5.36
lo1050,19.19
ri1361,100
ci1339,17.53
ja1602,11.17
ko1554,0.34
ja931,2.09
in916,0.61
tr1081,88.62
er669,89.37
ru51,82.65
he852,100
co1104,66.56
el1481,100
an156,93.74
ei38,100
no1133,2.02
an1394,22.21
ma1474,20.15
ko1647,1.4
ja1086,9.11
do89,83.34
no1489,13.99
ke812,11.19
ha172,93.95
ca352,20.42
ja1618,16.24
ma564,15.51
ni130,38.27
mi12,5.46
se1009,53.4
fr1278,0.43
co1624,0.19
fi1037,92.39
la31,6.1
co1342,16.68
ko1356,94.85
