netid,% of videos watched
je668,5.13
ca1048,34.38
ju1359,15.89
gl1688,1.25
lu323,7.73
el1254,95.06
be709,2.95
co622,30.31
be396,19.19
hu1270,12.98
ch1605,0.14
ru586,21.11
gu1247,69.77
lu553,100
wi1389,97.21
sh620,100
hu235,79.1
la1183,21.85
ce1679,0
la195,77.52
de1391,1.55
na1519,0.03
ab225,16.84
su1046,72.17
ka784,12.86
so961,75.09
mi41,72.63
fe332,15.79
du1413,2.7
ke380,80.45
ar1185,72.21
de787,21.57
lu403,100
br1103,100
ru51,88.73
sp777,7.79
al515,84.83
va912,22.47
ti823,73.29
je104,91.31
wa294,8.54
ma325,49.65
fi1667,3.34
sa754,7.11
sp474,100
em1494,87.2
ro697,92.49
fl752,61.15
ce1312,100
au279,87.19
se1009,87.33
jo250,47.37
zu762,100
ga733,58.48
ma960,100
da1365,8.07
tr1694,4.35
dr908,4.04
iv1714,0.6
ac466,14.58
es1,90.58
wi1101,18.21
fe1456,89.52
be632,41.73
he398,100
st489,16.53
je1561,12.25
ch61,53.51
du1128,8.92
sh1453,71.1
cl392,83.31
al649,79.72
or328,100
ge566,16.68
le120,79.67
ro570,89.64
hu356,7.62
ya1512,0.03
ti86,100
ad1575,2.46
ra1587,14.39
sh1548,12.16
ru1152,12.65
ab330,94.1
ri958,45.4
ni130,21.99
ri1361,75.36
ch62,100
an1394,71.29
al1355,43.78
je1724,2.24
la976,34.63
jo222,95.9
ha789,100
tr1081,88.02
ta737,65.56
je826,58.65
le28,80.71
ro1087,100
br1209,96.09
ow1043,33.89
ju1187,86.39
ko1554,0.73
ca714,100
in593,1.24
ic292,5.02
wi1371,17.86
el1448,100
em1500,83.46
ma75,100
ma164,2.88
wi707,24.13
ka379,2.43
qu245,100
ja101,39.55
be198,94.75
an693,35.49
al957,100
an426,0.13
me1622,3.59
ly125,12.56
bi643,56.06
we1646,5.67
br1514,1.8
za303,94.39
ra698,98.9
ji1464,92.85
mi459,100
ma965,34.72
ar257,15.95
no1313,20.51
br933,73.15
jo117,0.27
co1624,17.38
fo1405,58.1
pe572,20.8
tr232,76.07
ru1737,1.76
el621,63.62
bu625,13.73
ma935,52.27
la1720,8.84
ly890,59.47
ur661,39.78
si838,6.31
vi1200,100
he1584,1.81
re100,1.71
fe1444,35.15
da432,4.28
ch538,3.84
va663,8.33
of1250,8.78
pe271,63.41
pa739,100
sc1398,21.33
an156,89.22
po1134,79.94
sh1555,5.78
ar1427,90.73
ma554,18.39
fr1195,33.18
ru395,100
mi1590,8.03
fa1412,1.98
jo1362,8.74
le851,100
be437,20.54
fr989,78.73
zo431,100
ph1432,0.83
li877,71.91
sa463,69.35
mi1068,0.24
da1613,15.45
la1528,0.55
li1663,7.72
lu1035,87.64
es82,91.79
he1332,1
ge26,100
ed1080,21.27
cy934,24.08
co949,97.89
re943,87.05
qu504,100
ar904,92.02
ro1034,78.06
je1598,0
or1182,49.12
ma540,43.14
la1075,0.15
ca1297,2.07
sh302,57.06
wi618,81.3
jo1639,0.07
my450,27.23
lu1354,19.57
ni85,100
pe1597,6.96
kr1472,55.04
em1230,77.55
ja76,15.43
ro153,13.04
to581,94.1
ph1649,3.39
de407,54.55
cl115,4.99
de160,0.77
wa684,8.43
ma242,70.88
ir1393,100
la945,67.41
bo465,46.7
mi1458,88.71
do1308,25
ad914,83.06
mo847,39.91
ce1537,0.91
ro1150,11.07
wa992,100
we573,25.96
rh730,83.74
em423,84.27
ka1364,97.19
as779,72.58
be470,2.54
ev456,55.7
lo941,92.58
me445,100
de1317,36.51
ke1490,9.64
ka1570,0.03
ed1017,74.96
me267,87.26
ro1563,4.15
ca438,53.9
am1326,30.73
cl760,57.41
lo1008,66.56
ma1392,69.59
lo1650,6.63
ri1606,1.27
re9,100
be1406,57.36
ma417,83.74
au701,0.78
wi5,96.14
sa1341,84.91
jo1506,45.65
le1284,91.26
le1171,97.76
ei38,55.5
ly244,7.19
ma1116,4.81
le1637,0.42
em416,3.11
tr907,93.24
wh14,100
ne995,82.05
na680,0.29
al1194,70.52
ma1377,6.96
an182,2.13
ed1281,23.13
ma114,98.24
re1378,63.44
co33,15.7
is1442,35.06
jo1336,46.92
do253,83.36
do1114,100
ma585,100
an1259,32.76
or1437,13.64
