netid,% of videos watched
ab1588,2.28
er669,86.14
ea1004,10.09
gi1508,46.93
jo1336,37.11
an448,9.19
al1612,0.43
zo431,100
do1451,100
do253,84.24
br1209,91.06
ge566,48.98
ti823,69.38
li979,60.58
vi81,10.63
do1626,0.04
fo1029,61.66
ta1484,5.16
an488,86.46
ti6,71.24
lu186,100
an693,53.29
ha1441,47.88
gr291,43.86
ri1361,68.37
fi561,7.48
tr743,6.34
de1659,3.2
lo660,3.88
le1284,95.82
jo559,4.23
lu1143,100
co1342,49.88
ma857,11.98
os13,86.95
ri958,78.36
an1541,9.97
tr885,8.7
ta940,72.17
na397,87.28
ra1503,4.25
cu116,33.99
ca1311,85.46
pe271,81.76
ar1185,84.21
zu762,100
ru1737,20.28
op498,86.4
mo1074,73.04
ro809,82.94
sp155,62
al1204,100
ly1410,90.26
al805,26.63
sh1548,0.7
ma1044,4.64
ph462,100
ce766,93.55
de999,1.26
sh1453,88.81
ro131,100
lo941,100
jo145,87.64
ph1649,11.43
ra1430,100
ri1606,12.82
lu726,100
wi1249,64.46
et1255,17.33
de819,91.41
al216,57.46
ro1087,95.18
ha1202,99.7
ru1091,2.43
lo1008,51.42
de948,2.55
ci1339,2.34
be77,42.69
mi1693,1.79
ju876,81.22
do1599,16.9
is1442,93.81
sa1158,100
qu245,100
do89,100
do705,48.41
me1531,8.23
pe1131,6.25
co322,15.75
ma1144,100
ch62,100
ch61,92.87
lu23,73.08
ha191,3.8
el1448,81.31
ra725,63.66
al1027,4.11
ko1267,67.82
re9,100
tr907,73.94
al515,87.1
ca1157,10.4
ja1058,77.75
al228,16.07
ma1374,3.87
tr884,100
os236,4.78
iv647,93.97
fr1155,83.69
su1046,94.83
lu1035,88.81
wh14,70.48
el1254,90.77
el621,33.29
co33,40.96
an1136,1.5
ri569,29.08
xi675,25.9
gl154,74.2
ay1300,2.92
ja101,43.58
la65,95.45
ni85,96.76
an1482,11.92
wo699,22.11
ur661,89.78
qu504,100
ch261,100
co949,66.89
di1428,33.53
an1390,100
sh230,100
bi391,25.98
vi980,22.31
el616,9.89
ju64,72.89
ga536,76.22
br933,72.73
ma773,93.29
al1079,71.76
la1556,10.09
ma788,0.26
ga231,79.57
iy1309,1.12
ef639,4.36
co870,0.29
di591,5.74
li1663,8.48
sh1627,2.1
ro1563,7.01
ro570,88.02
ne995,85.21
cl392,69.06
ed1696,0.31
va10,71.82
ra1587,1.83
te1038,43.33
da439,81.62
ma935,92.01
to581,81.84
be632,81.82
el337,4.63
ke1102,14.58
to1363,70.94
ma1392,82.93
al1194,76.65
ad902,0.49
eu1036,100
sh759,100
ce1546,3.9
me846,7.1
wi618,85.01
wi542,11.8
jo66,88.5
mi1515,15.57
sh620,100
em1230,72.33
ch1404,10.97
ke1179,14.46
ma417,81.01
au279,83.57
be48,11.54
ad1710,5.03
ma1596,7.01
fr989,92.29
je1609,1.13
na234,100
ti748,61.66
ir1459,4.2
pe1597,1.32
an679,6.1
wi1389,79.69
or1271,75.73
ty1085,90.89
mi459,100
me435,92.33
do1114,64.04
de1465,53.49
ma60,79.55
ge1115,1.32
ke380,69.76
er1268,4.51
am1543,5.32
es1,59.71
dr413,50.27
hu235,100
ke209,32.05
lo1650,2.54
ti1137,100
re1217,36.12
jo871,71.36
ga659,87.77
ko1554,4.74
sa1505,88.91
na402,0.31
be878,2
re1378,34.44
em321,5.61
ho921,6.33
ma1275,100
jo964,18.63
gu151,12.15
st311,31.19
le1171,69.7
je1561,4.82
ma965,56.8
br478,80.85
he745,33.5
mo278,30.8
vi1409,20.59
ka1570,0.91
pe169,68.24
