netid,% of videos watched
sh1303,14.6
fr989,91.49
dy1520,2.99
no1489,29.65
el1254,83.58
ly890,58.73
am1543,0.27
li1153,57.45
ma1415,70.16
ne529,100
ka667,7.08
ch261,100
va10,77.35
er1031,3.01
co1342,39.79
wy54,94.82
ch61,94.96
ir112,5.18
si1329,5.9
ra973,4.37
so1051,12.7
ma1392,91.56
li1663,1.51
jo250,71.1
ma936,1.09
fl493,8.72
ly479,0.93
ra698,72.62
ce691,87.8
al393,73.85
ru1091,7.99
el539,1.03
ge893,54.09
ma556,100
do705,49.43
de1659,24.27
st1421,70.96
te1190,33.19
ti6,92
em423,86.36
jo1084,27.11
ni1449,9.56
ha789,100
ca1112,73.13
al805,40.78
al868,22.59
ga536,75.37
re943,72.9
tr884,100
tr888,16.05
wi1296,12.66
or328,63.62
de1276,26.92
sa175,46.05
tr894,1.61
sp474,100
do253,75.1
pe835,0.47
jo1193,83.2
sh557,0.87
de83,0.21
je1598,0.24
co1624,0.05
al1355,47.44
ka1570,7.4
al1079,94.39
ga659,83.55
ma965,65.93
ni1517,2.61
re9,100
me445,68.42
ti1137,100
la1183,36.54
an1259,68.34
is1442,78.36
ch62,100
os619,9.8
ju1015,1.62
bi643,31.47
em1500,94.36
le1284,68.23
li877,17.59
ei38,89.06
ph1649,1.47
ch1369,100
ja101,6.7
na1298,96.05
ri569,64.87
cr1156,3.18
au279,79.64
sh1627,7.22
ma960,71.68
jo871,58.28
ce766,50.15
je587,12.75
we573,26.7
et187,94.06
br314,37.63
fa1396,77.8
ma60,100
ho1466,54.52
es82,91.25
em1230,66.26
ke111,70.41
de1317,44.06
bl1487,2.68
an1233,9.59
ka1566,4.05
ba91,4.85
ko1585,3.94
li905,100
hu1270,67.22
ma242,100
cl348,100
ni130,5.74
ka817,0.31
li1258,89.32
le120,41.79
el1648,0.31
me435,97.09
we984,80.31
jo911,90.63
je104,79.62
oc836,100
ca251,14.09
ce121,14.74
do89,100
ol454,9.8
je627,7.53
ba543,9.18
en475,88.3
be1483,20.82
lu323,8.71
de819,100
au656,1.25
al216,42.8
ca1454,100
ri1606,1.34
te579,2.91
ed1424,37.99
ca1122,90.43
li979,52.3
bo849,60.18
ch1605,6.18
to581,66.32
jo140,13.2
re1059,5.1
pe271,89.32
sa463,62.72
ya1512,0
co135,100
me267,100
ma773,76.97
ha1441,34.88
co1502,27.13
he1584,12.2
gu1247,90.64
lu1143,100
hi1234,100
fr1155,86.39
ma518,1.05
iv1215,42.95
be632,84.35
cl392,63.92
be108,85.52
ko1554,0.99
ja1618,2.31
ju284,88.01
wi99,54.99
zo1192,44.56
lu726,94.4
br1514,0.33
ja521,9.19
da1365,44.79
mi1693,0.64
ad1191,100
ca471,19.45
be1491,11.36
vi1409,72.64
jo167,75.73
jo889,11.64
fl752,79.57
me1531,16.08
lo1141,12.79
pa127,77.28
do1114,78.69
je1561,10.07
su1248,22.54
na397,77.81
ev176,100
da1613,0.28
an1390,100
ra1430,66.64
co1213,98.01
al957,77.3
sh522,0.83
el226,0.38
je734,100
ar410,100
sa782,84.07
un204,76.2
de1465,68.22
an488,95.29
wi618,92.61
sh1327,13.02
co1261,0.46
co415,27.3
la123,100
re740,77.25
lo1650,3.92
wi1238,84.01
he852,79.54
ja924,100
pe203,35.95
na402,5.1
ab273,44.77
me1235,15.93
sa1388,26.87
ro809,91.89
te646,100
te1401,88.34
vi1200,100
he1414,10.21
ba1288,58.71
ma75,85.58
ot848,26.96
la65,71.44
id268,76.24
co33,39.2
wi1389,52.09
he745,18.34
ch418,92.79
ko1356,96.88
fe1159,61.51
an354,34.97
de939,54.65
an128,4.85
ma1178,90.91
jo1416,10.28
yo1289,66.57
mo1001,90.32
do1146,66.4
ju1316,71.15
ra1587,4.75
re1217,50.03
em321,10.37
bi1674,0.18
ir147,2.08
ma554,70.49
ar1252,8.45
lu186,100
lu23,72.92
fi1667,0
ma1686,0.22
we1646,1.68
el247,69.9
fe240,81.21
sh620,74.96
ma932,14.56
fr642,61.61
fi1037,87.26
al87,100
br933,90.3
bl686,48.28
ez320,50.54
da40,74.6
ho567,7.81
st1095,0.16
ni372,73.86
br478,86.84
er296,78.15
el604,100
ce1546,1.29
te1070,2.92
ti748,75.11
do1599,22.83
ma1144,100
je1724,4.12
ha1202,82.88
ma239,88.51
gi963,100
la173,8.46
ma540,55.21
ni344,1.3
vi495,73.89
la195,95.89
ki991,28.23
la1595,6.06
ir1393,100
ar683,100
ma872,88.95
ca898,97.35
ea653,75.57
an736,7.33
pa1348,72.1
fr635,15.03
ji775,33.53
ra638,87.66
qu504,82.73
ca1048,67.21
ma786,67.32
al333,3.82
go150,3.88
jo222,78.11
el337,6.76
or1182,29.79
da439,45.87
cu116,42.98
ch568,84.89
da1655,12.34
ro1087,74.95
la1528,0.27
sh1548,2.24
re724,37.98
he398,88.39
tr232,83.53
ma1285,89.98
sh759,100
ru1737,3.17
ha172,86.19
ed1281,54.51
mi1515,0.11
be59,11.33
ja1025,78.24
co622,28.23
an687,100
ju1562,3.21
po1134,87.59
wi190,5.76
ce1312,100
wi707,20.05
ka1370,4.4
ju64,86.67
br353,91.07
gi1508,15.76
ch404,6.21
ca1011,4.03
el1064,38.26
jo559,6.15
ka1364,89.43
jo1576,3.29
cl760,72.39
do1337,6.59
ca714,92.35
el1481,100
jo145,86.01
em1494,77.82
ju1187,75.88
be198,79.94
fa180,92.26
jo98,22.51
ch738,8.78
ce1679,2.64
tr1694,0.07
na1519,16.16
ar904,100
di1428,61.12
at1173,0.85
ad1575,0.1
na915,100
wi1101,5.86
zu762,100
ja544,58.25
tr907,94.74
wi1181,11.27
br1203,65.52
za189,94.44
ro1034,93.31
ag238,76.85
he1219,1.81
ta940,93.95
ti823,57.61
ko1267,75.54
mi1718,0.26
mi592,100
mo278,60.42
ka1397,100
ly1224,1.58
as122,9.84
lu1035,89.31
be1406,70.71
fa1412,1.75
mi185,9.51
re953,88.44
br1172,2.52
sh1453,89.76
do1451,100
li859,7.02
su1046,78.77
pe572,7.17
fo1029,94.59
st311,43.86
op498,83.15
la1556,0
ch996,65.37
ca833,57.63
so961,51.41
jo842,0.47
xi675,74.93
an1394,49.64
he630,5.97
pa720,18.29
as1170,32.24
ro818,11.76
ro570,94.57
ph462,97.71
ed1017,73.37
ca1311,82.5
ma114,91.63
li655,67.68
la1635,3.25
ja1684,0.61
ma1092,89.5
ra725,39.55
ra1673,5.15
sa1158,100
ro697,95.73
al228,12.42
al649,66.74
de1521,1.47
ja1132,48.83
gr971,100
gr1256,100
sp155,73.5
ni85,100
br105,89.42
ja1602,1.1
jo66,77.64
el378,89.83
ma417,82.35
ma1205,5.81
wa1307,94.84
os13,82.86
ro131,78.21
mi41,75.54
ir665,6.88
fr946,13.06
wi1371,4.7
lu553,100
le319,100
an1541,4.56
ke937,67.24
ma563,53.65
ce1537,3.39
sh1652,5.41
do829,92.65
cl1030,78.82
ne995,83.97
qu245,81.54
ga733,61.57
ri958,37.83
re1378,26.85
do1626,17.06
fa735,2.9
mi608,28.66
le28,86.57
di530,91.8
la945,83.5
ru51,57.68
mi1458,38.57
ke380,77.66
ri270,5.81
bo197,8.2
wo699,3.39
ge566,48.75
gr162,0.83
ja918,75.33
la976,53.28
du1413,14
gr513,83.02
as779,100
ge501,33.3
la449,83.07
cl69,92.04
ta737,82.07
iv647,100
mi459,76.18
ar1427,86.36
ar1530,0.37
mo847,69.21
sa1341,80.26
gl154,89.04
la166,64.83
he1274,10.97
mi1399,11.87
el990,1.18
ma585,93.6
su1344,47.62
lo1420,70.22
an693,32.41
ri1106,87.64
ka1733,4.38
be22,4.01
ar1711,11.59
jo897,4.8
ab1588,6.66
ma1374,7.5
ma935,76.88
le1637,1.94
ro657,4.04
ic292,0.34
su377,4.09
ro1563,11.83
ka862,7.28
an156,74.95
or1271,96.09
pa141,6.85
jo1639,0.13
ka477,1.89
gu317,71.52
wi5,91.53
tr885,9.66
ga906,45.42
be1492,21.57
bo359,3.6
na234,84.4
iv1714,1.7
eu1036,100
do1308,79.5
ad914,67.05
ur661,64.11
al515,96.49
ne703,6.19
ti1022,85.77
vi44,21.56
an1419,2.49
je1523,20.18
ja502,22.28
lo1008,54.44
