netid,% of videos watched
eu1036,100
pa127,100
gr291,87.61
ti823,19.24
ma1125,2.62
lo1141,0.69
id268,97.49
bu625,1.01
mi1590,19.41
gl154,88.07
jo405,0.07
th721,0.15
ro809,80.62
pe271,67.4
tr884,100
ar1427,66.77
lo1420,97.58
li433,15.87
ch62,79.72
ch531,0.39
ja101,61.07
re953,100
me90,88.9
th1423,31.38
ch261,100
le1637,0.03
op498,86.8
li1153,39.42
la1556,0.82
je826,31.74
ch1677,1.2
na1358,5.26
tr907,96.48
ce1679,1.22
ma146,1.2
ni1257,94.03
em321,4.26
zo431,100
sa289,1.37
ry1305,0.96
em272,15.73
tr170,4.8
sa1158,84.62
en475,85.82
mi12,1.81
ph598,3.06
te824,70.96
ja1025,90.24
jo1416,3.94
he78,22.38
sh909,14.58
va10,80.39
ne161,6.9
di1428,50.69
do1723,8.66
yo1289,26.48
ez320,31.77
lo660,6.96
gr513,63.04
de939,33.66
ni1517,1.42
co622,28.59
mo1076,99.18
mi592,100
fr1462,2.96
gu310,100
na234,90.82
ju1187,77.33
sh1548,1.33
pe1597,0
mi1458,57.47
ma540,60.86
ka1397,88.22
me435,86.02
pa1348,100
an182,1.67
ro285,17.49
al1204,100
jo113,0.71
an603,90.82
da432,10.23
ei38,100
st1421,86.22
ke209,36.41
de1521,0.7
te1401,70.25
ni130,44.1
al1194,72.5
je1609,0.2
cu116,54.85
ur661,43.75
ot848,24.8
sh1627,5.24
jo1438,36.4
ly1357,2.39
ab330,89.85
fe240,100
co949,93.95
di530,71.43
al515,79.34
el1648,6.85
gu1247,87
al87,88.13
se1009,86.9
co33,30.23
es827,2.33
sp777,24.3
ma1092,53
ru1737,0.32
co360,4.56
pa720,21.05
gu317,100
al1052,26.57
er296,60.39
an1233,3.57
mi1320,0.96
al868,33.99
ca671,100
ir696,13.93
gr903,16.88
ju284,84.23
fr989,78.81
ju1164,11.49
ce1537,1.1
ic292,19.38
pa29,22.19
ch1369,100
je1598,0.46
va350,6.62
ta737,100
ro657,0.14
ka1364,77.98
zo1192,17.62
em1230,92.87
vi1407,8.7
le389,2.25
lo394,100
de999,5.32
la976,58.18
an488,78.76
ro697,59.83
jo1395,9.34
em416,0.63
fa1443,78.69
wi1249,33.53
ea653,85.7
bi599,4.71
an693,44.49
lu726,78.5
ch61,92.08
le1284,84.31
la166,100
dy1520,5.06
fe1456,93.74
oc836,92.22
ha172,81.53
co1624,14.88
vi1200,100
tr1694,2.28
al1355,52.3
da1160,87.8
is1442,77.8
ja521,0.32
ch996,88.08
co135,100
do1451,100
gi882,5.58
fi1037,84.64
ja516,5.72
pa141,10.04
ed1017,92.34
ya1512,0.97
ma556,100
br353,100
we984,93.21
lu403,89.55
hu1270,22.79
fr527,5.87
br1452,2.93
do1599,3.41
ma1596,1.57
gr971,95.51
ca898,68.65
je673,17.01
te1038,32.31
ri569,27.13
gl1688,19.85
we1218,10.14
ed550,10.81
te1139,13.44
ke1292,78.27
ge893,77.03
pa1403,0.69
ma75,77.04
le1171,79.77
he852,100
na397,90.09
cl69,82.21
ma1295,6.45
bo465,49.71
jo485,98.53
ca1122,81.6
vi1409,72.81
be437,14.6
le120,65.22
ro570,79.54
ba1288,44.21
do1146,79.64
we573,23.74
te646,92.47
ca251,29.17
le851,100
cl392,100
so212,1.58
an1394,49.09
jo871,68.3
we1646,0.17
je987,0.16
ti748,71.23
re943,69.53
li390,78.05
ga659,85.37
wi5,97.37
do829,77.7
ev456,40
cy672,6.85
vi495,100
wi1389,80.01
za189,83.2
na1519,0.5
ar1530,4.54
ni85,100
de1465,21.95
jo66,39.91
al649,96.14
no221,1
ga733,89.79
mo1001,83.09
da1613,3.27
sa754,1.01
an1390,78.86
ne300,2.41
ga906,21.13
sh759,100
ar1711,0.15
li877,50.9
au511,10.52
ka1570,3.41
ch1605,3.08
ad914,91.24
or1182,59.7
je662,0.77
la1595,2.28
he745,47.62
ha1202,98.92
ko1585,1.8
el1064,32.71
he1584,14.18
ad1710,2.33
li905,91.98
jo313,7.03
mi1693,7.69
sh1555,1.27
el247,85.03
re1217,65.75
jo1336,34.07
es1,95.79
wi1238,82.59
de1317,49.3
er669,94.74
gi963,89.31
jo1639,0.69
gr1256,85.55
le28,79.53
sa1505,95.72
pe429,0.12
an1541,8.34
wa201,12.87
pr796,100
la1183,76.86
mi1718,1.34
ju107,2.97
la195,85.44
co1475,59.09
ca1048,62.17
kr1472,39.77
lu768,12.91
am1543,6.44
ju383,18.39
li1663,9.51
ev176,100
gi1508,21.52
sh1652,2.18
le319,100
na680,18.55
lo941,62.38
ar904,100
ma1047,84.41
cl348,92.68
ri1361,96.04
ph462,100
je723,3.27
ru1211,1.25
re1378,44.3
cl1030,20.28
ve308,0.34
em423,85.28
la1635,10.25
fr642,92.67
fa180,95.28
to269,15.93
be77,41.47
ri1606,0
qu245,100
pe169,20.5
iv1714,0.15
ja584,78.69
mi41,96.06
an156,91.58
me602,74.65
la65,100
al393,81.65
la1720,0
tr232,72.35
os13,66.81
ed1696,1.07
ge566,41.34
wy54,95.8
ko1267,100
ka1733,12.38
ke937,72.45
ni372,47.5
do944,66.16
te142,1.95
ka1566,6.25
od560,8.5
wi1007,0.65
ad1575,8.04
la1253,12.68
ti1022,97.78
al957,100
es82,79.96
wi707,72.48
fr1155,82.72
ty1085,81.7
li655,66.86
sp474,100
ra509,14.98
bi1674,20.87
me834,20.32
re740,88.83
st311,37.22
ja544,88.58
br464,6.38
ar683,100
th347,1.83
ra1430,100
ce766,95.55
ma935,79.34
ra1673,12.21
co1422,14.1
ow1043,49.51
ma325,13.06
fr288,16.52
be632,93.87
ro1563,17.54
an1123,10.71
ha789,100
ma1078,18.51
lo1650,9.64
bo197,1.16
ne529,100
la1090,3.2
pr781,6.6
ad1191,98.07
ce1312,77.65
ca1112,76.31
el1481,90.81
ge501,66.23
be1406,56.08
xi675,36.44
ja1684,0.33
la449,76.2
sc1225,24.36
ja1165,100
ma1144,100
ra461,14.02
rh730,91.83
ju1316,100
ro1087,100
ch55,86.5
ha1315,41.99
je1724,19.39
ja1618,1.14
rh72,12.74
la84,7.81
ga231,36.57
mo847,14.46
ha1142,5.5
em1500,100
iv647,100
do1626,0.06
co1342,34.09
ag238,79.15
th803,25.26
sh230,100
te793,7.04
ol454,7.71
il792,6.8
he265,5.22
ma526,7.21
la123,100
ma786,74.36
ch568,82.27
de1314,1.34
co1213,84.11
un204,72.11
gr506,3.38
br314,62.15
el1124,100
ly1410,85.57
ma872,79.16
ho567,8.71
ma60,90.19
ja202,80.64
da46,78.23
sp155,75.39
mo1074,100
ly1224,9.98
ke1130,63.12
al1079,84.09
ge26,100
an1259,22.72
ma1392,71.48
ja924,100
de1659,0.43
bu1367,3.92
de819,100
po1134,94.79
sh1453,80.38
la1528,0.34
