netid,% of videos watched
ce766,88.03
et187,88.21
vi1409,47.1
lu726,100
ji1464,85.55
ro1087,72.11
ce1546,1.03
ma1285,97.68
fi1037,90.98
ne300,4.68
ma325,46.19
ed299,7.13
ra1430,80.99
el621,39.92
jo250,38.77
el616,2.39
wi1238,75.49
ju17,4.45
ma1265,10.2
do1723,2.1
as1170,2.66
ur661,35
st1421,100
th349,9.76
re953,100
fe240,80
ce1679,0.59
do89,100
ka1566,1.18
we573,10.77
an687,96.31
sh302,52.12
wi1249,18.69
sp474,100
ch55,100
at1173,15.56
da1613,11.67
zo1241,94.68
ab1588,8.88
sa782,70.27
ch261,100
ja544,66.95
ot848,50.29
li655,61.47
mi12,8.7
ma872,100
ma1596,0.26
hu235,100
cl760,88.71
li1258,77.71
es1,100
br1203,73.92
be77,32.49
ro809,89.13
ce900,13.14
ja1058,100
wi1660,2.33
la195,79.52
je1724,0.76
ca471,39.33
ma786,80.61
da1365,76.58
me602,66.18
gu310,100
ag238,89.74
ru455,2.49
we1646,1.95
iy1309,2.93
la449,78.19
be770,3.92
al868,36.15
el247,79.49
ja1301,23.08
ma1092,79.26
da607,19.23
ca1122,84.21
gr903,4.2
cl392,100
ja753,4.33
ca606,0.29
ma239,74.93
br314,18.92
fa1473,7.18
em1500,100
de1465,71.69
ma540,64.44
ar1530,1.1
lu1143,100
jo145,100
fa735,26.46
fo1405,10.7
gl1688,0.03
wi707,32.71
or328,100
pa720,70.19
al333,1.38
os263,4.91
la1720,21.05
jo1506,46.72
oc386,0.08
ro818,7.01
gl154,91.94
da439,98.34
fe1159,14.91
ha172,85.73
ni1257,73.08
en475,75.57
as779,100
gr1256,100
mo1001,84.44
ke1490,12.31
el1064,59.3
ba91,16.03
lu23,56.31
sh1453,71.75
la976,75.57
ro1149,7.05
et1201,89.26
el1124,100
ir696,10.76
ju383,1.59
br3,0.4
oc836,100
fr642,83.79
ro131,100
ti823,63.37
co1213,100
ar410,100
ca671,96.27
ad1710,7.2
do1451,100
ni130,60.28
hu1270,28.86
al1246,4.72
la65,100
he852,100
ol454,7.01
ga659,65.38
ch568,96.64
eu254,0.74
cu116,53.56
jo1469,0.52
an679,4.51
va1154,13.84
fe532,9.25
is1442,92.95
ma585,77.81
ja869,19.57
la1595,6.61
ma556,100
tr232,81.46
mo1076,46.39
em1230,71.09
lu403,82.24
cl348,100
ja1132,100
ni1418,41.11
al1204,100
ko1554,3.16
ke728,8.71
lu186,100
be198,92.64
je826,32.41
my1375,23.15
sh1327,10.25
an354,58.01
ga906,77.98
el1481,100
ka1570,0.1
te1190,31.58
di530,87.88
ch61,81.28
lu768,2.04
lo941,100
br478,93.39
ab273,35.93
ze1476,0.16
tr884,100
ka1370,0.17
de1317,80.7
ho1466,32.41
ly1357,6.2
mi1515,10.8
io34,1.68
al1194,72.71
ez320,22.38
za303,100
je1561,2.85
di978,1.69
le851,100
ki4,4.27
gi1088,10.65
te793,3.14
be437,20.97
ju1316,100
ma773,79.41
kr1472,38.59
zo1192,48.7
iv647,100
pe203,33.27
de1521,5.33
sa463,91.91
al515,49.23
st311,11.92
de799,1.37
na915,100
sa1158,100
