netid,% of videos watched
ir1393,100
do1451,100
gr971,100
ed299,21.11
pa720,23.22
al87,81.81
ka1364,91.38
be437,26.88
el1064,58.68
le1637,3.26
ju107,0.78
al1612,6
jo896,38.99
fr642,66.81
ta1484,26.08
ka1263,3.89
em1230,86.28
ce766,81.01
pa1348,100
sh759,82.56
jo66,69.6
ma417,97.29
ja168,17.51
do705,28.31
ki991,1.5
ch338,15
na1298,43.43
my1375,40.01
de939,53.88
qu245,100
el604,80.02
fa1396,52.19
th335,1.67
be77,43.1
ei38,80.63
jo832,9.58
ce691,98.51
ca1454,77.51
wi99,100
ma585,73.92
al1194,63.52
ne995,83.68
ha1441,33.35
ca1311,71.52
ma935,90.71
ma114,95.4
ge26,100
eu258,10.69
li1153,67.32
be165,10.73
do1308,66.71
rh730,93.49
mo278,34.3
ja1132,76.09
ma1144,100
bo465,47.25
ke111,100
tr1694,3.1
ma563,65.69
ma60,100
ab1588,4.76
ma540,51.06
ro1563,6.35
me602,58.73
sh1053,25.39
be1483,4.87
en475,92.98
ca1122,74.07
ev456,15.22
do89,80.61
ad902,20.33
co1475,33.91
le1171,69.95
ni85,68.65
st311,32.86
mi1458,68.65
za303,85.71
te824,94.29
ha1202,100
cu116,27.36
ra1430,74.14
ma872,100
or1271,95.98
ja924,88.62
ed382,1.49
ma239,81.49
be1492,13.29
sh1652,0.13
la1318,10
ch55,100
ha789,100
je734,55.44
je1561,0
jo1506,27.44
th721,2.07
le120,42
ev176,89.38
id268,70.64
et187,93.04
ja101,27.1
du1413,14.1
co949,61.1
he398,100
jo145,100
al1355,39.89
vi143,74.75
ma1047,69.63
ni372,76.91
ja869,19.77
la1556,15.86
re1378,23.17
br1103,97.52
de1521,10.55
al957,100
co1342,46.7
bi599,2.73
ti1022,96.2
ji1464,74.67
pa1016,0.57
fo1029,100
ro697,74.34
el371,1.65
bl686,53.49
es1,100
is138,17.59
bo545,7.6
co33,28.6
me445,85.11
ma242,67
ca833,32.02
ch1605,0.22
ro131,56.53
bi1674,2.43
gr291,46.91
lu756,4
do576,9.15
ma480,24.64
co955,16.69
pa1129,30.89
me1622,8.21
da1655,0.03
ch418,83.52
ca714,100
or328,100
la195,86.89
ch568,76.36
ce1546,0.75
ga231,39.49
je1039,1.59
ha172,78.9
ad861,8
ja1058,86.23
fi1037,95.33
be1406,70.9
sa1158,72.82
le851,94.38
an426,12.68
da1613,15.91
ca471,34.47
qu504,100
ja584,71.89
no1133,2.78
do944,67.59
an1482,3.74
yo1289,41.63
hu235,91.41
mi214,2.57
es82,64.1
sh1548,0
cl641,6.38
je673,41.83
an687,100
gu310,100
tr232,80.83
ch996,82.29
ja1480,6.62
lo394,100
ea653,79.37
ab1242,7.95
ve1229,1.69
da1160,95.24
al494,3.64
ri1606,12.64
fo1405,46.54
em1494,85.12
pe271,83.13
jo1084,29.62
iv1714,0.03
cl1304,3.65
no1489,64.05
ge501,30.96
ka1733,1.84
os236,9.18
la1528,2.64
me267,100
el1481,100
ga659,74.93
ba1288,72.57
da46,75.59
ta940,85.73
li1663,19.24
ga733,75.01
dy1520,29.06
ky505,10.46
lo1008,47.57
eu1036,85.7
ma556,100
br1209,79.11
ro290,9.64
al515,85.23
ma1708,1.56
el378,88.89
lu1354,5.66
ni130,17.51
et1201,84.78
ra18,9.36
da40,91.26
ka1566,17.22
tr907,90.47
ni1418,29.63
zo1192,30.53
ja1025,90.97
