"city","latitude","longitude","population","country","province"
"Boaco",12.46997398,-85.66000167,21572,"Nicaragua","Boaco"
"Chengde",40.96037966,117.9300004,377629,"China","Hebei"
"Utica",43.10117922,-75.23306706,81870,"United States of America","New York"
"Mokpo",34.80680178,126.3958402,264210,"South Korea","Gwangju"
"Ciudad Constitucion",25.04000775,-111.6599909,37605.5,"Mexico","Baja California Sur"
"Ad Damman",26.42819175,50.09967037,1411656,"Saudi Arabia","Ash Sharqiyah"
"Magelang",-7.469584128,110.1799825,111461,"Indonesia","Jawa Tengah"
"Yandoon",17.04328656,95.64288529,36172,"Myanmar","Ayeyarwady"
"Putian",25.43034568,119.0200114,376558,"China","Fujian"
"Sfax",34.75003522,10.72000688,365164,"Tunisia","Sfax"
"Camaqua",-30.83963051,-51.81000065,45112.5,"Brazil","Rio Grande do Sul"
"Treviso",45.67001467,12.24001745,128726.5,"Italy","Veneto"
"Durango",37.27564333,-107.8799891,19127.5,"United States of America","Colorado"
"Suzhou",31.30047833,120.620017,1496545.5,"China","Jiangsu"
"Traralgon",-38.19959471,146.5300118,16982.5,"Australia","Victoria"
"Chifeng",42.27001548,118.9499898,811827,"China","Nei Mongol"
"Coimbatore",10.99996035,76.95002112,1327911.5,"India","Tamil Nadu"
"Camocim",-2.89999225,-40.85002364,27794.5,"Brazil","Ceará"
"Burdur",37.71666011,30.28333554,66158,"Turkey","Burdur"
"Nakhon Phanom",17.39447959,104.76946,44986,"Thailand","Nakhon Phanom"
"Krakow",50.05997927,19.96001135,755525,"Poland","Lesser Poland"
"Orlu",5.783715433,7.033306843,9351,"Nigeria","Imo"
"Singaraja",-8.115199274,115.094398,184126,"Indonesia","Bali"
"Vladivostok",43.13001467,131.9100256,586617,"Russia","Primor'ye"
"As Samawah",31.3098576,45.28027462,163934,"Iraq","Al-Muthannia"
"Salgotarjan",48.10500008,19.82600163,39640,"Hungary","Nógrád"
"Belabo",4.933689798,13.30000443,11455.5,"Cameroon","Est"
"Puerto Cabello",10.47043194,-68.17000981,174000,"Venezuela","Carabobo"
"Dar'a",32.62500014,36.10500351,122225,"Syria","Dar`a"
"Quiemo",38.13375633,85.53332149,32494,"China","Xinjiang Uygur"
"Kamensk Uralskiy",56.42046958,61.9350203,176598.5,"Russia","Sverdlovsk"
"Milagro",-2.179622784,-79.59998397,55433.5,"Ecuador","Guayas"
"Saskylakh",71.91662966,114.0833101,1920,"Russia","Sakha (Yakutia)"
"Guiglo",6.550464497,-7.48996688,37490,"Ivory Coast","Moyen-Cavally"
"Pagadian",7.852968973,123.5070243,159590,"Philippines","Zamboanga Del Sur"
"Queretaro",20.63001853,-100.3799817,786392.5,"Mexico","Querétaro"
"Haifa",32.8204114,34.98002478,639150,"Israel","Haifa"
"Wawa",48.00041506,-84.78333683,2174,"Canada","Ontario"
"Nongan",44.43040041,125.1700752,141482,"China","Jilin"
"Pecs",46.08042889,18.2200142,171455.5,"Hungary","Baranya"
"Mazatenango",14.53036501,-91.50998051,54392,"Guatemala","Suchitepéquez"
