"city","latitude","longitude","population","country","province"
"Juliaca",-15.49999835,-70.13996708,234428,"Peru","Callao"
"Hradec Kralove",50.20599617,15.81200153,95195,"Czech Republic","Královéhradecký"
"Manbij",36.52664512,37.9563289,94528.5,"Syria","Aleppo (Halab)"
"Vanhynsdorp",-31.61663735,18.7333162,3331,"South Africa","Western Cape"
"Schefferville",54.80000002,-66.81665572,471,"Canada","Québec"
"Las Plumas",-43.41627887,-67.24998845,605,"Argentina","Chubut"
"Brainerd",46.35800885,-94.20084986,21202.5,"United States of America","Minnesota"
"Castries",14.00197349,-61.00000818,24298.5,"Saint Lucia",""
"As Sib",23.68024579,58.18253617,237816,"Oman","Muscat"
"Algiers",36.7630648,3.05055253,2665831.5,"Algeria","Alger"
"Xanthi",41.14178977,24.88358679,49395.5,"Greece","Anatoliki Makedonia kai Thraki"
"Sao Luiz Gonzaga",-28.41001137,-54.95998926,27798.5,"Brazil","Rio Grande do Sul"
"Itapecuru Mirim",-3.400013409,-44.36001611,22347,"Brazil","Maranhão"
"Mazar-e Sharif",36.69999371,67.10002803,365432.5,"Afghanistan","Balkh"
"Braganca Paulista",-22.95003457,-46.5499858,126386,"Brazil","São Paulo"
"Ivano-Frankivsk",48.93475079,24.70938554,222719.5,"Ukraine","Ivano-Frankivs'k"
"Qasr Farafra",27.067145,27.96655106,5000,"Egypt","Al Wadi at Jadid"
"Rudny",52.95269676,63.1300378,104235.5,"Kazakhstan","Qostanay"
"Okandja",-0.682918275,13.78333411,7155,"Gabon","Haut-Ogooué"
"Padangsidempuan",1.388738219,99.27336137,183721.5,"Indonesia","Sumatera Utara"
"Dakar",14.71583173,-17.47313013,2540200,"Senegal","Dakar"
"San Miguel de Tucuman",-26.81600014,-65.21662419,678803.5,"Argentina","Tucumán"
"Skovorodino",53.98330568,123.9166634,6485.5,"Russia","Amur"
"Makokou",0.567082946,12.8665942,15320.5,"Gabon","Ogooué-Ivindo"
"Clarksville",36.5300816,-87.35943282,122115,"United States of America","Tennessee"
"Jayapura",-2.532986228,140.69998,152118,"Indonesia","Papua"
"Sete Lagoas",-19.44962807,-44.24999699,195032,"Brazil","Minas Gerais"
"Onega",63.92714317,38.0771484,20447.5,"Russia","Arkhangel'sk"
"Lebowakgomo",-24.19962238,29.49999752,16852.5,"South Africa","Limpopo"
"Sariwon",38.50700411,125.7620047,154942,"North Korea","Hwanghae-bukto"
"Chainat",15.17900402,100.1259997,15469,"Thailand","Chai Nat"
"Los Angeles",33.98997825,-118.1799805,8097410,"United States of America","California"
"Trenton",40.2169625,-74.74335535,225713,"United States of America","New Jersey"
"Faisalabad",31.40998069,73.10999711,2561797.5,"Pakistan","Punjab"
"Flensburg",54.78374778,9.433315388,91884,"Germany","Schleswig-Holstein"
"Banff",51.17799888,-115.5719227,6897,"Canada","Alberta"
"Krishnanagar",23.38034161,88.5300378,145926,"India","West Bengal"
"Cleveland",41.4699868,-81.69499821,1169757,"United States of America","Ohio"
"Caborca",30.71614707,-112.1642495,55126.5,"Mexico","Sonora"
"Watampone",-4.532812481,120.3333679,58953,"Indonesia","Sulawesi Selatan"
"Capitao Poco",-1.74962319,-47.09000452,32704,"Brazil","Pará"
"Longjiang",47.34040367,123.1800158,87115,"China","Heilongjiang"
"Rennes",48.10002138,-1.670012046,204329.5,"France","Bretagne"
"Bida",9.080413431,6.01001013,172752.5,"Nigeria","Niger"
"Turgay",49.62600011,63.49899651,5277,"Kazakhstan","Qostanay"
"Balakhna",56.49434104,43.59438269,62487,"Russia","Nizhegorod"
"Windsor",42.33329327,-83.03334029,265068.5,"Canada","Ontario"
"Tuyen Quang",21.8179981,105.2109996,36430,"Vietnam","Tuyên Quang"
"Buenos Aires",-34.60250161,-58.39753137,11862073,"Argentina","Ciudad de Buenos Aires"
"Kokshetau",53.29998822,69.41998979,126658.5,"Kazakhstan","Aqmola"
"Guangshui",31.62038129,114.0000077,145885.5,"China","Hubei"
"Kigali",-1.953590069,30.06053178,802630.5,"Rwanda","Kigali City"
"Southampton",50.90003135,-1.399976849,384417,"United Kingdom","Southampton"
"Cairo",30.04996035,31.24996822,9813807,"Egypt","Al Qahirah"
"Cagayan de Oro",8.450839456,124.6852986,861824.5,"Philippines","Misamis Oriental"
"Palana",59.08400209,159.9500195,3671,"Russia","Kamchatka"
"Kislovodsk",43.90996706,42.72001745,132337,"Russia","Stavropol'"
"Kavala",40.94121113,24.40176036,56095,"Greece","Anatoliki Makedonia kai Thraki"
"Rizhao",35.43038129,119.4500109,555693.5,"China","Shandong"
"San Jose",37.29998293,-121.8499891,1281471.5,"United States of America","California"
"Zhuanghe",39.6822923,122.9618896,170947,"China","Liaoning"
"Sao Cabriel da Cachoeira",-0.133236065,-67.08330611,15231,"Brazil","Amazonas"
"Leon",21.1499868,-101.7000304,1301313,"Mexico","Guanajuato"
