"city","latitude","longitude","population","country","province"
"Delemont",47.36999713,7.344999488,11315,"Switzerland","Jura"
"Chevery",50.48132306,-59.60978296,284,"Canada","Québec"
"San Juan De Los Morros",9.900999019,-67.35400159,87739,"Venezuela","Guárico"
"Buenos Aires",-34.60250161,-58.39753137,11862073,"Argentina","Ciudad de Buenos Aires"
"Puerto Lopez",4.089994526,-72.96002751,12163.5,"Colombia","Meta"
"Usolye Sibirskoye",52.76498212,103.6449808,85012,"Russia","Irkutsk"
"Cooma",-36.23955931,149.1200345,5661.5,"Australia","New South Wales"
"Bafwasende",1.083847269,27.26659379,149,"Congo (Kinshasa)","Orientale"
"Kankan",10.38999758,-9.310010825,110457.5,"Guinea","Kankan"
"Lemsid",26.54818656,-13.84819219,100,"Morocco","Laâyoune - Boujdour - Sakia El Hamra"
"Wailuku",20.89147544,-156.5047213,32769.5,"United States of America","Hawaii"
"Kitami",43.8503583,143.8999914,103971.5,"Japan","Hokkaido"
"Juan Jose Castelli",-25.9495414,-60.61664657,9421,"Argentina","Chaco"
"Pakokku",21.33204287,95.08664018,125355.5,"Myanmar","Magway"
"Santarem",39.23100008,-8.682002552,29385,"Portugal","Santarém"
"San Carlos",-17.39998574,-63.72999658,5266.5,"Bolivia","Santa Cruz"
"Artigas Base",-62.17388669,-58.86386407,34.5,"Antarctica",""
"Timimoun",29.23652163,0.269998737,26568,"Algeria","Adrar"
"Libertador General San Martin",-23.81954222,-64.78998356,47559,"Argentina","Jujuy"
"Kumi",1.4608333,33.9361111,13000,"Uganda","Kumi"
"Derbent",42.05780621,48.27740434,97259,"Russia","Dagestan"
"Tirunelveli",8.730408955,77.68997595,489022,"India","Tamil Nadu"
"Gbadolite",4.290369892,21.01994665,35197,"Congo (Kinshasa)","Équateur"
"Cangzhou",38.32038576,116.8700134,527681,"China","Hebei"
"Muskogee",35.74821718,-95.36943486,38995.5,"United States of America","Oklahoma"
"Jeddah",21.51688946,39.21919755,2939723,"Saudi Arabia","Makkah"
"Tombua",-15.80003172,11.85998897,40000,"Angola","Namibe"
"Middelburg",-25.75963051,29.47002519,124248,"South Africa","Mpumalanga"
"Shwebo",22.57827171,95.6928564,81758.5,"Myanmar","Sagaing"
"Odessa",46.4900163,30.71000118,847500.5,"Ukraine","Odessa"
"Kars",40.60846315,43.09746212,62793,"Turkey","Kars"
"Samut Sakhon",13.536,100.2740046,63498,"Thailand","Samut Sakhon"
