"city","latitude","longitude","population","country","province"
"Mariinsk",56.21076662,87.76036902,41344.5,"Russia","Kemerovo"
"Apalachicola",29.72561322,-84.99252303,2134,"United States of America","Florida"
"Auxerre",47.80042727,3.566593382,38034,"France","Bourgogne"
"Sylhet",24.90355613,91.87360632,237000,"Bangladesh","Sylhet"
"Maltahohe",-24.83999673,16.93998897,2329,"Namibia","Hardap"
"Akureyi",65.66657188,-18.10001693,14754,"Iceland","Akureyri"
"Sao Francisco do Sul",-26.23960122,-48.59998987,24354.5,"Brazil","Santa Catarina"
"Jhansi",25.45295412,78.55746822,619710.5,"India","Uttar Pradesh"
"Chapayevsk",52.97432334,49.72434444,88655.5,"Russia","Samara"
"Kibiti",-7.729619935,38.95001501,15553,"Tanzania","Pwani"
"Poplar Bluff",36.76019676,-90.40268376,18575,"United States of America","Missouri"
"Bizerte",37.29042279,9.854995075,127555.5,"Tunisia","Bizerte"
"Batemans Bay",-35.68961871,150.2073067,5604,"Australia","New South Wales"
"Sioux City",42.50038902,-96.39999211,87090,"United States of America","Iowa"
"Kyshtym",55.69999676,60.5595487,46268,"Russia","Chelyabinsk"
"Parry Sound",45.33370445,-80.03300663,6787,"Canada","Ontario"
"Sefra",32.76041506,-0.579949383,51118,"Algeria","Naâma"
"Rabat",34.02529909,-6.83613082,1680376.5,"Morocco","Rabat - Salé - Zemmour - Zaer"
"Dunhua",43.35049217,128.2200183,170357,"China","Jilin"
"Belaya Kalitva",48.18650189,40.78613033,47809.5,"Russia","Rostov"
"Tweed Heads",-28.1825834,153.5466377,33065,"Australia","New South Wales"
"Timimoun",29.23652163,0.269998737,26568,"Algeria","Adrar"
"Rosario do Sul",-30.25000242,-54.92001754,28596.5,"Brazil","Rio Grande do Sul"
"Campobasso",41.56299912,14.65599656,50762,"Italy","Molise"
"Bujumbura",-3.37608722,29.36000606,331700,"Burundi","Bujumbura Mairie"
"Bhiwandi",19.35001914,73.12999589,751017.5,"India","Maharashtra"
"Keren",15.68039817,38.44999385,148241.5,"Eritrea","Semenawi Keyih Bahri"
"Khulna",22.839987,89.56000077,1447669.5,"Bangladesh","Khulna"
"Agen",44.20041445,0.633335733,46295,"France","Aquitaine"
"San Vicente",13.64100303,-88.78499961,37326,"El Salvador","San Vicente"
"La Sarre",48.8000045,-79.20003422,6366.5,"Canada","Québec"
"Jiujiang",29.72997988,115.9800419,545616,"China","Jiangxi"
"Marseille",43.28997906,5.37501013,1097405.5,"France","Provence-Alpes-Côte-d'Azur"
"Rimouski",48.43374778,-68.51668115,35584,"Canada","Québec"
"Sungaipenuh",-2.063144105,101.3964359,56773,"Indonesia","Jambi"
"Oktyabrskiy",52.66359296,156.2387215,67386,"Russia","Kamchatka"
"Williston",48.15678794,-103.6280005,12767.5,"United States of America","North Dakota"
"Polokwane",-23.89002887,29.45002641,171897,"South Africa","Limpopo"
"Tubruq",32.07999147,23.96002559,192289.5,"Libya","Al Butnan"
"Jacunda",-4.599578431,-49.38996749,51375,"Brazil","Pará"
"Shuyang",34.12986635,118.7733597,1770000,"China","Jiangsu"
"Wuppertal",51.25000999,7.169991006,562997.5,"Germany","Nordrhein-Westfalen"
"Yogyakarta",-7.77995278,110.3750093,636660,"Indonesia","Yogyakarta"
"Kirovo-Chepetsk",58.55437034,50.04437659,71555.5,"Russia","Kirov"
"Bay City",43.5944566,-83.88889531,51558.5,"United States of America","Michigan"
"Itauna",-20.06003009,-44.57002914,70233,"Brazil","Minas Gerais"
"Pa-an",16.8499981,97.61670064,50000,"Myanmar","Kayin"
"Tirana",41.32754071,19.81888301,658318,"Albania","Durrës"
"Kupang",-10.17866941,123.5829886,270798,"Indonesia","Nusa Tenggara Timur"
"Az Zawiyah",32.76041506,12.71998816,193061.5,"Libya","Az Zawiyah"
"Lorca",37.68856386,-1.698511598,56541.5,"Spain","Región de Murcia"
"Sabaneta",19.50499807,-71.34498854,16380,"Dominican Republic","Santiago Rodríguez"
"Tiruvannamalai",12.26037437,79.09996741,138243,"India","Tamil Nadu"
"Hohenau",-27.07954995,-55.74996688,5306,"Paraguay","Itapúa"
"Honiara",-9.437994295,159.9497657,66313,"Solomon Islands","Guadalcanal"
"Innisfail",-17.53134723,146.0386722,9707,"Australia","Queensland"
"Khomeini Shahr",32.70041872,51.46997432,437138,"Iran","Esfahan"
"Jalapa",14.63300111,-89.98900162,45834,"Guatemala","Jalapa"
"Phitsanulok",16.8283126,100.2728869,133722,"Thailand","Phitsanulok"
"Hinton",53.39998212,-117.5833503,10077,"Canada","Alberta"
"Abomey",7.190399596,1.98999711,82154,"Benin","Zou"
"Suva",-18.13301593,178.4417073,131835,"Fiji","Central"
"Perryville",55.91861391,-159.1511489,113,"United States of America","Alaska"
"Valenca",-13.3596122,-39.08002832,56584.5,"Brazil","Bahia"
"Arauca",7.090664082,-70.76163456,46530.5,"Colombia","Arauca"
"Funafuti",-8.516651999,179.2166471,4749,"Tuvalu",""
"Tuy Hoa",13.08200402,109.3159987,69596,"Vietnam","Phú Yên"
"Sunchales",-30.93290648,-61.56661442,12655,"Argentina","Santa Fe"
"Bedourie",-24.34958738,139.4666186,142,"Australia","Queensland"
"Angeles",15.14505617,120.5450862,314493,"Philippines","Pampanga"
"Novi Sad",45.2503762,19.84994055,220428.5,"Serbia","Južno-Backi"
"Coffeyville",37.03806093,-95.6263184,10955,"United States of America","Kansas"
"Dyatkovo",53.5891437,34.33918534,33363.5,"Russia","Bryansk"
"Allahabad",25.45499534,81.84000688,1137219,"India","Uttar Pradesh"
"Wakayama",34.22311647,135.1677079,395503,"Japan","Wakayama"
"Chon Buri",13.40040814,100.9999743,221340.5,"Thailand","Chon Buri"
"Puerto San Julian",-49.30000242,-67.71665247,2347,"Argentina","Santa Cruz"
"Er Rachidia",31.94041343,-4.449971559,228489,"Morocco","Meknès - Tafilalet"
"Zelenodolsk",55.84055666,48.65500403,50338.5,"Russia","Tatarstan"
"Thies",14.8103996,-16.93001083,293001,"Senegal","Thiès"
"Cirebon",-6.733298321,108.5666442,254298,"Indonesia","Jawa Barat"
