"city","latitude","longitude","population","country","province"
"Plymouth",50.38538576,-4.159989259,239436,"United Kingdom","Plymouth"
"Lyon",45.77000856,4.830030475,947658.5,"France","Rhône-Alpes"
"Wiarton",44.73368939,-81.13330123,2182,"Canada","Ontario"
"Chistopol",55.36477175,50.64067094,52232.5,"Russia","Tatarstan"
"Ceres",-15.30331785,-49.60519983,18658.5,"Brazil","Goiás"
"Krasnouralsk",58.35151451,60.0515177,20571,"Russia","Sverdlovsk"
"Sarmiento",-45.60002155,-69.08331323,5185,"Argentina","Chubut"
"Pingdu",36.79037579,119.9400069,91077,"China","Shandong"
"Kemi",65.73331199,24.58169307,17060,"Finland","Lapland"
"Yamagata",38.27049217,140.3200032,263373.5,"Japan","Yamagata"
"Afyon",38.75038535,30.55001094,151564,"Turkey","Afyon"
"Mysore",12.30998374,76.66001298,877656.5,"India","Karnataka"
"Verkhoyansk",67.54470013,133.3849743,1388,"Russia","Sakha (Yakutia)"
"Barranquilla",10.95998863,-74.79996688,1521245.5,"Colombia","Atlántico"
"Manja",-21.43291787,44.33325232,1536,"Madagascar","Toliary"
"Vanadzor",40.81276593,44.48828162,89295,"Armenia","Lori"
"Schwerin",53.63330408,11.41669861,96641,"Germany","Mecklenburg-Vorpommern"
"Moncton",46.08334861,-64.76667749,89051,"Canada","New Brunswick"
"Arlit",18.81997398,7.32998124,90000,"Niger","Agadez"
"Abu Dhabi",24.46668357,54.36659338,581861,"United Arab Emirates","Abu Dhabi"
"Sembe",1.640376606,14.58002966,6396,"Congo (Brazzaville)","Sangha"
"Tokat",40.30599617,36.56300452,129702,"Turkey","Tokat"
"Frankfurt",50.09997683,8.67501542,1787332,"Germany","Hessen"
"Registro",-24.49004393,-47.83998458,49485,"Brazil","São Paulo"
"Santa Rita",10.53182698,-71.50394902,21095,"Venezuela","Trujillo"
"Capenda-Camulemba",-9.4195943,18.43002722,79842.5,"Angola","Lunda Norte"
"Paso Robles",35.6265967,-120.6899823,26221,"United States of America","California"
"Mosul",36.34500246,43.14500443,1228467,"Iraq","Ninawa"
"Desaguadero",-16.56458453,-69.04499516,5120,"Peru","Callao"
"Gusau",12.1704057,6.659996296,185925,"Nigeria","Zamfara"
"Ponca City",36.7073576,-97.08527328,24843,"United States of America","Oklahoma"
"Atikokan",48.75039512,-91.61658899,3625,"Canada","Ontario"
"Courtenay",49.68333559,-124.9999777,28946,"Canada","British Columbia"
"Viana",-3.209585756,-45.00000289,15808.5,"Brazil","Maranhão"
"Irbil",36.1790436,44.00862097,795870,"Iraq","Arbil"
"Tekax",20.1999931,-89.27998743,20577,"Mexico","Yucatán"
"Karasuk",53.72730064,78.02189368,26758.5,"Russia","Novosibirsk"
"Baturite",-4.329569073,-38.87998885,17797.5,"Brazil","Ceará"
"Mirzapur",25.145376,82.56998816,239754,"India","Uttar Pradesh"
"Little Rock",34.73608258,-92.33109318,227555,"United States of America","Arkansas"
"Oceanside",33.2204645,-117.3349675,396474.5,"United States of America","California"
"Piso Firme",-13.68295164,-61.86662195,72,"Bolivia","Santa Cruz"
"Albany",42.67001691,-73.81994918,484286,"United States of America","New York"
"Liaoyuan",42.89997703,125.1299743,485898.5,"China","Jilin"
"Bundaberg",-24.87906411,152.3508968,46062,"Australia","Queensland"
"Kosti",13.16998293,32.66001135,274463,"Sudan","White Nile"
"Kryvyy Rih",47.92832644,33.34498246,571643.5,"Ukraine","Dnipropetrovs'k"
"Pingyi",35.51042808,117.6200451,78254,"China","Shandong"
"Balyqshy",47.06659609,51.86659094,25442,"Kazakhstan","Atyrau"
"Putian",25.43034568,119.0200114,376558,"China","Fujian"
"Salinopolis",-0.609486065,-47.33998926,32384.5,"Brazil","Pará"
"Jiutai",44.14473309,125.8443493,190257,"China","Jilin"
"Popayan",2.419993102,-76.61001144,258750,"Colombia","Cauca"
"Biysk",52.53406598,85.18000972,209796.5,"Russia","Altay"
