"city","latitude","longitude","population","country","province"
"Xiaogan",30.92039817,113.9000138,160437,"China","Hubei"
"Yangambi",0.77037803,24.43002274,18035.5,"Congo (Kinshasa)","Orientale"
"Zielona Gora",51.95040651,15.50002519,113865.5,"Poland","Lubusz"
"Ventspils",57.38986778,21.56058549,42764,"Latvia","Ventspils"
"Cam Ranh",11.90202415,109.2206612,85327,"Vietnam","Khánh Hòa"
"Tirunelveli",8.730408955,77.68997595,489022,"India","Tamil Nadu"
"Koidu",8.440478331,-10.84999435,45307.5,"Sierra Leone","Eastern"
"Zalau",47.1750031,23.06300448,63232,"Romania","Salaj"
"Udachnyy",66.42316652,112.3965397,15266,"Russia","Sakha (Yakutia)"
"Codo",-4.479585756,-43.8799679,83288,"Brazil","Maranhão"
"Songea",-10.68003416,35.65000972,120923,"Tanzania","Ruvuma"
"Tsau",-20.15961058,22.45996212,1409,"Botswana","North-West"
"Marquette",46.54673118,-87.40658757,23711,"United States of America","Michigan"
"Mocimboa",-11.31958169,40.34998124,27909,"Mozambique","Cabo Delgado"
"Kansas City",39.11358052,-94.63014638,324221.5,"United States of America","Kansas"
"Sault Ste. Marie",46.49526145,-84.34527572,50173.5,"United States of America","Michigan"
"Krasnouralsk",58.35151451,60.0515177,20571,"Russia","Sverdlovsk"
"Carpina",-7.840000795,-35.26000309,118134,"Brazil","Pernambuco"
"Odessa",31.84556134,-102.3672248,98655,"United States of America","Texas"
"Coronel",-37.02995034,-73.1600153,78594.5,"Chile","Bío-Bío"
"Vyazma",55.21219708,34.29179805,49118.5,"Russia","Smolensk"
"Izhevsk",56.85002993,53.23002193,611230,"Russia","Udmurt"
"Kilindoni",-7.916275209,39.65002397,7994.5,"Tanzania","Pwani"
"Male",4.16670819,73.49994747,108310,"Maldives",""
"Esil",51.95696942,66.37748816,7065.5,"Kazakhstan","Aqmola"
"Khabarovsk",48.4549868,135.1200105,562705.5,"Russia","Khabarovsk"
"Budapest",47.50000633,19.08332068,1679000,"Hungary","Budapest"
"Torshavn",62.03002382,-6.820033611,14398,"Faroe Islands","Eysturoyar"
"Siguiri",11.41709251,-9.166634564,46880,"Guinea","Kankan"
"Jimani",18.49300212,-71.85099553,6567,"Dominican Republic","Independencia"
"Shira",54.49144004,89.95305172,4836,"Russia","Khakass"
"Nancha",47.13635927,129.285948,104570.5,"China","Heilongjiang"
"Falfurrias",27.22690269,-98.14489852,5152.5,"United States of America","Texas"
"Beni Ounif",32.04926984,-1.251381268,5628,"Algeria","Béchar"
"Wilkes Barre",41.24904421,-75.87793726,99824.5,"United States of America","Pennsylvania"
"Andijon",40.79000246,72.33996659,486950,"Uzbekistan","Andijon"
"Volksrust",-27.35958453,29.88999955,25394.5,"South Africa","Mpumalanga"
"Bir Mogrein",25.23330345,-11.58330876,10,"Mauritania","Tiris Zemmour"
"Port Lincoln",-34.73324298,135.86658,12438.5,"Australia","South Australia"
"Villamontes",-21.24956989,-63.50001062,18761,"Bolivia","Tarija"
"Nikopol",47.56659141,34.40620967,119110,"Ukraine","Dnipropetrovs'k"
"Belabo",4.933689798,13.30000443,11455.5,"Cameroon","Est"
"Ouesso",1.609990864,16.05001745,26117.5,"Congo (Brazzaville)","Sangha"
"Gramsh",40.86669601,20.19999652,11556,"Albania","Elbasan"
"Huainan",32.62998374,116.9799808,1239327.5,"China","Anhui"
"Illizi",26.48335634,8.466604369,7293,"Algeria","Illizi"
"St. Petersburg",27.77053876,-82.67938257,523314.5,"United States of America","Florida"
"Korce",40.61667601,20.76666353,58259,"Albania","Korçë"
"Karlsruhe",48.99999229,8.399993448,330643,"Germany","Baden-Württemberg"
"State College",40.79372316,-77.8602452,64880.5,"United States of America","Pennsylvania"
"Nizhnyaya Tura",58.64364138,59.7982515,56084,"Russia","Sverdlovsk"
"Maha Sarakham",16.18399803,103.2980045,51584,"Thailand","Maha Sarakham"
"Mandritsara",-15.83284625,48.81664791,9705,"Madagascar","Mahajanga"
"Kerch",45.36850852,36.4880981,133972,"Ukraine","Crimea"
"Parry Sound",45.33370445,-80.03300663,6787,"Canada","Ontario"
"Tuymazy",54.6047923,53.69433467,61826,"Russia","Bashkortostan"
"Nabire",-3.351540915,135.5134232,28834.5,"Indonesia","Papua"
"Halifax",44.65002525,-63.60000452,290992.5,"Canada","Nova Scotia"
"Surat",21.19998374,72.84003943,3368252,"India","Dadra and Nagar Haveli"
"Sterlitamak",53.62999392,55.96003617,220040,"Russia","Bashkortostan"
"Oran",35.71000246,-0.61997278,721992,"Algeria","Oran"
"Nakhon Pathom",13.81799707,100.0639986,117927,"Thailand","Nakhon Pathom"
"Kilosa",-6.839596742,36.99003129,52558,"Tanzania","Morogoro"
"Swakopmund",-22.6688631,14.53501949,27269,"Namibia","Erongo"
"Paris",48.86669293,2.333335326,4957588.5,"France","Île-de-France"
"Almenara",-16.17003497,-40.70000696,22173.5,"Brazil","Minas Gerais"
"Souk Ahras",36.29038047,7.949995075,134947,"Algeria","Souk Ahras"
"Vanimo",-2.690000936,141.3039966,11204,"Papua New Guinea","Sandaun"
"Rafaela",-31.25004474,-61.49997766,69649,"Argentina","Santa Fe"
"Az Aubayr",30.38916445,47.70798173,192447.5,"Iraq","Al-Basrah"
"Guadalajara",40.63370709,-3.166587363,51906.5,"Spain","Castilla-La Mancha"
"Cuangar",-17.60953367,18.61998979,425,"Namibia","Kavango"
"Mitchell",43.71429425,-98.02619776,14973,"United States of America","South Dakota"
"Pakhachi",60.5815851,169.0499808,10,"Russia","Kamchatka"
"Basse Santa Su",13.31000112,-14.2229965,14380,"The Gambia","Upper River"
"Qom",34.65001548,50.95000606,933478,"Iran","Qom"
"Latur",18.40041302,76.56999263,361680.5,"India","Maharashtra"
"Broome",-17.96177069,122.2307681,11890.5,"Australia","Western Australia"
"Bhiwani",28.81001019,76.12500688,190855,"India","Haryana"
"Wetaskiwin",52.96657188,-113.3832966,11562.5,"Canada","Alberta"
"Sarasota",27.33612083,-82.53078699,321223.5,"United States of America","Florida"
"Leeds",53.83000755,-1.580017539,992061.5,"United Kingdom","West Yorkshire"
"Batagay",67.65598533,134.6350272,4266,"Russia","Sakha (Yakutia)"
"Tmassah",26.36664512,15.80000688,350,"Libya","Murzuq"
"Lerwick",60.15003522,-1.149992108,5604,"United Kingdom","Aberdeen"
"Kiel",54.33039044,10.13001705,251092.5,"Germany","Schleswig-Holstein"
