"city","latitude","longitude","population","country","province"
"Dnipropetrovsk",48.47997235,35.00002356,949424.5,"Ukraine","Dnipropetrovs'k"
"Navajoa",27.08189862,-109.4546216,116093,"Mexico","Sonora"
"Kailu",43.58373374,121.1999816,2809,"China","Nei Mongol"
"Po",11.16900002,-1.134998478,17924,"Burkina Faso","Nahouri"
"Southern Cross",-31.216145,119.3166857,187,"Australia","Western Australia"
"Enid",36.39554201,-97.8780931,45963.5,"United States of America","Oklahoma"
"Ciudad Constitucion",25.04000775,-111.6599909,37605.5,"Mexico","Baja California Sur"
"Swansea",51.6299868,-3.950002077,232611,"United Kingdom","Swansea"
"Ed Damazin",11.77040428,34.34998572,114030,"Sudan","Blue Nile"
"Tikrit",34.59704714,43.67696163,49534,"Iraq","Sala ad-Din"
"Coquimbo",-29.95291461,-71.34361454,159082.5,"Chile","Coquimbo"
"Kogalym",62.04462242,74.49409867,58192,"Russia","Khanty-Mansiy"
"Panshi",42.94263592,126.0561193,83208,"China","Jilin"
"Yuma",32.68527753,-114.6236084,88402.5,"United States of America","Arizona"
"Soc Trang",9.603740661,105.9800321,236961,"Vietnam","Sóc Trang"
"Wasa Station",-73.0496122,-13.41671106,5,"Antarctica",""
"Celeken",39.43615488,53.12259119,1206,"Turkmenistan","Balkan"
"Ciudad del Carmen",18.65365928,-91.82448019,148751.5,"Mexico","Campeche"
"Feyzabad",37.12976076,70.57924719,52490,"Afghanistan","Badakhshan"
"Daqing",46.57995913,125.0000081,948244,"China","Heilongjiang"
"Oshkosh",44.02510215,-88.54251306,67857.5,"United States of America","Wisconsin"
"Kilifi",-3.609613018,39.85001176,63228.5,"Kenya","Coast"
"Lutselke",62.40005292,-110.7333291,102,"Canada","Northwest Territories"
"Putina",-15.47002602,-69.42998458,8118,"Peru","Callao"
"Bida",9.080413431,6.01001013,172752.5,"Nigeria","Niger"
"Thiruvananthapuram",8.499983743,76.95002112,869076.5,"India","Kerala"
"Lac La Biche",54.77193972,-111.964701,2952.5,"Canada","Alberta"
"Nanyuki",0.020397968,37.06000118,34342,"Kenya","Rift Valley"
"Pathankot",32.27034161,75.72001868,214146.5,"India","Himachal Pradesh"
"Cape Coral",26.60290977,-81.97968368,117387.5,"United States of America","Florida"
"Lipetsk",52.62000389,39.63999874,502144,"Russia","Lipetsk"
"La Union",-40.28995807,-73.0899679,22843,"Chile","Los Ríos"
"Kariba",-16.52959959,28.80004024,23133.5,"Zimbabwe","Mashonaland West"
