"city","latitude","longitude","population","country","province"
"Letpadan",17.78189781,95.74148393,107753.5,"Myanmar","Bago"
"San Cristobal de Las Casas",16.74999697,-92.63337447,157828.5,"Mexico","Chiapas"
"Tanga",-5.070040671,39.09000647,217155.5,"Tanzania","Tanga"
"Tacuarembo",-31.70996499,-55.98000452,53065.5,"Uruguay","Tacuarembó"
"Bryansk",53.25999066,34.42998083,426510,"Russia","Bryansk"
"Kocaeli",40.77602399,29.93061723,383557.5,"Turkey","Kocaeli"
"Quanzhou",24.9000163,118.5799865,823571.5,"China","Fujian"
"Batu Pahat",1.850363789,102.9333447,177927.5,"Malaysia","Johor"
"Abeokuta",7.160427265,3.350017455,441231,"Nigeria","Ogun"
"Hami",42.82698407,93.51500484,218960,"China","Xinjiang Uygur"
"Siracusa",37.0703587,15.28996049,123110,"Italy","Sicily"
"Hania",35.51221092,24.01557776,66646.5,"Greece","Kriti"
"Santiago",19.50000999,-70.67001225,1471007.5,"Dominican Republic","Santiago"
"Zrenjanin",45.3786371,20.39946773,64053,"Serbia","Srednje-Banatski"
"Dease Lake",58.45034568,-130.033288,303,"Canada","British Columbia"
"As Sulayyil",20.462251,45.57224646,20858.5,"Saudi Arabia","Ar Riyad"
"Mazowe",-17.51961668,30.97003699,9966,"Zimbabwe","Mashonaland Central"
"Pechora",65.15874758,57.20874548,45957,"Russia","Komi"
"Muskogee",35.74821718,-95.36943486,38995.5,"United States of America","Oklahoma"
"Makurdi",7.729979064,8.530011351,245367.5,"Nigeria","Benue"
"Durres",41.3177997,19.44820797,132233,"Albania","Durrës"
"Brikama",13.28036379,-16.65994979,136418,"The Gambia","Banjul"
"Mananjary",-21.216652,48.33331824,19841,"Madagascar","Fianarantsoa"
"I-n-Amenas",28.0503408,9.550000772,216,"Algeria","Illizi"
"Indramayu",-6.335648174,108.3190108,123263,"Indonesia","Jawa Barat"
"Kilindoni",-7.916275209,39.65002397,7994.5,"Tanzania","Pwani"
"Samut Prakan",13.60690716,100.6114709,388920,"Thailand","Samut Prakan"
"Chuquicamata",-22.31999551,-68.92998926,11941,"Chile","Antofagasta"
"Mobile",30.68002525,-88.04998499,221870,"United States of America","Alabama"
"Villazon",-22.07959674,-65.5999858,33734,"Bolivia","Potosí"
"Karoi",-16.81955605,29.67998653,13194,"Zimbabwe","Mashonaland West"
"Rarotonga",-21.25003497,-159.7500013,2525,"Cook Islands",""
"Rancagua",-34.17002155,-70.73998214,222981.5,"Chile","Libertador General Bernardo O'Higgins"
"Bodaybo",57.96497479,114.3289799,15933,"Russia","Irkutsk"
"Talcahuano",-36.71668781,-73.11665877,270521,"Chile","Bío-Bío"
"Vladivostok",43.13001467,131.9100256,586617,"Russia","Primor'ye"
"Gbadolite",4.290369892,21.01994665,35197,"Congo (Kinshasa)","Équateur"
"Suzhou",33.6361111,116.9788889,1964000,"China","Anhui"
"Sovetsk",55.07176638,21.88196122,40166.5,"Russia","Kaliningrad"
"Lichinga",-13.30002928,35.24000891,94333.5,"Mozambique","Nassa"
"Douliou",23.7075,120.5438889,105688,"Taiwan","Yunlin"
"Limoges",45.82997906,1.249990599,146687.5,"France","Limousin"
"Nord",81.71662579,-17.80003524,10,"Greenland","Nationalparken"
"Giessen",50.58371991,8.650004027,78384.5,"Germany","Hessen"
"Bafoussam",5.490425841,10.40994828,290768,"Cameroon","Ouest"
"Valladolid",20.67040367,-88.20000167,44071,"Mexico","Yucatán"
"Nenjiang",49.1799813,125.2300199,79685,"China","Heilongjiang"
"Tiarat",35.38043601,1.319960489,184195,"Algeria","Tiaret"
"Bilbao",43.24998151,-2.929986818,614369.5,"Spain","País Vasco"
"Mato Grosso",-15.00002887,-59.95002059,1612,"Brazil","Mato Grosso"
"Kayanza",-2.899997879,29.5667016,19443,"Burundi","Kayanza"
"Arequipa",-16.41999388,-71.53001144,775785,"Peru","Arequipa"
"Red Lake",51.03369244,-93.83330123,1765,"Canada","Ontario"
"Serpukhov",54.93037966,37.43000443,131871,"Russia","Moskovsskaya"
"Lublin",51.25039756,22.57272009,358001,"Poland","Lublin"
"Capitao Poco",-1.74962319,-47.09000452,32704,"Brazil","Pará"
"Baiquan",47.60183474,126.0818542,52679.5,"China","Heilongjiang"
"Carlisle",54.87999514,-2.929986818,69270,"United Kingdom","Cumbria"
"Molepolole",-24.3999719,25.5100085,57713,"Botswana","Kweneng"
"Apodi",-5.650005271,-37.80000309,8586,"Brazil","Rio Grande do Norte"
"Tegal",-6.869569073,109.1199955,237084,"Indonesia","Jawa Tengah"
"Oranjemund",-28.54948606,16.42999426,7223,"Namibia","Karas"
"Tetovo",42.00923037,20.9700789,96038,"Macedonia","Tetovo"
"Zouirat",22.73038129,-12.4833055,56345,"Mauritania","Tiris Zemmour"
"Botosani",47.74841494,26.65965409,113359,"Romania","Botosani"
"Tirupati",13.65041872,79.41999955,268928,"India","Andhra Pradesh"
"Kamuli",0.9472222,33.1197222,12764,"Uganda","Kamuli"
"Muriae",-21.1300423,-42.38998132,76728.5,"Brazil","Minas Gerais"
"Illichivsk",46.30000205,30.66659298,53906,"Ukraine","Odessa"
"Nandi",-17.79959959,177.4166019,27329,"Fiji","Western"
"Palmeira dos Indios",-9.416597067,-36.61663863,41095,"Brazil","Alagoas"
"Mekoryuk",60.38864671,-166.1899372,99,"United States of America","Alaska"
"Escuintla",14.30040489,-90.77999923,105401.5,"Guatemala","Escuintla"
"Tongchuan",35.07998924,109.0299751,252930.5,"China","Shaanxi"
"Pendleton",45.67259849,-118.7874886,16669,"United States of America","Oregon"
"Pozo Colorado",-23.43000527,-58.85998377,2135,"Paraguay","Presidente Hayes"
"Nagua",19.37600108,-69.84700149,33862,"Dominican Republic","María Trinidad Sánchez"
"Sokol",59.46477989,40.11438839,35637.5,"Russia","Vologda"
"Boulia",-22.89959837,139.9000288,402.5,"Australia","Queensland"
"Maha Sarakham",16.18399803,103.2980045,51584,"Thailand","Maha Sarakham"
"Akron",41.07039878,-81.51999597,451155,"United States of America","Ohio"
"Fort McPherson",67.49152508,-134.8949809,1069,"Canada","Northwest Territories"
"Birnin Kebbi",12.45041445,4.199939737,102340.5,"Nigeria","Kebbi"
"Joliet",41.52998313,-88.10667403,362946.5,"United States of America","Illinois"
"Brits",-25.62961261,27.77999914,81222,"South Africa","North West"
