"city","latitude","longitude","population","country","province"
"Mushie",-3.01962319,16.92004187,24013.5,"Congo (Kinshasa)","Bandundu"
"Qulsary",46.98326784,54.01653723,37103,"Kazakhstan","Atyrau"
"Pakxe",15.12206016,105.8183365,95553.5,"Laos","Champasak"
"Chumikan",54.7113945,135.3145141,1305,"Russia","Khabarovsk"
"Al Hillah",32.47213808,44.42172237,479652.5,"Iraq","Babil"
"Aqtau",43.6231887,51.2365002,4479,"Kazakhstan","Mangghystau"
"Lafayette",30.19997703,-92.01994938,135205.5,"United States of America","Louisiana"
"Vancouver",45.63030133,-122.6399925,343796.5,"United States of America","Washington"
"Komatipoort",-25.40957436,31.94000362,10333.5,"South Africa","Mpumalanga"
"Kingsport",36.54832338,-82.56194788,50709.5,"United States of America","Tennessee"
"Laascaanood",8.43329714,47.31669964,60100,"Somaliland",""
"Jaboatao",-8.110010153,-35.02004358,681214,"Brazil","Pernambuco"
"Springbok",-29.66673053,17.88329057,6623.5,"South Africa","Northern Cape"
"Tauranga",-37.69642129,176.1536299,84730,"New Zealand","Bay of Plenty"
"Quibala",-10.72959186,14.97995357,5248.5,"Angola","Cuanza Sul"
"Rothera Station",-67.5647756,-68.12354055,76,"Antarctica",""
"Goma",-1.678799101,29.2217868,144124,"Congo (Kinshasa)","Nord-Kivu"
"Bol",13.45895754,14.71469844,3303,"Chad","Lac"
"Slatina",44.43499814,24.37100156,78988,"Romania","Olt"
"Coos Bay",43.36661521,-124.2165888,23685,"United States of America","Oregon"
"Chignik",56.295671,-158.4022282,118,"United States of America","Alaska"
"Savanna La Mar",18.1639981,-77.94800051,25260.5,"Jamaica","Westmoreland"
"Muzaffarpur",26.12043276,85.37994584,333200,"India","Bihar"
"Ingeniero Guillermo N. Juarez",-23.90000242,-61.84998214,6453,"Argentina","Formosa"
"Kofu",35.6503937,138.5833134,193770,"Japan","Yamanashi"
"Hermanus",-34.40959349,19.22992672,16274.5,"South Africa","Western Cape"
"Bethlehem",-28.21958372,28.29996741,66373,"South Africa","Orange Free State"
"Mavinga",-15.7895414,20.36003861,30000,"Angola","Cuando Cubango"
