"city","latitude","longitude","population","country","province"
"Eldorado",24.3304645,-107.3699943,15750.5,"Mexico","Sinaloa"
"Joensuu",62.59998903,29.76664791,53388,"Finland","North Karelia"
"Salisbury",35.67078005,-80.4744784,33907,"United States of America","North Carolina"
"Bafia",4.750393493,11.23000159,41201,"Cameroon","Centre"
"Oum el Bouaghi",35.84999715,7.149996522,100821,"Algeria","Oum el Bouaghi"
"West Palm Beach",26.74501996,-80.12362126,675521.5,"United States of America","Florida"
"Aomori",40.82503908,140.7100052,281571.5,"Japan","Aomori"
"Coquimbo",-29.95291461,-71.34361454,159082.5,"Chile","Coquimbo"
"Galesburg",40.94777061,-90.37108362,32078.5,"United States of America","Illinois"
"Arauca",7.090664082,-70.76163456,46530.5,"Colombia","Arauca"
"Greeley",40.41919822,-104.739974,106142.5,"United States of America","Colorado"
"Rivera",-30.89957518,-55.56000431,132232.5,"Uruguay","Rivera"
"Shihezi",44.29996909,86.02993201,572977,"China","Xinjiang Uygur"
"Louang Namtha",20.95000205,101.4166986,3225,"Laos","Louang Namtha"
"Bar Harbor",44.38789654,-68.20437464,4483.5,"United States of America","Maine"
"Owerri",5.492997053,7.026003588,215038,"Nigeria","Imo"
"Annapolis",38.9783301,-76.49249923,58776,"United States of America","Maryland"
"Mandurah",-32.52348259,115.7470567,52866,"Australia","Western Australia"
"Hopkinsville",36.86548749,-87.4886239,31630,"United States of America","Kentucky"
"Tapachula",14.89998069,-92.2699858,209741,"Mexico","Chiapas"
"Tula",54.19995913,37.62994055,479155.5,"Russia","Tula"
"Livingstone",-17.86000934,25.86001298,137341.5,"Zambia","Southern"
"St. Anthony",51.3837486,-55.5999502,224,"Canada","Newfoundland and Labrador"
"Aguascalientes",21.87945992,-102.2904135,763589.5,"Mexico","Aguascalientes"
"At Bashy",41.17248557,75.79680985,15413.5,"Kyrgyzstan","Naryn"
"Oldenburg",53.1299986,8.220004434,163338,"Germany","Niedersachsen"
"Paysandu",-32.32997882,-58.0799797,76132.5,"Uruguay","Paysandú"
"Rosario",-2.940041485,-44.26002222,6798,"Brazil","Maranhão"
"Homestead",25.46830202,-80.47778569,60673,"United States of America","Florida"
"Pires do Rio",-17.29952675,-48.27998356,21688,"Brazil","Goiás"
"Wick",58.43329246,-3.083362469,7147,"United Kingdom","Highland"
"Tefe",-3.36001585,-64.69998906,48189.5,"Brazil","Amazonas"
"Leshan",29.56709576,103.7333475,655738.5,"China","Sichuan"
"Uyo",5.007996056,7.849998524,495756,"Nigeria","Akwa Ibom"
"Joacaba",-27.17003538,-51.4999679,31196,"Brazil","Santa Catarina"
"Columbus",39.97997438,-82.9900096,1003418,"United States of America","Ohio"
"Juneau",58.31412661,-134.419997,26172,"United States of America","Alaska"
"Kingston South East",-36.83280475,139.8500577,206,"Australia","South Australia"
"Southampton",50.90003135,-1.399976849,384417,"United Kingdom","Southampton"
"Anzhero Sudzhensk",56.08002525,86.04000891,83109,"Russia","Kemerovo"
"Nan",18.78684938,100.7714611,53576.5,"Thailand","Nan"
"Chimoio",-19.12003579,33.47003943,242538.5,"Mozambique","Manica"
"Espungabera",-20.45013548,32.77003048,393,"Mozambique","Manica"
"Kemijarvi",66.66666587,27.41666215,8883,"Finland","Lapland"
"Usak",38.68036379,29.4200024,147190.5,"Turkey","Usak"
"Bento Goncalves",-29.1694999,-51.51996668,92561.5,"Brazil","Rio Grande do Sul"
"Louangphrabang",19.88453432,102.1416101,77260,"Laos","Louangphrabang"
"Las Tunas",20.96012758,-76.95438318,179898,"Cuba","Las Tunas"
"Al Khalil",31.54059287,35.09557328,220395.5,"Palestine",""
"Angangxi",47.16005292,123.8000297,24317,"China","Heilongjiang"
"Ipu",-4.319595521,-40.72005742,14479.5,"Brazil","Ceará"
"Mirbat",16.99243695,54.69179317,1120,"Oman","Dhofar"
"Pachuca",20.17043418,-98.73003076,310861,"Mexico","Hidalgo"
"Carupano",10.67000633,-63.23000126,119187.5,"Venezuela","Sucre"
"Taxco",18.57037681,-99.6199506,53217,"Mexico","Guerrero"
"Gujrat",32.5799868,74.08001542,301506,"Pakistan","Punjab"
"Pozo Colorado",-23.43000527,-58.85998377,2135,"Paraguay","Presidente Hayes"
"Szeged",46.25039268,20.15002559,176324,"Hungary","Csongrád"
"Frankfurt",50.09997683,8.67501542,1787332,"Germany","Hessen"
"Rosenheim",47.8503467,12.13330562,76488,"Germany","Bayern"
"Shalqar",47.83629071,59.6140767,27256,"Kazakhstan","Aqtöbe"
"Casa Grande",32.87937421,-111.7566258,38396.5,"United States of America","Arizona"
"Bage",-31.32001463,-54.10001591,102519,"Brazil","Rio Grande do Sul"
"Requena",-5.069627259,-73.90999536,17097.5,"Peru","Loreto"
"Muineachan",54.25,-6.9666667,5937,"Ireland","Monaghan"
"Miles City",46.4088843,-105.8399844,8399.5,"United States of America","Montana"
"Otuzco",-7.899997133,-78.56999516,8754.5,"Peru","La Libertad"
"Longview",46.13871991,-122.9369511,51290,"United States of America","Washington"
"Gagnoa",6.150411396,-5.879987632,111188,"Ivory Coast","Fromager"
"Konotop",51.24238771,33.20902177,97672.5,"Ukraine","Sumy"
"Oshawa",43.87999473,-78.84997807,349476,"Canada","Ontario"
"Cleburne",32.35152529,-97.39248967,32263,"United States of America","Texas"
"Molepolole",-24.3999719,25.5100085,57713,"Botswana","Kweneng"
"Wahiawa",21.50309186,-158.0236209,95336,"United States of America","Hawaii"
"Singleton",-32.56949909,151.1600134,8340.5,"Australia","New South Wales"
"Biysk",52.53406598,85.18000972,209796.5,"Russia","Altay"
"Kakonko",-3.279607321,30.96001176,16319,"Tanzania","Kigoma"
"Ganca",40.68499595,46.35002844,301699.5,"Azerbaijan","Ganca"
"Kuantan",3.829958719,103.3200394,320462,"Malaysia","Pahang"
"Battle Creek",42.32109764,-85.17974675,62454,"United States of America","Michigan"
"Birdsville",-25.89962197,139.3666247,283,"Australia","Queensland"
"Forecariah",9.430002076,-13.09799655,12358,"Guinea","Kindia"
