"city","latitude","longitude","population","country","province"
"Yen Bai",21.70500304,104.8750026,96540,"Vietnam","Yên Bái"
"Grytviken",-54.28057697,-36.50798893,99,"South Georgia and the Islands",""
"Wiener Neustadt",47.81598187,16.24995357,60621.5,"Austria","Niederösterreich"
"Chaguaramas",9.215934874,-63.75226913,12500,"Venezuela","Anzoátegui"
"Rezekne",56.50002545,27.3165649,38219,"Latvia","Latgale"
"Kirkenes",69.72500633,30.05164343,2728,"Norway","Finnmark"
"Awasa",7.059996077,38.47699862,133097,"Ethiopia","Southern Nations, Nationalities and Peoples"
"Cubal",-13.03958006,14.23999874,4837,"Angola","Benguela"
"Ghardaia",32.48999229,3.669997923,125480,"Algeria","Ghardaïa"
"Agordat",15.54903668,37.88666907,18728.5,"Eritrea","Gash Barka"
"Battle Creek",42.32109764,-85.17974675,62454,"United States of America","Michigan"
"Moundou",8.549980691,16.09001501,145936,"Chad","Logone Oriental"
"Ardabil",38.25000246,48.30003861,412678,"Iran","Ardebil"
"Karema",-6.816187318,30.43327388,14507.5,"Tanzania","Rukwa"
"Geita",-2.866195863,32.16660478,1536,"Tanzania","Mwanza"
"Frauenfeld",47.56799717,9.108000502,21979,"Switzerland","Thurgau"
"Bizerte",37.29042279,9.854995075,127555.5,"Tunisia","Bizerte"
"Windhoek",-22.57000608,17.0835461,265464,"Namibia","Khomas"
"Kamuli",0.9472222,33.1197222,12764,"Uganda","Kamuli"
"Galway",53.272393,-9.048812298,73140,"Ireland","Galway"
"Thompson",55.74994204,-97.86662093,13097,"Canada","Manitoba"
"Samsun",41.27999839,36.34366247,573722.5,"Turkey","Samsun"
"Giresun",40.91300115,38.39000452,98864,"Turkey","Giresun"
"Ceerigaabo",10.58329807,47.33330461,165000,"Somaliland",""
"Evinayong",1.449999085,10.56670255,8462,"Equatorial Guinea","Centro Sur"
"Tan An",10.53373557,106.416698,101149.5,"Vietnam","Long An"
"Nipigon",49.01704551,-88.24997278,1204,"Canada","Ontario"
"Mikhaylovka",50.06785992,43.21745479,57327.5,"Russia","Volgograd"
"Solenzo",12.1833333,-4.0833333,10385,"Burkina Faso","Banwa"
"Hai Duong",20.94200108,106.3310046,58030,"Vietnam","Hải Dương "
"Prudhoe Bay",70.29218101,-148.6693598,2337,"United States of America","Alaska"
"Esteli",13.08998781,-86.35998478,102130.5,"Nicaragua","Estelí"
"Cerrillos",-24.89963133,-65.48330042,11498,"Argentina","Salta"
"Chernogorsk",53.8313253,91.22268998,39815.5,"Russia","Khakass"
"Ancud",-41.86996499,-73.82997441,24241,"Chile","Los Lagos"
"Pathankot",32.27034161,75.72001868,214146.5,"India","Himachal Pradesh"
"Abaetetuba",-1.724530694,-48.88488014,78735,"Brazil","Pará"
"Halley Station",-76.09226319,-26.4741567,43,"Antarctica",""
"Hickory",35.7334894,-81.34140222,64898,"United States of America","North Carolina"
"Victoria",-32.61001341,-60.17998071,20032.5,"Argentina","Entre Ríos"
"Bathurst",-33.41962807,149.5700329,6111,"Australia","New South Wales"
"Tazovskiy",67.46666872,78.69999182,5981,"Russia","Yamal-Nenets"
"Andamooka",-30.43097329,137.1655704,528,"Australia","South Australia"
"Banska Bystrica",48.73329022,19.14998328,80784,"Slovakia","Banskobystrický"
"Agdam",40.9052778,45.5563889,0,"Azerbaijan","Tovuz"
"Sonipat",28.9999986,77.01999101,250521,"India","Haryana"
"Kamensk Uralskiy",56.42046958,61.9350203,176598.5,"Russia","Sverdlovsk"
"Ilorin",8.490010192,4.549995889,701742,"Nigeria","Kwara"
"Orcadas Station",-60.7328963,-44.73330082,29.5,"Antarctica",""
"Louisville",38.22501691,-85.74870427,595819.5,"United States of America","Kentucky"
"Cilacap",-7.718819561,109.0154024,1174964,"Indonesia","Jawa Tengah"
"Dasoguz",41.83999005,59.96495967,183962,"Turkmenistan","Tashauz"
"Yelimane",15.13371319,-10.56662663,988,"Mali","Kayes"
"Nanded",19.16997845,77.30002559,587136,"India","Maharashtra"
"Iwo",7.629959329,4.179992634,208688.5,"Nigeria","Osun"
"Port Hope Simpson",52.53329083,-56.30001083,197,"Canada","Newfoundland and Labrador"
"Batticaloa",7.717008279,81.70001542,107982,"Sri Lanka","Batticaloa"
"Mufulira",-12.54999754,28.25996985,137062,"Zambia","Copperbelt"
