"city","latitude","longitude","population","country","province"
"El Agheila",30.25702781,19.20000606,100,"Libya","Ajdabiya"
"Cahul",45.90788129,28.19444413,48949.5,"Moldova","Cahul"
"El Faiyum",29.31003135,30.83996741,311582.5,"Egypt","Al Fayyum"
"May Pen",17.96661521,-77.23328089,89948.5,"Jamaica","Clarendon"
"My Tho",10.35041343,106.3500354,123226.5,"Vietnam","Tiền Giang "
"Kimberley",-28.74683836,24.77000199,153676.5,"South Africa","Northern Cape"
"Penonome",8.509983133,-80.35998926,20580,"Panama","Coclé"
"Medea",36.27040753,2.770001179,145863.5,"Algeria","Médéa"
"Andkhvoy",36.93165916,65.10149369,50469,"Afghanistan","Faryab"
"Ballarat",-37.55958209,143.8400468,73404,"Australia","Victoria"
"Lamphun",18.50300114,99.07399856,14030,"Thailand","Lamphun"
"Piracicaba",-22.70999754,-47.63999679,329530,"Brazil","São Paulo"
"Fortaleza",-3.750017884,-38.57998132,2958717.5,"Brazil","Ceará"
"Prince Albert",53.20002016,-105.7499899,29643.5,"Canada","Saskatchewan"
"Whakatane",-37.98291543,176.9999865,20665,"New Zealand","Bay of Plenty"
"Papeete",-17.53336261,-149.5666694,78856,"French Polynesia",""
"Az Zawiyah",32.76041506,12.71998816,193061.5,"Libya","Az Zawiyah"
"San Borja",-14.81962645,-66.84996118,19640,"Bolivia","El Beni"
"Cauquenes",-35.96004148,-72.31998906,24155,"Chile","Maule"
"Kibungo",-2.166695932,30.53330158,46240,"Rwanda","Eastern"
"Yian",47.88039654,125.2999898,39924,"China","Heilongjiang"
"Manhattan",39.19402753,-96.59243514,51289,"United States of America","Kansas"
"Oral",51.27111981,51.33499548,204894,"Kazakhstan","West Kazakhstan"
"Beaver Falls",40.75194277,-80.31942326,64814.5,"United States of America","Pennsylvania"
"Ubon Ratchathani",15.24995933,104.8300248,198213,"Thailand","Ubon Ratchathani"
"Austin",30.26694969,-97.74277836,919684,"United States of America","Texas"
"Blagodarnyy",45.10472618,43.43439245,28070.5,"Russia","Stavropol'"
"Scottsdale",33.69234784,-111.8680402,15401,"United States of America","Arizona"
"Shonzhy",43.54208254,79.47028072,3902,"Kazakhstan","Almaty"
"Perugia",43.11037762,12.38998246,141998,"Italy","Umbria"
"Gogrial",8.533728454,28.1166711,44318.5,"South Sudan","Warap"
"Juticalpa",14.67040814,-86.22996688,35564,"Honduras","Olancho"
"Helong",42.53475384,129.0043632,83032.5,"China","Jilin"
"Shar e Kord",32.32099805,50.85399659,129153,"Iran","Chahar Mahall and Bakhtiari"
"Deer Lake",52.61703249,-94.06659448,3743,"Canada","Ontario"
"Lujan",-34.57960895,-59.10999435,69744.5,"Argentina","Ciudad de Buenos Aires"
"Zanjan",36.67002138,48.50002641,355012.5,"Iran","Zanjan"
"Mundybash",53.23327395,87.31667517,5870,"Russia","Kemerovo"
"Wellington",-41.29997394,174.7832743,296300,"New Zealand","Manawatu-Wanganui"
"Carupano",10.67000633,-63.23000126,119187.5,"Venezuela","Sucre"
"Gangtok",27.3333303,88.6166475,54300,"India","Sikkim"
"Memphis",35.1199868,-89.99999516,753843.5,"United States of America","Tennessee"
"Mopipi",-21.17954832,24.88002112,3301,"Botswana","Central"
"Dundee",56.47038902,-3.000008384,151013.5,"United Kingdom","Dundee"
