"city","latitude","longitude","population","country","province"
"Zagazig",30.58333209,31.5166596,285097,"Egypt","Ash Sharqiyah"
"Nakhon Phanom",17.39447959,104.76946,44986,"Thailand","Nakhon Phanom"
"Cobija",-11.03334593,-68.73330876,35511,"Bolivia","Pando"
"London",51.49999473,-0.116721844,7994104.5,"United Kingdom","Westminster"
"Mandurah",-32.52348259,115.7470567,52866,"Australia","Western Australia"
"Casper",42.86661989,-106.3124878,56149,"United States of America","Wyoming"
"Kombissiri",12.06399605,-1.333997543,30137,"Burkina Faso","Bazéga"
"Hargeysa",9.560022399,44.06531002,362447,"Somaliland",""
"Korce",40.61667601,20.76666353,58259,"Albania","Korçë"
"Sao Jose do Rio Preto",-20.79962319,-49.38996749,358243.5,"Brazil","São Paulo"
"Huize",26.35041872,103.4166744,5170,"China","Yunnan"
"Tayshet",55.92770896,97.98770341,44975,"Russia","Irkutsk"
"Aksu",41.15000633,80.25002641,309704.5,"China","Xinjiang Uygur"
"Faya Largeau",17.91666994,19.11670365,13400,"Chad","Bet"
"Qasigiannguit",68.81927014,-51.17851854,1341,"Greenland","Qaasuitsup Kommunia"
"Menongue",-14.66661253,17.69999426,13030,"Angola","Cuando Cubango"
"Necochea",-38.55998615,-58.74999048,70562,"Argentina","Ciudad de Buenos Aires"
"Bac Lieu",9.280375385,105.7199963,187500,"Vietnam","Bạc Liêu "
"Bay City",43.5944566,-83.88889531,51558.5,"United States of America","Michigan"
"Guayaramerin",-10.82999917,-65.4099974,36008,"Bolivia","El Beni"
"Caballococha",-3.916260967,-70.50834253,3195,"Peru","Loreto"
"Tottori",35.50037701,134.2332946,142635.5,"Japan","Tottori"
"Richmond",-20.71626911,143.1333199,296,"Australia","Queensland"
"Novorossiysk",44.72996869,37.76993201,229927,"Russia","Krasnodar"
"Ocotal",13.62999605,-86.47299861,33928,"Nicaragua","Nueva Segovia"
"Xangongo",-16.74002602,14.96998002,447,"Angola","Cunene"
"Wabag",-5.490000005,143.7180037,3958,"Papua New Guinea","Enga"
"Birsk",55.42438051,55.54435095,33903,"Russia","Bashkortostan"
"Mary",37.6000163,61.83332108,146694,"Turkmenistan","Mary"
"Muglad",11.03373089,27.73333533,17344,"Sudan","South Kordofan"
"Bozoum",6.316990376,16.38333044,25440.5,"Central African Republic","Ouham-Pendé"
"Daugavpils",55.87995994,26.50999914,109969.5,"Latvia","Daugavpils"
"Bubanza",-3.083300984,29.36670351,12728,"Burundi","Bubanza"
"Wakema",16.61328697,95.18286169,45555,"Myanmar","Ayeyarwady"
"Franceville",-1.633299541,13.58329464,41056,"Gabon","Haut-Ogooué"
"Cordova",60.5427761,-145.7574962,1622.5,"United States of America","Alaska"
"Tongue",11.43999904,-11.67000248,25531,"Guinea","Labe"
"Ivanhoe",-32.89960814,144.3000187,265,"Australia","New South Wales"
"Miercurea-Cuic",46.36099808,25.52400051,40004.5,"Romania","Harghita"
"Bangassou",4.733753681,22.81663285,28601,"Central African Republic","Mbomou"
"Zhijiang",27.44094647,109.6780493,113907,"China","Hunan"
"Springfield",44.05194806,-122.9780339,55531.5,"United States of America","Oregon"
"Kasama",-10.19959837,31.17994665,156500,"Zambia","Northern"
"Helsingborg",56.05049217,12.70004106,91164.5,"Sweden","Skåne"
"Puerto Limon",10.00002138,-83.03334029,74041,"Costa Rica","Limón"
"Douliou",23.7075,120.5438889,105688,"Taiwan","Yunlin"
"Tunduma",-9.284615459,32.77493974,27543,"Tanzania","Mbeya"
"Kragujevac",44.01996035,20.92000443,159335,"Serbia","Šumadijski"
"Bareilly",28.34538739,79.41999955,781217.5,"India","Uttar Pradesh"
"Chernyshevskiy",63.01275454,112.4714188,5137,"Russia","Sakha (Yakutia)"
"Dolbeau",48.86658958,-72.23332768,13126.5,"Canada","Québec"
"Ammochostos",35.12502525,33.95001013,33016.5,"Northern Cyprus",""
"Bhimphedi",27.5509981,85.13000156,15000,"Nepal","Narayani"
"Slobozia",44.56999806,27.38199659,52693,"Romania","Ialomita"
"Padilla",-19.29961139,-64.30996118,2276.5,"Bolivia","Chuquisaca"
"Adigrat",14.28043194,39.46998328,104021,"Ethiopia","Tigray"
"Bairnsdale",-37.82959145,147.6099975,9427,"Australia","Victoria"
"Montpellier",43.61039878,3.869985716,287753,"France","Languedoc-Roussillon"
"Delicias",28.19996991,-105.4999793,108876,"Mexico","Chihuahua"
