"city","latitude","longitude","population","country","province"
"Robertsport",6.753320332,-11.36859318,7951,"Liberia","Grand Cape Mount"
"Rennes",48.10002138,-1.670012046,204329.5,"France","Bretagne"
"Akita",39.70999086,140.0899914,300962.5,"Japan","Akita"
"Yefremov",53.14911888,38.12153845,44933,"Russia","Tula"
"Amol",36.4713255,52.36330481,210516,"Iran","Mazandaran"
"Sayhut",15.21050437,51.24544023,189,"Yemen","Al Mahrah"
"El Paso",31.77998395,-106.5099952,658331,"United States of America","Texas"
"Aalborg",57.03371381,9.916593382,111917.5,"Denmark","Nordjylland"
"Sarapul",56.47914817,53.79872107,92622.5,"Russia","Udmurt"
"Trabzon",40.97999086,39.71999385,497556.5,"Turkey","Trabzon"
"Nyunzu",-5.949573549,28.0166772,15397,"Congo (Kinshasa)","Katanga"
"Juneau",58.31412661,-134.419997,26172,"United States of America","Alaska"
"Gwanda",-20.93961465,29.01000159,8252.5,"Zimbabwe","Matabeleland South"
"Karratha",-20.73037677,116.8700134,16636,"Australia","Western Australia"
"Astana",51.1811253,71.42777421,335312.5,"Kazakhstan","Aqmola"
"Perth",56.40034161,-3.469979697,39654,"United Kingdom","Perthshire and Kinross"
"Lang Son",21.8459971,106.7570016,148000,"Vietnam","Lạng Sơn"
"Tebessa",35.41043418,8.120010537,171742,"Algeria","Tébessa"
"Zrenjanin",45.3786371,20.39946773,64053,"Serbia","Srednje-Banatski"
"Grytviken",-54.28057697,-36.50798893,99,"South Georgia and the Islands",""
"Leeuwarden",53.25037884,5.783357298,108601,"Netherlands","Friesland"
"Esik",43.36906984,77.44378943,30883,"Kazakhstan","Almaty"
"Jose Batlle y Ordonez",-33.47001259,-55.12000533,2438,"Uruguay","Lavalleja"
"Ceske Budejovice",48.98001935,14.46003699,97452,"Czech Republic","Jihoceský"
"Byumba",-1.579556052,30.06001501,70593,"Rwanda","Northern"
"Slobodskoy",58.71849469,50.18803707,40661.5,"Russia","Kirov"
"Sikar",27.61039349,75.1400024,318789.5,"India","Rajasthan"
"Santa Fe",-31.62387205,-60.69000126,393504,"Argentina","Santa Fe"
"Chennai",13.08998781,80.27999874,5745531.5,"India","Tamil Nadu"
"Gbarnga",7.010410582,-9.489999839,31856.5,"Liberia","Bong"
"Melilla",35.30000165,-2.950011435,107384,"Spain","Melilla"
"Prague",50.08333701,14.46597978,582043.5,"Czech Republic","Prague"
"Cao Lanh",10.46700013,105.6359976,149837,"Vietnam","Đồng Tháp "
"Mozdok",43.75431765,44.65436967,43262.5,"Russia","North Ossetia"
"Zhytomyr",50.24557517,28.66216752,278581,"Ukraine","Zhytomyr"
"Pirgos",37.68373212,21.44999792,22311,"Greece","Dytiki Ellada"
"Maryborough",-37.04958738,143.729976,5838.5,"Australia","Victoria"
"Argentia",47.30043194,-53.98999679,1063,"Canada","Newfoundland and Labrador"
"Nowra",-34.88284625,150.6000476,61036.5,"Australia","New South Wales"
"Bangui",4.366644306,18.55828813,727348,"Central African Republic","Bangui"
"Gogrial",8.533728454,28.1166711,44318.5,"South Sudan","Warap"
"Cacheu",12.26899803,-16.16499854,10490,"Guinea Bissau","Cacheu"
"Rubtsovsk",51.52001935,81.21001949,159133,"Russia","Altay"
"Arjona",10.26003135,-75.34998499,47225,"Colombia","Bolívar"
"Matadi",-5.816610088,13.45002112,212985.5,"Congo (Kinshasa)","Bas-Congo"
"Decatur",39.8407064,-88.95473596,74967.5,"United States of America","Illinois"
"Yamagata",38.27049217,140.3200032,263373.5,"Japan","Yamagata"
"Maitri Station",-70.7821796,11.7304584,33,"Antarctica",""
"Akureyi",65.66657188,-18.10001693,14754,"Iceland","Akureyri"
"Krakow",50.05997927,19.96001135,755525,"Poland","Lesser Poland"
"Lorient",47.75040448,-3.366575156,71532,"France","Bretagne"
"Kaniama",-7.569629701,24.17003861,32946.5,"Congo (Kinshasa)","Katanga"
"Shenyeng",41.80497927,123.4499735,4149596,"China","Liaoning"
"Ornskoldsvik",63.31800722,18.71667639,26406,"Sweden","Västernorrland"
"Sovetsk",55.07176638,21.88196122,40166.5,"Russia","Kaliningrad"
"Ghazni",33.56331179,68.41782873,129892.5,"Afghanistan","Ghazni"
"Brasov",45.64753542,25.6071602,293566,"Romania","Brasov"
"Elk",53.83370241,22.34999467,51312.5,"Poland","Warmian-Masurian"
"Windsor",44.98059938,-64.12911951,3759,"Canada","Nova Scotia"
"Shar e Kord",32.32099805,50.85399659,129153,"Iran","Chahar Mahall and Bakhtiari"
"Linxi",43.51707115,118.0333016,679,"China","Nei Mongol"
"Sungaipenuh",-2.063144105,101.3964359,56773,"Indonesia","Jambi"
"Nikolayevsk na Amure",53.14963564,140.730004,27113,"Russia","Khabarovsk"
"Grudziadz",53.48039064,18.75000769,100964.5,"Poland","Kuyavian-Pomeranian"
"Zvezdnyy",70.9565849,-179.5899789,10,"Russia","Chukchi Autonomous Okrug"
"Bouake",7.689981505,-5.030013673,511151,"Ivory Coast","Vallée du Bandama"
"Yen Bai",21.70500304,104.8750026,96540,"Vietnam","Yên Bái"
"Pingxiang",27.62000531,113.8500427,666561.5,"China","Jiangxi"
"Paris",48.86669293,2.333335326,4957588.5,"France","Île-de-France"
