"city","latitude","longitude","population","country","province"
"Sumqayt",40.58001528,49.62998328,272154.5,"Azerbaijan","Sumqayit"
"Meadow Lake",54.13011843,-108.4347356,5081.5,"Canada","Saskatchewan"
"Kangirsuk",60.02482322,-69.99909713,549,"Canada","Québec"
"Malayer",34.31998395,48.84997921,176573,"Iran","Hamadan"
"Leon",42.57997072,-5.570006553,135014,"Spain","Castilla y León"
"Puyang",35.70039064,114.9799996,666322,"China","Henan"
"Solenzo",12.1833333,-4.0833333,10385,"Burkina Faso","Banwa"
"Dong Ha",16.8499981,107.1333007,17662,"Vietnam","Quảng Trị "
"Novyy Port",67.69833417,72.92830277,1790,"Russia","Yamal-Nenets"
"Harstad",68.7879059,16.51557043,19203,"Norway","Troms"
"Dila",6.410421365,38.3100024,47021,"Ethiopia","Southern Nations, Nationalities and Peoples"
"Chokurdakh",70.61831097,147.8945796,2506,"Russia","Sakha (Yakutia)"
"Novorossiysk",44.72996869,37.76993201,229927,"Russia","Krasnodar"
"Magadan",59.57497988,150.8100089,91221.5,"Russia","Maga Buryatdan"
"Tartagal",-22.55000731,-63.81001754,59996.5,"Argentina","Salta"
"Masan",35.21910219,128.583562,1081499,"South Korea","Gyeongsangnam-do"
"Heze",35.22998008,115.4500484,796301,"China","Shandong"
"Fernandopolis",-20.2696297,-50.26004358,55587,"Brazil","São Paulo"
"Numto",63.66671979,71.33330969,10,"Russia","Khanty-Mansiy"
"Chadron",42.82791424,-103.0030774,5686.5,"United States of America","Nebraska"
"Buzmeyin",38.05166831,58.21002803,40147,"Turkmenistan","Ahal"
"Chirala",15.86041302,80.33999508,170000.5,"India","Andhra Pradesh"
"Kobuk",66.9072455,-156.8809774,151,"United States of America","Alaska"
"Rennes",48.10002138,-1.670012046,204329.5,"France","Bretagne"
"Vratsa",43.20998395,23.56253048,68287,"Bulgaria","Vratsa"
"Chandrapur",19.9699813,79.30000688,461734.5,"India","Maharashtra"
"Sancti Spiritus",21.93014589,-79.44250004,101710.5,"Cuba","Sancti Spíritus"
"Geelong",-38.16749505,144.3956335,149336,"Australia","Victoria"
"Basra",30.51352378,47.81355668,870000,"Iraq","Al-Basrah"
"Leninsk Kuznetsky",54.66000856,86.16997514,108047.5,"Russia","Kemerovo"
"Revelstoke",51.0004645,-118.1833395,7600.5,"Canada","British Columbia"
"Key West",24.55523114,-81.78274479,27011.5,"United States of America","Florida"
"Pisa",43.72046958,10.40002641,146515,"Italy","Toscana"
"Qaratau",43.18538597,70.45997799,35743,"Kazakhstan","Zhambyl"
"Houma",29.59593121,-90.71948613,48196,"United States of America","Louisiana"
"Riga",56.95002382,24.09996537,723802.5,"Latvia","Riga"
"Asha",54.99799827,57.27261755,35944.5,"Russia","Chelyabinsk"
"Tanjungpinang",0.916829039,104.471442,176069,"Indonesia","Kepulauan Riau"
"Las Heras",-32.82503904,-68.80167668,66663,"Argentina","Mendoza"
"Xapeco",-27.10001382,-52.64002751,154794,"Brazil","Santa Catarina"
"Namtu",23.08374473,97.39998734,48591,"Myanmar","Shan"
"Kogon",39.72107546,64.54576534,85093,"Uzbekistan","Bukhoro"
"Chirchiq",41.45497479,69.55998124,155093.5,"Uzbekistan","Tashkent"
"Sinop",42.02299802,35.1530015,34834,"Turkey","Sinop"
"Inukjuak",58.47000856,-78.13599064,1597,"Canada","Québec"
"Oral",51.27111981,51.33499548,204894,"Kazakhstan","West Kazakhstan"
"St. Charles",38.60305585,-76.93893193,52792,"United States of America","Maryland"
"Caxito",-8.579542217,13.65998246,15665.5,"Angola","Bengo"
"Monaco",43.73964569,7.406913173,36371,"Monaco",""
"Melitopol",46.83782452,35.37746822,135850,"Ukraine","Zaporizhzhya"
"Kohat",33.60268923,71.43268347,247227,"Pakistan","N.W.F.P."
"Limbe",4.030385761,9.190022744,142290,"Cameroon","Sud-Ouest"
"Comodoro Rivadavia",-45.87003091,-67.49999903,123291,"Argentina","Chubut"
"Porto Santana",-0.039598369,-51.17998743,68849,"Brazil","Amapá"
"Villahermosa",17.99997235,-92.89997319,395482.5,"Mexico","Tabasco"
"Lake Louise",51.43369387,-116.1832807,1248,"Canada","Alberta"
"Buffalo",42.87997825,-78.88000208,647778.5,"United States of America","New York"
"Meizhou",24.30049217,116.1199816,279571,"China","Guangdong"
"Lobos",-35.184895,-59.09467228,18278,"Argentina","Ciudad de Buenos Aires"
"Morshansk",53.4547333,41.80436275,46330.5,"Russia","Tambov"
"El Mansura",31.05044191,31.3800378,540247,"Egypt","Ad Daqahliyah"
"Pingdingshan",33.73040753,113.2999987,849000,"China","Henan"
"Usti Nad Labem",50.66299816,14.08100455,94105,"Czech Republic","Liberecký"
"Fort Chipewyan",58.71709943,-111.1499962,3222,"Canada","Alberta"
"Trincomalee",8.568999036,81.23300155,108420,"Sri Lanka","Trincomalee"
"Wuwei",37.92800661,102.6410111,493092,"China","Gansu"
"Zacatecas",22.77043052,-102.5800025,176521.5,"Mexico","Zacatecas"
"Ayan",56.45424113,138.1673305,1286,"Russia","Khabarovsk"
"Natchez",31.55480389,-91.38750737,20490.5,"United States of America","Mississippi"
"Lalitpur",27.66661745,85.3333337,191208.5,"Nepal","Bhaktapur"
"Spartanburg",34.94942873,-81.93227055,81059,"United States of America","South Carolina"
"Togiak",59.07036101,-160.3783234,236,"United States of America","Alaska"
"Aripuana",-9.169997133,-60.64000431,26983,"Brazil","Mato Grosso"
"Baia Mare",47.65945396,23.57906693,134630,"Romania","Maramures"
"Swift Current",50.28373822,-107.766611,14804.5,"Canada","Saskatchewan"
"Vallejo",38.11194887,-122.258052,133367.5,"United States of America","California"
