"city","latitude","longitude","population","country","province"
"Catanduva",-21.14001585,-48.97996668,105238,"Brazil","São Paulo"
"Balyqshy",47.06659609,51.86659094,25442,"Kazakhstan","Atyrau"
"Khujand",40.2899813,69.6199259,291274.5,"Tajikistan","Leninabad"
"Nueva Rosita",27.94995933,-101.2199821,35746.5,"Mexico","Coahuila"
"Peto",20.12997154,-88.91998356,12924,"Mexico","Yucatán"
"Forecariah",9.430002076,-13.09799655,12358,"Guinea","Kindia"
"Rome",41.89595563,12.48325842,1687226,"Italy","Lazio"
"Teyateyaneng",-29.15299794,27.75300351,5115,"Lesotho","Berea"
"Benton Harbor",42.11663983,-86.45419092,34637.5,"United States of America","Michigan"
"Caxias do Sul",-29.17999022,-51.17003972,377580.5,"Brazil","Rio Grande do Sul"
"Sanford",28.78995974,-81.27998478,189374.5,"United States of America","Florida"
"Kenora",49.76668968,-94.46664758,10852,"Canada","Ontario"
"Boyarka",70.76698407,97.50003292,35968,"Russia","Taymyr"
"Burlington",44.47579816,-73.21246688,66204,"United States of America","Vermont"
"Wollongong",-34.41538125,150.890004,201319.5,"Australia","New South Wales"
"Taedong",40.61709312,125.4501098,1884,"North Korea","P'yongan-bukto"
"Biratnagar",26.48374392,87.28334387,182324,"Nepal","Bhojpur"
"Hangzhou",30.24997398,120.1700187,2442564.5,"China","Zhejiang"
"Ibarra",0.360377216,-78.12999618,127703.5,"Ecuador","Imbabura"
"Voinjama",8.416701115,-9.749996524,26594,"Liberia","Lofa"
"Port Blair",11.66702557,92.73598262,119806,"India","Andaman and Nicobar"
"Polokwane",-23.89002887,29.45002641,171897,"South Africa","Limpopo"
"Chokurdakh",70.61831097,147.8945796,2506,"Russia","Sakha (Yakutia)"
"Dresden",51.04997052,13.75000281,552184.5,"Germany","Sachsen"
"Bellary",15.15004295,76.91503617,391034.5,"India","Karnataka"
"Ash Shihr",14.75931744,49.60915767,54274,"Yemen","Hadramawt"
"Waycross",31.21381695,-82.35490625,17445.5,"United States of America","Georgia"
"Valdez",61.13599571,-146.348287,3283,"United States of America","Alaska"
"Shillong",25.57049217,91.8800142,364926,"India","Meghalaya"
"Gode",5.950010192,43.44999874,71671,"Ethiopia","Somali"
"Pimentel",-6.82962319,-79.92998967,14422.5,"Peru","Lambayeque"
"Wellington",-41.29997394,174.7832743,296300,"New Zealand","Manawatu-Wanganui"
"Sydney",46.06611452,-60.17998071,37538,"Canada","Nova Scotia"
"Chico",39.72862022,-121.8363982,83226.5,"United States of America","California"
"Shizuoka",34.98583478,138.3853926,686446.5,"Japan","Shizuoka"
