"city","latitude","longitude","population","country","province"
"Maiduguri",11.84996014,13.16001298,704230,"Nigeria","Borno"
"Obluchye",48.99999229,131.083306,9689.5,"Russia","Yevrey"
"Burlington",40.80793418,-91.11276961,27690.5,"United States of America","Iowa"
"Saryshaghan",46.11954795,73.61911332,2331,"Kazakhstan","Qaraghandy"
"Tezpur",26.6337606,92.80000972,58851,"India","Assam"
"Kanab",37.04738853,-112.5254936,2861,"United States of America","Utah"
"Navsari",20.85039268,72.92003454,163000,"India","Dadra and Nagar Haveli"
"Uvinza",-5.119598369,30.39002071,52500,"Tanzania","Kigoma"
"Price",39.59979087,-110.8100169,9175,"United States of America","Utah"
"Zagreb",45.80000673,15.99999467,710746,"Croatia","Grad Zagreb"
"Geraldton",49.71664105,-86.96664026,1290,"Canada","Ontario"
"La Cruz",11.07042116,-85.6300035,4297.5,"Costa Rica","Guanacaste"
"Otuzco",-7.899997133,-78.56999516,8754.5,"Peru","La Libertad"
"Tanta",30.79043194,31.00000932,404901,"Egypt","Al Gharbiyah"
"Ahvaz",31.27998863,48.72001298,918572.5,"Iran","Khuzestan"
"Kelo",9.317065652,15.80000688,69378.5,"Chad","Tandjilé"
"Lubango",-14.91000853,13.49001868,114086.5,"Angola","Huíla"
"Ahuachapan",13.91900399,-89.84500155,34102,"El Salvador","Ahuachapán"
"Porto Velho",-8.750022767,-63.90001205,289534.5,"Brazil","Rondônia"
"El Golea",30.56662132,2.883327595,32049,"Algeria","Ghardaïa"
"Atikokan",48.75039512,-91.61658899,3625,"Canada","Ontario"
"Hopkinsville",36.86548749,-87.4886239,31630,"United States of America","Kentucky"
"Hobart",-42.85000853,147.2950297,64285,"Australia","Tasmania"
"Ancud",-41.86996499,-73.82997441,24241,"Chile","Los Lagos"
"David",8.433321146,-82.43332524,96448,"Panama","Chiriquí"
"Kangersuatsiaq",72.37963955,-55.54911893,193,"Greenland",""
"Dundee",56.47038902,-3.000008384,151013.5,"United Kingdom","Dundee"
"Vyazemskiy",47.5328467,134.7474751,14191,"Russia","Khabarovsk"
